,model,n,p,k,seed,method,time,accuracy,n_iters
17455,linear,500,500,50,1472,IHT,0.4275680800055852,0.96,3
17456,linear,500,500,50,1472,HTP_jit,0.8374643350107362,1.0,4
17457,linear,500,500,50,1472,HTP,0.7905196909996448,1.0,4
17458,linear,500,500,50,1472,CVXPY,0.15967194399854634,0.4,0
17459,linear,500,500,50,1473,SCOPE_jit,0.9446951330028242,1.0,7
17460,linear,500,500,50,1473,SCOPE,3.2189660239964724,1.0,7
17461,linear,500,500,50,1473,GraSP_jit,1.0550946570001543,1.0,13
17462,linear,500,500,50,1473,GraSP,7.955547441000817,1.0,13
17463,linear,500,500,50,1473,Foba_jit,1.1587772769998992,1.0,0
17464,linear,500,500,50,1473,GraSP_jit,1.1345176399918273,1.0,0
17465,linear,500,500,50,1473,GraSP,6.471014363996801,1.0,0
17466,linear,500,500,50,1473,IHT_jit,0.6189527209935477,0.98,3
17467,linear,500,500,50,1473,IHT,0.5096407669916516,0.98,3
17468,linear,500,500,50,1473,HTP_jit,0.4785869589977665,1.0,3
17469,linear,500,500,50,1473,HTP,0.9946146629954455,1.0,3
17470,linear,500,500,50,1473,CVXPY,0.2126145709917182,0.96,0
17471,linear,500,500,50,1474,SCOPE_jit,1.298116174992174,1.0,13
17472,linear,500,500,50,1474,SCOPE,7.671644713002024,1.0,13
17473,linear,500,500,50,1474,GraSP_jit,0.7648742309975205,1.0,8
17474,linear,500,500,50,1474,GraSP,3.6900345440080855,1.0,8
17475,linear,500,500,50,1474,Foba_jit,0.6850656969909323,1.0,0
17476,linear,500,500,50,1474,GraSP_jit,0.6123419340001419,1.0,0
17477,linear,500,500,50,1474,GraSP,3.778238589002285,1.0,0
17478,linear,500,500,50,1474,IHT_jit,0.5948213389929151,1.0,4
17479,linear,500,500,50,1474,IHT,0.45332563000556547,1.0,4
17480,linear,500,500,50,1474,HTP_jit,0.34475264299544506,1.0,3
17481,linear,500,500,50,1474,HTP,0.8783383090049028,1.0,3
17482,linear,500,500,50,1474,CVXPY,0.1568165350035997,0.42,0
17483,linear,500,500,50,1475,SCOPE_jit,1.150552922001225,1.0,13
17484,linear,500,500,50,1475,SCOPE,8.804535808012588,1.0,13
17485,linear,500,500,50,1475,GraSP_jit,1.0166437610023422,1.0,4
17486,linear,500,500,50,1475,GraSP,2.433604824997019,1.0,4
17487,linear,500,500,50,1475,Foba_jit,1.0993515959999058,1.0,0
17488,linear,500,500,50,1475,GraSP_jit,0.8706290870031808,1.0,0
17489,linear,500,500,50,1475,GraSP,1.5314166769967414,1.0,0
17490,linear,500,500,50,1475,IHT_jit,0.3347487590071978,1.0,4
17491,linear,500,500,50,1475,IHT,0.2155459509958746,1.0,4
17492,linear,500,500,50,1475,HTP_jit,0.5260494469985133,1.0,4
17493,linear,500,500,50,1475,HTP,0.7490511250070995,1.0,4
17494,linear,500,500,50,1475,CVXPY,0.10514897499524523,0.38,0
17495,linear,500,500,50,1476,SCOPE_jit,0.7923446959903231,1.0,7
17496,linear,500,500,50,1476,SCOPE,3.991944755005534,1.0,7
17497,linear,500,500,50,1476,GraSP_jit,0.7745107500086306,1.0,12
17498,linear,500,500,50,1476,GraSP,6.55032660899451,1.0,12
17499,linear,500,500,50,1476,Foba_jit,0.8909406009915983,1.0,0
17500,linear,500,500,50,1476,GraSP_jit,0.6589625469932798,1.0,0
17501,linear,500,500,50,1476,GraSP,5.954611090011895,1.0,0
17502,linear,500,500,50,1476,IHT_jit,0.5962450980005087,1.0,3
17503,linear,500,500,50,1476,IHT,0.3046616729989182,1.0,3
17504,linear,500,500,50,1476,HTP_jit,0.4723309719993267,1.0,3
17505,linear,500,500,50,1476,HTP,0.9051162830000976,1.0,3
17506,linear,500,500,50,1476,CVXPY,0.12531452800612897,0.96,0
17507,linear,500,500,50,1477,SCOPE_jit,0.9953393180039711,1.0,6
17508,linear,500,500,50,1477,SCOPE,4.335662514000433,1.0,6
17509,linear,500,500,50,1477,GraSP_jit,0.6923018189991126,0.98,10
17510,linear,500,500,50,1477,GraSP,5.428065925007104,0.98,10
17511,linear,500,500,50,1477,Foba_jit,0.8614762520010117,0.98,0
17512,linear,500,500,50,1477,GraSP_jit,0.7301925140054664,0.98,0
17513,linear,500,500,50,1477,GraSP,4.819603434996679,0.98,0
17514,linear,500,500,50,1477,IHT_jit,0.5427588580059819,1.0,4
17515,linear,500,500,50,1477,IHT,0.8223019190045306,1.0,4
17516,linear,500,500,50,1477,HTP_jit,0.45330585799820255,1.0,3
17517,linear,500,500,50,1477,HTP,1.0064559500024188,1.0,3
17518,linear,500,500,50,1477,CVXPY,0.13756846300384495,0.4,0
17519,linear,500,500,50,1478,SCOPE_jit,1.277559348003706,1.0,11
17520,linear,500,500,50,1478,SCOPE,5.733095509989653,1.0,11
17521,linear,500,500,50,1478,GraSP_jit,1.0763229269941803,1.0,8
17522,linear,500,500,50,1478,GraSP,5.371686982995016,1.0,8
17523,linear,500,500,50,1478,Foba_jit,1.0583508190029534,1.0,0
17524,linear,500,500,50,1478,GraSP_jit,1.1450872999994317,1.0,0
17525,linear,500,500,50,1478,GraSP,5.245746365995728,1.0,0
17526,linear,500,500,50,1478,IHT_jit,0.5359901870106114,1.0,5
17527,linear,500,500,50,1478,IHT,0.2968529889913043,1.0,5
17528,linear,500,500,50,1478,HTP_jit,0.4705889769975329,1.0,3
17529,linear,500,500,50,1478,HTP,0.6591374190029455,1.0,3
17530,linear,500,500,50,1478,CVXPY,0.21546049299649894,0.9,0
17531,linear,500,500,50,1479,SCOPE_jit,1.0569638739980292,1.0,10
17532,linear,500,500,50,1479,SCOPE,6.116179000993725,1.0,10
17533,linear,500,500,50,1479,GraSP_jit,0.9163054609962273,0.96,6
17534,linear,500,500,50,1479,GraSP,3.368199372998788,0.96,6
17535,linear,500,500,50,1479,Foba_jit,0.9643793870054651,0.96,0
17536,linear,500,500,50,1479,GraSP_jit,1.0727652870118618,0.96,0
17537,linear,500,500,50,1479,GraSP,3.6428998990013497,0.96,0
17538,linear,500,500,50,1479,IHT_jit,0.3929049949947512,1.0,4
17539,linear,500,500,50,1479,IHT,0.30643286599661224,1.0,4
17540,linear,500,500,50,1479,HTP_jit,0.5603104609908769,1.0,3
17541,linear,500,500,50,1479,HTP,0.9792700690013589,1.0,3
17542,linear,500,500,50,1479,CVXPY,0.06594478199258447,0.68,0
17543,linear,500,500,50,1480,SCOPE_jit,0.5832941590051632,1.0,8
17544,linear,500,500,50,1480,SCOPE,3.037107210009708,1.0,8
17545,linear,500,500,50,1480,GraSP_jit,0.8142947449960047,0.98,8
17546,linear,500,500,50,1480,GraSP,3.735799212998245,0.98,8
17547,linear,500,500,50,1480,Foba_jit,1.0788934799929848,0.98,0
17548,linear,500,500,50,1480,GraSP_jit,0.6566882050101412,0.98,0
17549,linear,500,500,50,1480,GraSP,3.148838466993766,0.98,0
17550,linear,500,500,50,1480,IHT_jit,0.6259430200007046,0.94,4
17551,linear,500,500,50,1480,IHT,0.3632686569908401,0.94,4
17552,linear,500,500,50,1480,HTP_jit,0.8669122900028015,1.0,4
17553,linear,500,500,50,1480,HTP,1.252640363003593,1.0,4
17554,linear,500,500,50,1480,CVXPY,0.2000979529984761,0.86,0
17555,linear,500,500,50,1481,SCOPE_jit,0.8940776009985711,1.0,10
17556,linear,500,500,50,1481,SCOPE,5.20047809901007,1.0,10
17557,linear,500,500,50,1481,GraSP_jit,0.6362125140003627,0.98,8
17558,linear,500,500,50,1481,GraSP,3.7615715689898934,0.98,8
17559,linear,500,500,50,1481,Foba_jit,0.7187918720010202,0.98,0
17560,linear,500,500,50,1481,GraSP_jit,0.6492667170095956,0.98,0
17561,linear,500,500,50,1481,GraSP,3.3395268769963877,0.98,0
17562,linear,500,500,50,1481,IHT_jit,0.343600415988476,0.98,5
17563,linear,500,500,50,1481,IHT,0.5701800730021205,0.98,5
17564,linear,500,500,50,1481,HTP_jit,0.5049601119972067,1.0,6
17565,linear,500,500,50,1481,HTP,1.8285810739907902,1.0,6
17566,linear,500,500,50,1481,CVXPY,0.07510244299191982,0.88,0
17567,linear,500,500,50,1482,SCOPE_jit,1.0163495070009958,1.0,13
17568,linear,500,500,50,1482,SCOPE,6.187135437998222,1.0,13
17569,linear,500,500,50,1482,GraSP_jit,0.8193418340088101,1.0,9
17570,linear,500,500,50,1482,GraSP,4.236871314991731,1.0,9
17571,linear,500,500,50,1482,Foba_jit,0.5828915399906691,1.0,0
17572,linear,500,500,50,1482,GraSP_jit,0.4821564610028872,1.0,0
17573,linear,500,500,50,1482,GraSP,3.4782203580107307,1.0,0
17574,linear,500,500,50,1482,IHT_jit,0.5074044350039912,0.98,5
17575,linear,500,500,50,1482,IHT,0.6360195290035335,0.98,5
17576,linear,500,500,50,1482,HTP_jit,0.42915133500355296,1.0,4
17577,linear,500,500,50,1482,HTP,1.5749130939948373,1.0,4
17578,linear,500,500,50,1482,CVXPY,0.20780618299613707,0.84,0
17579,linear,500,500,50,1483,SCOPE_jit,1.4082282129966188,1.0,8
17580,linear,500,500,50,1483,SCOPE,5.109223546998692,1.0,8
17581,linear,500,500,50,1483,GraSP_jit,1.1461910049983999,1.0,7
17582,linear,500,500,50,1483,GraSP,4.290038492996246,1.0,7
17583,linear,500,500,50,1483,Foba_jit,0.5704344130062964,1.0,0
17584,linear,500,500,50,1483,GraSP_jit,0.5384640419943025,1.0,0
17585,linear,500,500,50,1483,GraSP,3.7992842920066323,1.0,0
17586,linear,500,500,50,1483,IHT_jit,0.5679364709940273,1.0,3
17587,linear,500,500,50,1483,IHT,0.4803824949922273,1.0,3
17588,linear,500,500,50,1483,HTP_jit,0.29996395799389575,1.0,3
17589,linear,500,500,50,1483,HTP,0.6950691789970733,1.0,3
17590,linear,500,500,50,1483,CVXPY,0.2001997890038183,0.92,0
17591,linear,500,500,50,1484,SCOPE_jit,1.6391940000030445,0.98,11
17592,linear,500,500,50,1484,SCOPE,7.812199167005019,0.98,11
17593,linear,500,500,50,1484,GraSP_jit,1.0858999709889758,1.0,7
17594,linear,500,500,50,1484,GraSP,3.42607906399644,1.0,7
17595,linear,500,500,50,1484,Foba_jit,0.7445623139938107,1.0,0
17596,linear,500,500,50,1484,GraSP_jit,0.6461508520005737,1.0,0
17597,linear,500,500,50,1484,GraSP,3.620598280991544,1.0,0
17598,linear,500,500,50,1484,IHT_jit,0.611302853008965,1.0,3
17599,linear,500,500,50,1484,IHT,0.298590015998343,1.0,3
17600,linear,500,500,50,1484,HTP_jit,0.3955423560109921,0.98,4
17601,linear,500,500,50,1484,HTP,1.2935521640029037,0.98,4
17602,linear,500,500,50,1484,CVXPY,0.20601559900387656,0.9,0
17603,linear,500,500,50,1485,SCOPE_jit,1.2464953369926661,1.0,12
17604,linear,500,500,50,1485,SCOPE,7.632201696993434,1.0,12
17605,linear,500,500,50,1485,GraSP_jit,0.8261160580004798,0.98,10
17606,linear,500,500,50,1485,GraSP,3.8760515749891056,0.98,10
17607,linear,500,500,50,1485,Foba_jit,0.6928625110012945,0.98,0
17608,linear,500,500,50,1485,GraSP_jit,0.6539317360002315,0.98,0
17609,linear,500,500,50,1485,GraSP,5.673675527999876,0.98,0
17610,linear,500,500,50,1485,IHT_jit,0.8348903689911822,1.0,4
17611,linear,500,500,50,1485,IHT,0.41702883200196084,1.0,4
17612,linear,500,500,50,1485,HTP_jit,0.6949666020082077,1.0,4
17613,linear,500,500,50,1485,HTP,1.664130226999987,1.0,4
17614,linear,500,500,50,1485,CVXPY,0.12865815201075748,0.46,0
17615,linear,500,500,50,1486,SCOPE_jit,1.3388081489974866,1.0,15
17616,linear,500,500,50,1486,SCOPE,8.327831322996644,1.0,15
17617,linear,500,500,50,1486,GraSP_jit,1.5091594819969032,1.0,15
17618,linear,500,500,50,1486,GraSP,8.980463737010723,1.0,15
17619,linear,500,500,50,1486,Foba_jit,1.304200045997277,1.0,0
17620,linear,500,500,50,1486,GraSP_jit,1.4133181669894839,1.0,0
17621,linear,500,500,50,1486,GraSP,7.468985325001995,1.0,0
17622,linear,500,500,50,1486,IHT_jit,0.7290293039986864,1.0,3
17623,linear,500,500,50,1486,IHT,0.7734436629980337,1.0,3
17624,linear,500,500,50,1486,HTP_jit,0.3381951269984711,1.0,3
17625,linear,500,500,50,1486,HTP,0.9500988610088825,1.0,3
17626,linear,500,500,50,1486,CVXPY,0.09907308701076545,0.7,0
17627,linear,500,500,50,1487,SCOPE_jit,1.4856538879976142,1.0,11
17628,linear,500,500,50,1487,SCOPE,7.762015095999232,1.0,11
17629,linear,500,500,50,1487,GraSP_jit,1.0437427310098428,0.98,10
17630,linear,500,500,50,1487,GraSP,5.823686331001227,0.98,10
17631,linear,500,500,50,1487,Foba_jit,0.8838362670066999,0.98,0
17632,linear,500,500,50,1487,GraSP_jit,0.8039021350123221,0.98,0
17633,linear,500,500,50,1487,GraSP,6.218108147004386,0.98,0
17634,linear,500,500,50,1487,IHT_jit,0.5659171379957115,1.0,5
17635,linear,500,500,50,1487,IHT,0.7038763189921156,1.0,5
17636,linear,500,500,50,1487,HTP_jit,0.5258970130089438,1.0,4
17637,linear,500,500,50,1487,HTP,1.6015155899949605,1.0,4
17638,linear,500,500,50,1487,CVXPY,0.10923202800040599,0.84,0
17639,linear,500,500,50,1488,SCOPE_jit,1.0621783189999405,1.0,11
17640,linear,500,500,50,1488,SCOPE,6.385624836999341,1.0,11
17641,linear,500,500,50,1488,GraSP_jit,1.258887178992154,1.0,10
17642,linear,500,500,50,1488,GraSP,6.528420275004464,1.0,10
17643,linear,500,500,50,1488,Foba_jit,1.1051161610084819,1.0,0
17644,linear,500,500,50,1488,GraSP_jit,0.9909622139966814,1.0,0
17645,linear,500,500,50,1488,GraSP,4.587772742001107,1.0,0
17646,linear,500,500,50,1488,IHT_jit,0.5144636070035631,1.0,4
17647,linear,500,500,50,1488,IHT,1.0545684219978284,1.0,4
17648,linear,500,500,50,1488,HTP_jit,0.6989246390003245,1.0,4
17649,linear,500,500,50,1488,HTP,1.1445351130096242,1.0,3
17650,linear,500,500,50,1488,CVXPY,0.1124425439920742,0.92,0
17651,linear,500,500,50,1489,SCOPE_jit,0.752628319998621,1.0,7
17652,linear,500,500,50,1489,SCOPE,3.847870404002606,1.0,7
17653,linear,500,500,50,1489,GraSP_jit,0.7013991260027979,1.0,5
17654,linear,500,500,50,1489,GraSP,2.3562036990042543,1.0,5
17655,linear,500,500,50,1489,Foba_jit,0.9263520120002795,1.0,0
17656,linear,500,500,50,1489,GraSP_jit,1.0544811630097684,1.0,0
17657,linear,500,500,50,1489,GraSP,2.642208042991115,1.0,0
17658,linear,500,500,50,1489,IHT_jit,0.4174784219940193,1.0,9
17659,linear,500,500,50,1489,IHT,0.4091300350119127,1.0,9
17660,linear,500,500,50,1489,HTP_jit,0.34448072699888144,1.0,2
17661,linear,500,500,50,1489,HTP,0.7447713250003289,1.0,2
17662,linear,500,500,50,1489,CVXPY,0.23953616998915095,0.98,0
17663,linear,500,500,50,1490,SCOPE_jit,1.7167830830003368,1.0,7
17664,linear,500,500,50,1490,SCOPE,3.790095584001392,1.0,7
17665,linear,500,500,50,1490,GraSP_jit,0.9968387120025,1.0,8
17666,linear,500,500,50,1490,GraSP,3.0331721999973524,1.0,8
17667,linear,500,500,50,1490,Foba_jit,0.5038113039918244,1.0,0
17668,linear,500,500,50,1490,GraSP_jit,0.5853665439935867,1.0,0
17669,linear,500,500,50,1490,GraSP,3.218927839989192,1.0,0
17670,linear,500,500,50,1490,IHT_jit,0.5360385790118016,1.0,4
17671,linear,500,500,50,1490,IHT,0.593265032992349,1.0,4
17672,linear,500,500,50,1490,HTP_jit,0.8541477990074782,1.0,2
17673,linear,500,500,50,1490,HTP,1.8222328989941161,1.0,6
17674,linear,500,500,50,1490,CVXPY,0.17440504899423104,0.9,0
17675,linear,500,500,50,1491,SCOPE_jit,1.2971795379999094,1.0,13
17676,linear,500,500,50,1491,SCOPE,8.839766502002021,1.0,13
17677,linear,500,500,50,1491,GraSP_jit,0.9985884359921329,1.0,8
17678,linear,500,500,50,1491,GraSP,4.7939960670046275,1.0,8
17679,linear,500,500,50,1491,Foba_jit,1.0091346200060798,1.0,0
17680,linear,500,500,50,1491,GraSP_jit,1.0006094359996496,1.0,0
17681,linear,500,500,50,1491,GraSP,4.837136424990604,1.0,0
17682,linear,500,500,50,1491,IHT_jit,0.410657000989886,0.98,5
17683,linear,500,500,50,1491,IHT,0.42670839799393434,0.98,5
17684,linear,500,500,50,1491,HTP_jit,0.88625507899269,1.0,4
17685,linear,500,500,50,1491,HTP,1.245796066999901,1.0,4
17686,linear,500,500,50,1491,CVXPY,0.23033134099387098,0.88,0
17687,linear,500,500,50,1492,SCOPE_jit,0.9841853289981373,1.0,10
17688,linear,500,500,50,1492,SCOPE,6.307138047995977,1.0,10
17689,linear,500,500,50,1492,GraSP_jit,0.9108850990014616,0.98,6
17690,linear,500,500,50,1492,GraSP,2.895605034995242,0.98,6
17691,linear,500,500,50,1492,Foba_jit,0.9292939479928464,0.98,0
17692,linear,500,500,50,1492,GraSP_jit,0.8456624969985569,0.98,0
17693,linear,500,500,50,1492,GraSP,3.041968771009124,0.98,0
17694,linear,500,500,50,1492,IHT_jit,0.8913265180017333,0.98,3
17695,linear,500,500,50,1492,IHT,0.6650234940025257,0.98,3
17696,linear,500,500,50,1492,HTP_jit,0.7136402149917558,1.0,3
17697,linear,500,500,50,1492,HTP,1.253351292994921,1.0,3
17698,linear,500,500,50,1492,CVXPY,0.13129169000603724,0.92,0
17699,linear,500,500,50,1493,SCOPE_jit,0.7979142359981779,1.0,12
17700,linear,500,500,50,1493,SCOPE,7.009721458001877,1.0,12
17701,linear,500,500,50,1493,GraSP_jit,0.9134529110015137,0.98,9
17702,linear,500,500,50,1493,GraSP,3.5823812680027913,0.98,9
17703,linear,500,500,50,1493,Foba_jit,0.6093722189980326,0.98,0
17704,linear,500,500,50,1493,GraSP_jit,0.6342482620093506,0.98,0
17705,linear,500,500,50,1493,GraSP,3.367690136001329,0.98,0
17706,linear,500,500,50,1493,IHT_jit,0.6656186409963993,0.98,5
17707,linear,500,500,50,1493,IHT,0.37938918299914803,0.98,5
17708,linear,500,500,50,1493,HTP_jit,0.7876214720017742,1.0,6
17709,linear,500,500,50,1493,HTP,1.6519249319972005,1.0,6
17710,linear,500,500,50,1493,CVXPY,0.09081913100089878,0.92,0
17711,linear,500,500,50,1494,SCOPE_jit,1.2788061949977418,1.0,11
17712,linear,500,500,50,1494,SCOPE,6.352197703992715,1.0,11
17713,linear,500,500,50,1494,GraSP_jit,0.8269503620103933,1.0,10
17714,linear,500,500,50,1494,GraSP,6.587981247997959,1.0,10
17715,linear,500,500,50,1494,Foba_jit,1.385012879007263,1.0,0
17716,linear,500,500,50,1494,GraSP_jit,0.7191949670086615,1.0,0
17717,linear,500,500,50,1494,GraSP,4.533586011006264,1.0,0
17718,linear,500,500,50,1494,IHT_jit,0.5022780139988754,0.98,5
17719,linear,500,500,50,1494,IHT,0.6152747759915655,0.98,5
17720,linear,500,500,50,1494,HTP_jit,0.6867664820019854,1.0,3
17721,linear,500,500,50,1494,HTP,1.757007224005065,1.0,4
17722,linear,500,500,50,1494,CVXPY,0.19033095199847594,0.88,0
17723,linear,500,500,50,1495,SCOPE_jit,1.0490799350081943,1.0,6
17724,linear,500,500,50,1495,SCOPE,3.5079237180034397,1.0,6
17725,linear,500,500,50,1495,GraSP_jit,0.5047022509970702,1.0,6
17726,linear,500,500,50,1495,GraSP,1.8137258550123079,1.0,6
17727,linear,500,500,50,1495,Foba_jit,0.5118898780056043,1.0,0
17728,linear,500,500,50,1495,GraSP_jit,0.5239810380007839,1.0,0
17729,linear,500,500,50,1495,GraSP,2.056387985998299,1.0,0
17730,linear,500,500,50,1495,IHT_jit,1.0250884109991603,1.0,4
17731,linear,500,500,50,1495,IHT,0.37910706200636923,1.0,4
17732,linear,500,500,50,1495,HTP_jit,0.5143684539943933,1.0,3
17733,linear,500,500,50,1495,HTP,2.250067261993536,1.0,3
17734,linear,500,500,50,1495,CVXPY,0.3293711400037864,0.94,0
17735,linear,500,500,50,1496,SCOPE_jit,1.0417749689950142,1.0,11
17736,linear,500,500,50,1496,SCOPE,5.110029618997942,1.0,11
17737,linear,500,500,50,1496,GraSP_jit,0.5561542669893242,1.0,5
17738,linear,500,500,50,1496,GraSP,2.187025466992054,1.0,5
17739,linear,500,500,50,1496,Foba_jit,0.4252184750075685,1.0,0
17740,linear,500,500,50,1496,GraSP_jit,0.5148713800008409,1.0,0
17741,linear,500,500,50,1496,GraSP,1.9159072010079399,1.0,0
17742,linear,500,500,50,1496,IHT_jit,0.4205434250034159,1.0,5
17743,linear,500,500,50,1496,IHT,0.5111412660044152,1.0,5
17744,linear,500,500,50,1496,HTP_jit,0.50265957400552,1.0,4
17745,linear,500,500,50,1496,HTP,1.302384451002581,1.0,4
17746,linear,500,500,50,1496,CVXPY,0.0707486089959275,0.64,0
17747,linear,500,500,50,1497,SCOPE_jit,1.4348611330060521,1.0,14
17748,linear,500,500,50,1497,SCOPE,8.19334245500795,1.0,14
17749,linear,500,500,50,1497,GraSP_jit,1.6538504810014274,0.98,10
17750,linear,500,500,50,1497,GraSP,4.597713321010815,0.98,10
17751,linear,500,500,50,1497,Foba_jit,0.9081608800042886,0.98,0
17752,linear,500,500,50,1497,GraSP_jit,0.91869990399573,0.98,0
17753,linear,500,500,50,1497,GraSP,4.73243221300072,0.98,0
17754,linear,500,500,50,1497,IHT_jit,1.0253733629942872,0.96,4
17755,linear,500,500,50,1497,IHT,0.5463276699883863,0.96,4
17756,linear,500,500,50,1497,HTP_jit,0.5601376270060427,1.0,4
17757,linear,500,500,50,1497,HTP,1.1800783460057573,1.0,4
17758,linear,500,500,50,1497,CVXPY,0.08377368700166699,0.48,0
17759,linear,500,500,50,1498,SCOPE_jit,1.064748132994282,1.0,11
17760,linear,500,500,50,1498,SCOPE,3.770734227000503,1.0,11
17761,linear,500,500,50,1498,GraSP_jit,0.5400929169991286,0.98,7
17762,linear,500,500,50,1498,GraSP,3.649312934008776,0.98,7
17763,linear,500,500,50,1498,Foba_jit,0.7469006780011114,0.98,0
17764,linear,500,500,50,1498,GraSP_jit,1.1322867959970608,0.98,0
17765,linear,500,500,50,1498,GraSP,6.084693208002136,0.98,0
17766,linear,500,500,50,1498,IHT_jit,0.44615415700536687,0.96,4
17767,linear,500,500,50,1498,IHT,0.317652846002602,0.96,4
17768,linear,500,500,50,1498,HTP_jit,0.7329084419907304,1.0,4
17769,linear,500,500,50,1498,HTP,1.6179906029865379,1.0,4
17770,linear,500,500,50,1498,CVXPY,0.0796641779888887,0.74,0
17771,linear,500,500,50,1499,SCOPE_jit,0.9418614519963739,1.0,12
17772,linear,500,500,50,1499,SCOPE,6.713754002994392,1.0,12
17773,linear,500,500,50,1499,GraSP_jit,0.4946429070114391,1.0,6
17774,linear,500,500,50,1499,GraSP,1.7210672539949883,1.0,6
17775,linear,500,500,50,1499,Foba_jit,0.4650963780004531,1.0,0
17776,linear,500,500,50,1499,GraSP_jit,0.45460529600677546,1.0,0
17777,linear,500,500,50,1499,GraSP,1.6680757980066119,1.0,0
17778,linear,500,500,50,1499,IHT_jit,0.6059608510113321,1.0,4
17779,linear,500,500,50,1499,IHT,0.787556568000582,1.0,4
17780,linear,500,500,50,1499,HTP_jit,0.44674984099401627,1.0,3
17781,linear,500,500,50,1499,HTP,0.9805187829915667,1.0,3
17782,linear,500,500,50,1499,CVXPY,0.07190633400750812,0.92,0
17783,linear,600,500,50,1500,SCOPE_jit,0.9227309990092181,1.0,6
17784,linear,600,500,50,1500,SCOPE,4.7053446899954,1.0,6
17785,linear,600,500,50,1500,GraSP_jit,0.8984337519941619,0.98,9
17786,linear,600,500,50,1500,GraSP,4.5300441489962395,0.98,9
17787,linear,600,500,50,1500,Foba_jit,0.5878810759895714,0.98,0
17788,linear,600,500,50,1500,GraSP_jit,0.4464089760003844,0.98,0
17789,linear,600,500,50,1500,GraSP,4.3158289980056,0.98,0
17790,linear,600,500,50,1500,IHT_jit,0.4317716210061917,1.0,5
17791,linear,600,500,50,1500,IHT,0.7158940400113352,1.0,5
17792,linear,600,500,50,1500,HTP_jit,0.6852836190082598,1.0,3
17793,linear,600,500,50,1500,HTP,1.076064431006671,1.0,3
17794,linear,600,500,50,1500,CVXPY,0.2577228200098034,0.64,0
17795,linear,600,500,50,1501,SCOPE_jit,1.1704161450034007,1.0,10
17796,linear,600,500,50,1501,SCOPE,7.932997568001156,1.0,10
17797,linear,600,500,50,1501,GraSP_jit,0.5814589999936288,1.0,7
17798,linear,600,500,50,1501,GraSP,4.552334033010993,1.0,7
17799,linear,600,500,50,1501,Foba_jit,1.3595879689964931,1.0,0
17800,linear,600,500,50,1501,GraSP_jit,1.0417906880029477,1.0,0
17801,linear,600,500,50,1501,GraSP,5.771205151002505,1.0,0
17802,linear,600,500,50,1501,IHT_jit,0.5997469729918521,1.0,4
17803,linear,600,500,50,1501,IHT,1.1186329390038736,1.0,4
17804,linear,600,500,50,1501,HTP_jit,0.47585569199873134,1.0,2
17805,linear,600,500,50,1501,HTP,0.5187464150076266,1.0,3
17806,linear,600,500,50,1501,CVXPY,0.17633708300127182,0.18,0
17807,linear,600,500,50,1502,SCOPE_jit,0.8215091839956585,1.0,13
17808,linear,600,500,50,1502,SCOPE,7.957772637993912,1.0,13
17809,linear,600,500,50,1502,GraSP_jit,0.884482556997682,1.0,8
17810,linear,600,500,50,1502,GraSP,4.450364648990217,1.0,8
17811,linear,600,500,50,1502,Foba_jit,1.1419741340068867,1.0,0
17812,linear,600,500,50,1502,GraSP_jit,0.9055786390090361,1.0,0
17813,linear,600,500,50,1502,GraSP,4.092027952006902,1.0,0
17814,linear,600,500,50,1502,IHT_jit,0.2703437239979394,1.0,3
17815,linear,600,500,50,1502,IHT,0.5064058350108098,1.0,3
17816,linear,600,500,50,1502,HTP_jit,0.5762847689911723,1.0,3
17817,linear,600,500,50,1502,HTP,1.0529828229919076,1.0,2
17818,linear,600,500,50,1502,CVXPY,0.18918797600781545,0.58,0
17819,linear,600,500,50,1503,SCOPE_jit,0.9756082439998863,1.0,7
17820,linear,600,500,50,1503,SCOPE,4.085440863011172,1.0,7
17821,linear,600,500,50,1503,GraSP_jit,0.7339199350099079,1.0,8
17822,linear,600,500,50,1503,GraSP,4.314336550000007,1.0,8
17823,linear,600,500,50,1503,Foba_jit,0.7159266519884113,1.0,0
17824,linear,600,500,50,1503,GraSP_jit,0.690613585000392,1.0,0
17825,linear,600,500,50,1503,GraSP,3.8043006019870518,1.0,0
17826,linear,600,500,50,1503,IHT_jit,0.30723552500421647,1.0,6
17827,linear,600,500,50,1503,IHT,0.5857702420034911,1.0,6
17828,linear,600,500,50,1503,HTP_jit,0.3911062650004169,1.0,4
17829,linear,600,500,50,1503,HTP,1.8725744979892625,1.0,4
17830,linear,600,500,50,1503,CVXPY,0.2572181349969469,0.84,0
17831,linear,600,500,50,1504,SCOPE_jit,1.2094970010075485,1.0,11
17832,linear,600,500,50,1504,SCOPE,11.694586716999765,1.0,11
17833,linear,600,500,50,1504,GraSP_jit,0.798091780001414,1.0,6
17834,linear,600,500,50,1504,GraSP,3.3755369830032578,1.0,6
17835,linear,600,500,50,1504,Foba_jit,0.7041352740052389,1.0,0
17836,linear,600,500,50,1504,GraSP_jit,0.6682180989882909,1.0,0
17837,linear,600,500,50,1504,GraSP,3.1042801610019524,1.0,0
17838,linear,600,500,50,1504,IHT_jit,0.5634622270008549,1.0,8
17839,linear,600,500,50,1504,IHT,0.3915479220013367,1.0,3
17840,linear,600,500,50,1504,HTP_jit,0.6080571850034175,1.0,3
17841,linear,600,500,50,1504,HTP,1.0298768520005979,1.0,3
