,n,seed,SCOPE_accuracy,SCOPE_time,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_best_step_size,GraHTP_cv_time,GraSP_accuracy,GraSP_time,Lasso_accuracy,Lasso_best_lambda,Lasso_time
1704,900,11704,1.0,0.8696184158325195,0.46,3.501444101333618,1.0,0.000774263682681127,9.297861814498901,0.96,0.02172255516052246,0.98,100000.0,8.767587423324585
1705,900,11705,1.0,3.7822728157043457,0.46,3.2351438999176025,1.0,0.000774263682681127,23.91989827156067,1.0,0.2610659599304199,0.98,109570.3125,14.724506139755249
1706,900,11706,1.0,3.7021067142486572,0.7,1.9465978145599365,1.0,0.000774263682681127,28.07165026664734,1.0,0.3037540912628174,1.0,93750.0,14.143602132797241
1707,900,11707,1.0,3.8012535572052,0.54,1.7357752323150635,1.0,0.001291549665014884,30.33388042449951,0.94,0.0616300106048584,1.0,75000.0,16.148205280303955
1708,900,11708,1.0,3.9456186294555664,0.56,3.6633799076080322,1.0,0.000774263682681127,30.476378917694092,0.98,0.057981014251708984,0.98,100000.0,9.343268871307373
1709,900,11709,1.0,3.824469804763794,0.58,4.4169511795043945,1.0,0.000774263682681127,23.251211166381836,0.94,0.11286020278930664,0.98,100000.0,3.0177526473999023
1710,900,11710,1.0,2.388660192489624,0.42,5.3272340297698975,1.0,0.000774263682681127,33.30126404762268,0.98,0.15195226669311523,1.0,75000.0,3.878129005432129
1711,900,11711,1.0,1.7856791019439697,0.54,4.543955326080322,1.0,0.000774263682681127,24.48371696472168,0.98,0.023042678833007812,0.98,112500.0,16.689834117889404
1712,900,11712,1.0,0.6944859027862549,0.56,3.800434112548828,1.0,0.000774263682681127,21.46730351448059,1.0,0.03924727439880371,1.0,116015.625,17.596024751663208
1713,900,11713,1.0,1.5937559604644775,0.46,6.055632829666138,1.0,0.000774263682681127,20.843246936798096,0.98,0.14068341255187988,1.0,75000.0,6.364593029022217
1714,900,11714,1.0,0.5593271255493164,0.52,4.111748456954956,1.0,0.000774263682681127,19.28927755355835,0.98,0.039662837982177734,1.0,100000.0,9.514831066131592
1715,900,11715,1.0,0.5583481788635254,0.5,5.388113260269165,1.0,0.000774263682681127,11.802536249160767,0.96,0.025650739669799805,0.98,106250.0,9.927082300186157
1716,900,11716,1.0,0.699007511138916,0.5,2.74448823928833,1.0,0.000774263682681127,23.723621129989624,1.0,0.035962581634521484,1.0,100000.0,8.682118892669678
1717,900,11717,1.0,0.45743370056152344,0.52,4.91331934928894,1.0,0.000774263682681127,26.68805742263794,0.98,0.024462461471557617,1.0,75000.0,8.102236270904541
1718,900,11718,1.0,0.613774299621582,0.46,1.061237096786499,1.0,0.000774263682681127,29.463741064071655,0.98,0.08578085899353027,0.98,112500.0,18.98783588409424
1719,900,11719,1.0,0.737311840057373,0.4,2.0188076496124268,1.0,0.000774263682681127,29.3134868144989,1.0,0.1277637481689453,1.0,100000.0,6.886043548583984
1720,900,11720,1.0,1.3497397899627686,0.5,1.4187891483306885,1.0,0.000774263682681127,31.836244106292725,0.98,0.16945409774780273,1.0,75000.0,12.875948667526245
1721,900,11721,1.0,2.6704559326171875,0.36,1.2298252582550049,1.0,0.000774263682681127,24.5255765914917,1.0,0.11131644248962402,1.0,79687.5,14.67224669456482
1722,900,11722,1.0,1.9726271629333496,0.56,2.0091283321380615,1.0,0.001291549665014884,26.911139965057373,0.98,0.02333354949951172,1.0,75000.0,7.300618648529053
1723,900,11723,1.0,0.5454843044281006,0.54,2.8584890365600586,1.0,0.000774263682681127,17.281856298446655,1.0,0.04843592643737793,0.98,119531.25,18.750612020492554
1724,900,11724,1.0,0.6673808097839355,0.46,4.961021184921265,1.0,0.000774263682681127,21.248942852020264,1.0,0.07446646690368652,1.0,100000.0,13.023561716079712
1725,900,11725,1.0,2.6305534839630127,0.48,2.5541205406188965,1.0,0.000774263682681127,29.428616523742676,0.98,0.19488263130187988,0.98,106250.0,11.573046922683716
1726,900,11726,1.0,1.441403865814209,0.48,2.836068868637085,1.0,0.000774263682681127,11.146608352661133,0.96,0.03700613975524902,0.96,100000.0,7.5671586990356445
1727,900,11727,1.0,2.3712809085845947,0.46,1.1976172924041748,1.0,0.000774263682681127,13.559701204299927,0.96,0.06675529479980469,1.0,84375.0,12.689256429672241
1728,900,11728,1.0,0.6879673004150391,0.58,1.7979013919830322,1.0,0.001291549665014884,11.830249071121216,0.96,0.025175809860229492,0.98,88371.27685546875,14.360870122909546
1729,900,11729,1.0,2.2202277183532715,0.52,3.2161288261413574,1.0,0.000774263682681127,21.471150159835815,1.0,0.0275571346282959,1.0,100000.0,8.29807734489441
1730,900,11730,1.0,1.1949145793914795,0.54,4.758573055267334,1.0,0.000774263682681127,30.845674991607666,0.98,0.13252592086791992,1.0,93750.0,15.512049913406372
1731,900,11731,1.0,1.8506147861480713,0.54,5.177285671234131,1.0,0.000774263682681127,21.13719415664673,1.0,0.09279131889343262,1.0,100000.0,6.775675296783447
1732,900,11732,1.0,1.7550513744354248,0.46,2.823749542236328,1.0,0.001291549665014884,20.859437465667725,0.96,0.13518571853637695,1.0,75000.0,13.003273010253906
1733,900,11733,1.0,1.818753719329834,0.54,0.9409408569335938,1.0,0.000774263682681127,22.011426210403442,0.96,0.1656341552734375,0.98,93750.0,16.03972625732422
1734,900,11734,1.0,1.1014668941497803,0.48,2.8409533500671387,1.0,0.001291549665014884,21.718550205230713,1.0,0.2107245922088623,1.0,109570.3125,19.30049157142639
1735,900,11735,1.0,4.681057929992676,0.46,1.8617665767669678,1.0,0.000774263682681127,23.481528282165527,0.98,0.05750894546508789,0.98,96679.6875,24.94659161567688
1736,900,11736,1.0,2.027318000793457,0.38,2.6218106746673584,1.0,0.000774263682681127,22.225186824798584,1.0,0.03966331481933594,1.0,75000.0,10.847064018249512
1737,900,11737,1.0,1.427598476409912,0.36,1.4214935302734375,1.0,0.000774263682681127,27.68144416809082,0.98,0.04778456687927246,1.0,100000.0,5.81677770614624
1738,900,11738,1.0,0.8869724273681641,0.54,1.011089563369751,1.0,0.000774263682681127,14.557225227355957,1.0,0.0625600814819336,0.98,106250.0,12.096718311309814
1739,900,11739,1.0,0.39344286918640137,0.42,5.557183027267456,1.0,0.000774263682681127,18.457348346710205,1.0,0.03744006156921387,1.0,100000.0,6.230168581008911
1740,900,11740,1.0,0.6418771743774414,0.46,1.1565089225769043,1.0,0.000774263682681127,14.39601755142212,1.0,0.04616975784301758,0.98,96679.6875,19.338059663772583
1741,900,11741,1.0,0.6962921619415283,0.4,1.6101741790771484,1.0,0.000774263682681127,11.23731279373169,0.98,0.021307945251464844,1.0,93750.0,9.732043743133545
1742,900,11742,1.0,1.4535646438598633,0.4,6.049521446228027,1.0,0.001291549665014884,17.5324764251709,0.98,0.17744064331054688,1.0,93750.0,11.855655908584595
1743,900,11743,1.0,1.8865699768066406,0.52,5.5628416538238525,1.0,0.000774263682681127,26.988580226898193,0.98,0.11656308174133301,1.0,100000.0,12.758930683135986
1744,900,11744,1.0,1.9500820636749268,0.52,2.8111250400543213,1.0,0.000774263682681127,26.572724103927612,0.92,0.14527416229248047,1.0,75000.0,16.727279663085938
1745,900,11745,1.0,3.7706298828125,0.4,4.246187925338745,1.0,0.000774263682681127,26.96269416809082,1.0,0.2516474723815918,1.0,100000.0,7.7453367710113525
1746,900,11746,1.0,1.6075243949890137,0.52,3.173570394515991,1.0,0.000774263682681127,23.547176837921143,0.98,0.06714487075805664,1.0,75000.0,10.381557941436768
1747,900,11747,1.0,0.47298669815063477,0.48,3.2841625213623047,1.0,0.000774263682681127,28.958170652389526,0.98,0.027150392532348633,1.0,100000.0,9.807286500930786
1748,900,11748,1.0,4.037845849990845,0.5,3.500237226486206,1.0,0.000774263682681127,19.706020832061768,0.98,0.21523404121398926,1.0,75000.0,11.785171747207642
1749,900,11749,1.0,3.905505418777466,0.42,1.5644679069519043,1.0,0.000774263682681127,19.9160213470459,0.96,0.13599395751953125,0.98,84375.0,15.90216064453125
1750,900,11750,1.0,1.4160351753234863,0.52,4.130993604660034,1.0,0.000774263682681127,28.39601731300354,0.96,0.21164274215698242,0.96,100000.0,4.442101716995239
1751,900,11751,1.0,0.7094531059265137,0.64,0.876718282699585,1.0,0.000774263682681127,15.841374158859253,0.96,0.03051018714904785,1.0,84375.0,13.676855325698853
1752,900,11752,1.0,0.6869080066680908,0.48,6.141392946243286,1.0,0.000774263682681127,9.914877891540527,0.98,0.02366185188293457,1.0,100000.0,4.100987672805786
1753,900,11753,1.0,3.0029568672180176,0.46,1.7117564678192139,1.0,0.000774263682681127,14.482684850692749,0.98,0.11230874061584473,0.98,84375.0,6.237123250961304
1754,900,11754,1.0,0.7427213191986084,0.46,2.063455104827881,1.0,0.001291549665014884,10.383407831192017,0.98,0.04724907875061035,0.98,100000.0,3.255164623260498
1755,900,11755,1.0,0.4698319435119629,0.48,3.397852897644043,1.0,0.000774263682681127,29.066343307495117,0.98,0.032982587814331055,1.0,93750.0,16.64470863342285
1756,900,11756,1.0,2.817091464996338,0.46,5.7679901123046875,1.0,0.000774263682681127,28.084749460220337,0.98,0.03241896629333496,0.98,125000.0,12.902410745620728
1757,900,11757,1.0,2.1218225955963135,0.48,2.7618091106414795,1.0,0.000774263682681127,36.56181263923645,0.98,0.24868345260620117,1.0,75000.0,2.929884672164917
1758,900,11758,1.0,2.2548470497131348,0.5,5.426592588424683,1.0,0.000774263682681127,27.659597396850586,0.98,0.158034086227417,0.98,112500.0,16.16796374320984
1759,900,11759,1.0,1.0489943027496338,0.5,1.9377777576446533,1.0,0.000774263682681127,24.798586130142212,0.98,0.02738666534423828,0.98,100000.0,14.954205989837646
1760,900,11760,1.0,1.1706557273864746,0.46,1.4893994331359863,1.0,0.001291549665014884,24.193837881088257,0.98,0.02487039566040039,0.96,112500.0,14.066992282867432
1761,900,11761,1.0,2.286275863647461,0.56,1.0918481349945068,1.0,0.000774263682681127,26.25960087776184,1.0,0.1482083797454834,1.0,100000.0,8.99299955368042
1762,900,11762,1.0,0.7830052375793457,0.46,3.5544257164001465,1.0,0.000774263682681127,19.574071168899536,1.0,0.054091691970825195,1.0,100000.0,5.795283794403076
1763,900,11763,1.0,1.4087908267974854,0.54,5.7485597133636475,1.0,0.0001,16.1526517868042,0.96,0.17712998390197754,1.0,87011.71875,12.942307710647583
1764,900,11764,1.0,2.915855646133423,0.44,1.6122229099273682,1.0,0.001291549665014884,12.361628532409668,0.96,0.11246156692504883,1.0,84375.0,10.251118898391724
1765,900,11765,1.0,1.986703634262085,0.56,3.763876438140869,1.0,0.000774263682681127,17.033620357513428,0.96,0.07774615287780762,0.98,92118.95568296313,31.068177700042725
