n,k,seed,Lasso_accuracy,Lasso_best_lambda,Lasso_time,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_best_step_size,GraHTP_cv_time,GraSP_accuracy,GraSP_time,SCOPE_accuracy,SCOPE_time
900,40,11204,0.975,187.5,464.4209167957306,1,0.403123140335083,1,4.6415888336127773e-4,87.07464647293091,0.95,0.08105039596557617,1,2.407733917236328
900,40,11227,1,150,446.7912039756775,1,0.4016859531402588,1,7.74263682681127e-4,88.27173233032227,0.975,0.07186651229858398,1,2.5131325721740723
900,40,11181,0.975,150,463.495943069458,1,1.5363333225250244,1,0.001291549665014884,99.87299251556396,0.9,0.1095435619354248,1,4.537063360214233
900,40,11229,1,200,630.5682072639465,1,0.39769482612609863,1,4.6415888336127773e-4,85.59520888328552,0.975,0.07236194610595703,1,1.8948135375976562
900,40,11182,1,100,664.933531999588,1,0.9578654766082764,1,4.6415888336127773e-4,99.24353885650635,0.875,0.08991765975952148,1,3.963932752609253
900,40,11206,0.975,125,872.5201191902161,1,0.8610186576843262,1,0.001291549665014884,95.09906911849976,0.875,0.08817148208618164,1,3.915945529937744
900,40,11183,1,200,576.6383316516876,0.975,5.076964616775513,1,4.6415888336127773e-4,135.5409586429596,0.975,0.10507917404174805,1,3.093838930130005
900,40,11231,0.925,200,706.2135281562805,1,1.8103835582733154,1,7.74263682681127e-4,152.81734585762024,0.875,0.1053934097290039,1,4.366300582885742
900,40,11184,1,100,966.1255023479462,1,1.1038966178894043,1,7.74263682681127e-4,92.34755778312683,0.975,0.09315180778503418,1,3.0358660221099854
900,40,11208,1,100,859.0272161960602,1,0.7490425109863281,1,7.74263682681127e-4,95.91512489318848,0.9,0.08603763580322266,1,3.2360215187072754
900,40,11185,1,100,539.6898806095123,1,0.9189338684082031,1,0.001291549665014884,99.85272312164307,0.85,0.09313774108886719,1,2.6148436069488525
900,40,11209,0.975,225,709.3978495597839,1,0.6565680503845215,1,7.74263682681127e-4,89.10103702545166,0.925,0.09377050399780273,1,3.1771535873413086
900,40,11234,1,187.5,709.4244780540466,1,0.8414838314056396,1,4.6415888336127773e-4,94.51459050178528,0.975,0.09617114067077637,1,2.9955742359161377
900,40,11210,1,150,670.2980771064758,1,0.5725338459014893,1,4.6415888336127773e-4,93.4540445804596,0.925,0.08809351921081543,1,3.9839563369750977
900,40,11235,0.975,100,683.1996974945068,0.975,3.4796719551086426,1,4.6415888336127773e-4,104.19877314567566,0.9,0.11588096618652344,1,3.1519641876220703
900,40,11187,1,112.5,816.282942533493,1,0.8202528953552246,1,4.6415888336127773e-4,92.84638595581055,0.925,0.08443593978881836,1,2.3578755855560303
900,40,11188,0.925,159.375,520.9259247779846,1,1.2164726257324219,1,0.001291549665014884,84.3875801563263,0.85,0.08904504776000977,1,3.2387146949768066
900,40,11237,1,112.5,508.99681663513184,1,0.40280628204345703,1,7.74263682681127e-4,79.76656532287598,0.875,0.07323646545410156,1,3.3467795848846436
900,40,11214,1,200,676.2027254104614,1,1.0875608921051025,1,4.6415888336127773e-4,92.13752150535583,0.925,0.08246111869812012,1,2.173082113265991
900,40,11239,0.975,184.89990234375,756.5944375991821,1,1.3872604370117188,1,0.002154434690031882,101.6090579032898,0.875,0.13318204879760742,1,3.2695915699005127
900,40,11190,0.975,166.92352294921875,819.7360010147095,1,0.9984774589538574,1,7.74263682681127e-4,92.46504330635071,0.925,0.08249640464782715,1,2.512205123901367
900,40,11216,1,100,559.7627029418945,1,0.7512993812561035,1,4.6415888336127773e-4,93.3415915966034,0.925,0.09242939949035645,1,3.553595781326294
950,40,11242,0.975,168.75,458.54894518852234,1,2.8826072216033936,1,7.74263682681127e-4,103.14300346374512,0.85,0.09435009956359863,1,4.408535480499268
900,40,11218,0.975,187.5,451.58092975616455,1,0.4966585636138916,1,7.74263682681127e-4,87.45685768127441,0.85,0.093597412109375,1,2.4551212787628174
950,40,11268,0.975,183.52103233337402,952.0208101272583,1,1.540257215499878,1,7.74263682681127e-4,99.04693126678467,0.9,0.0848078727722168,1,2.6315598487854004
950,40,11245,1,150,653.3080449104309,1,1.2253975868225098,1,7.74263682681127e-4,104.39183449745178,0.925,0.08693099021911621,1,4.629755735397339
950,40,11294,0.975,168.75,496.04133343696594,1,1.456977367401123,1,0.001291549665014884,94.7656421661377,0.85,0.090358734130859375,1,4.425995111465454
950,40,11246,1,200,607.0572865009308,0.95,4.9370598793029785,1,7.74263682681127e-4,98.08086824417114,0.975,0.08838009834289551,1,2.3496310710906982
950,40,11295,1,100,525.4762454032898,1,1.0477519035339355,1,7.74263682681127e-4,101.0279471874237,0.95,0.08950304985046387,1,3.007152557373047
950,40,11270,0.95,159.375,557.4751875400543,1,1.3239848613739014,1,0.002154434690031882,98.88943791389465,0.875,0.09591507911682129,1,3.350266933441162
950,40,11247,0.95,140.625,581.3538157939911,1,0.9716806411743164,1,0.001291549665014884,100.91136932373047,0.825,0.08885860443115234,1,2.5669867992401123
950,40,11296,0.95,206.25,483.23983454704285,1,0.8037614822387695,1,7.74263682681127e-4,100.31900024414062,0.9,0.1013941764831543,1,2.424067258834839
950,40,11248,0.9,150,490.62749123573303,0.975,3.3958382606506348,0.975,0.001291549665014884,111.8524432182312,0.85,0.10110783576965332,1,4.200047016143799
950,40,11297,0.975,200,499.85388255119324,1,4.787679672241211,1,0.002154434690031882,108.05046081542969,0.825,0.10720586776733398,1,2.982609510421753
950,40,11273,1,100,614.2543218135834,1,1.1681439876556396,1,0.001291549665014884,104.09578824043274,0.925,0.10376405715942383,1,3.987215280532837
950,40,11298,1,168.75,515.5955808162689,0.95,3.9371137619018555,1,7.74263682681127e-4,98.6091673374176,0.925,0.10113692283630371,1,3.1224865913391113
950,40,11274,1,100,621.8255155086517,1,2.604990005493164,1,0.001291549665014884,106.5354106426239,0.95,0.13246703147888184,1,4.729684829711914
950,40,11299,0.9,273.92578125,628.5198092460632,0.975,5.445811033248901,1,0.002154434690031882,93.97997951507568,0.8,0.13739967346191406,1,3.797111988067627
950,40,11251,1,125,629.9471683502197,1,1.2419116497039795,1,7.74263682681127e-4,112.39180994033813,0.9,0.09923267364501953,1,2.755979537963867
950,40,11300,1,100,517.4446692466736,1,0.614408016204834,1,1.668100537200059e-4,98.3423752784729,0.9,0.08579039573669434,1,4.180255889892578
950,40,11252,1,150,539.099556684494,1,1.1720006465911865,1,7.74263682681127e-4,96.26262998580933,0.9,0.084484100341796875,1,3.1961441040039062
950,40,11276,1,200,461.1368329524994,1,0.7608203887939453,1,4.6415888336127773e-4,102.23854351043701,0.925,0.09477686882019043,1,2.801584243774414
950,40,11253,0.95,125,457.5585262775421,1,2.1231353282928467,1,0.001291549665014884,115.8189787864685,0.8,0.11471724510192871,1,4.5919153690338135
950,40,11301,1,124.22962188720703,703.1227440834045,1,1.5829615592956543,1,7.74263682681127e-4,111.9840075969696,0.875,0.1160590648651123,1,3.0428943634033203
950,40,11277,0.975,150,611.566454410553,1,2.267218589782715,1,7.74263682681127e-4,104.81600403785706,0.9,0.10163140296936035,1,4.175856351852417
950,40,11254,0.975,225,656.3410725593567,1,1.5544371604919434,1,7.74263682681127e-4,111.23721957206726,0.925,0.10058069229125977,1,2.9009740352630615
950,40,11302,1,136.962890625,881.7218368053436,1,1.4552278518676758,1,4.6415888336127773e-4,113.76475763320923,0.875,0.11342024803161621,1,5.0275492668151855
950,40,11255,0.975,150,585.5264265537262,1,0.874431848526001,1,4.6415888336127773e-4,100.252769947052,0.875,0.09138655662536621,1,3.935403347015381
950,40,11303,1,100,508.11080288887024,1,1.5512607097625732,1,7.74263682681127e-4,105.30955457687378,0.9,0.10296440124511719,1,2.549177885055542
950,40,11256,0.975,200,554.7420690059662,1,1.4348077774047852,1,4.6415888336127773e-4,109.47262191772461,0.875,0.11781477928161621,1,2.9341273307800293
950,40,11304,0.975,168.75,641.1156716346741,1,1.3564329147338867,1,7.74263682681127e-4,105.83821249008179,0.825,0.09036707878112793,1,3.5582680702209473
950,40,11257,0.95,200,458.6763017177582,1,0.8985881805419922,1,7.74263682681127e-4,96.38600754737854,0.925,0.0915839672088623,1,4.157588481903076
950,40,11283,1,125,479.19424057006836,1,0.6948835849761963,1,7.74263682681127e-4,106.54768204689026,0.9,0.0920860767364502,1,2.2112231254577637
950,40,11305,1,100,480.4547281265259,1,1.9023470878601074,1,4.6415888336127773e-4,102.32110500335693,0.875,0.0880274772644043,1,2.3424839973449707
950,40,11258,0.925,125,590.7818548679352,0.925,3.9978344440460205,0.95,7.74263682681127e-4,115.95573592185974,0.925,0.10953760147094727,0.925,3.8222129344940186
950,40,11285,0.975,164.35546875,532.7540099620819,1,0.5526537895202637,1,4.6415888336127773e-4,96.5250871181488,0.85,0.09641790390014648,1,3.3491673469543457
950,40,11307,0.95,200,577.6489841938019,0.975,3.088326930999756,1,7.74263682681127e-4,102.60985255241394,0.8,0.14049553871154785,1,5.85400390625
950,40,11286,0.975,125,473.4864797592163,1,1.1274755001068115,1,7.74263682681127e-4,95.4787335395813,0.875,0.09039974212646484,1,2.465163469314575
950,40,11261,0.925,187.5,690.1776659488678,1,1.6794922351837158,1,7.74263682681127e-4,113.03040790557861,0.9,0.12722086906433105,1,3.774155616760254
950,40,11289,1,200,437.3282687664032,1,0.6228959560394287,1,4.6415888336127773e-4,88.54256439208984,0.925,0.08041119575500488,1,2.406933069229126
950,40,11309,0.95,212.5,674.3367490768433,1,0.9095578193664551,1,0.001291549665014884,101.23264122009277,0.95,0.08574867248535156,1,2.6390724182128906
950,40,11262,0.95,200,400.5648031234741,1,1.3220479488372803,1,7.74263682681127e-4,104.37974286079407,0.925,0.1114358901977539,1,3.0327847003936768
950,40,11290,0.975,140.625,512.763484954834,1,1.8266589641571045,1,7.74263682681127e-4,101.08012318611145,0.875,0.08931088447570801,1,2.4082794189453125
1000,40,11310,0.975,300,494.24614787101746,1,0.8305332660675049,1,4.6415888336127773e-4,103.96600103378296,0.95,0.08695316314697266,1,3.8517282009124756
950,40,11291,1,150,470.51231050491333,1,1.262420892715454,1,4.6415888336127773e-4,98.34288668632507,1,0.09580683708190918,1,2.9743988513946533
1000,40,11311,0.975,150,577.9569499492645,1,2.315577983856201,1,0.001291549665014884,103.73005723953247,0.9,0.08770442008972168,1,2.288969039916992
1000,40,11316,1,150,487.1310613155365,0.85,6.316123723983765,1,7.74263682681127e-4,123.99192786216736,0.9,0.1206510066986084,1,3.839101552963257
950,40,11266,0.975,200,544.0364556312561,1,1.547844648361206,1,0.001291549665014884,114.64552974700928,0.875,0.10561919212341309,1,2.983795404434204
1000,40,11313,1,100,802.6012847423553,1,3.6001877784729004,1,4.6415888336127773e-4,119.4394736289978,0.9,0.10127711296081543,1,2.7587759494781494
950,40,11267,1,100,532.2547495365143,1,1.2060327529907227,1,7.74263682681127e-4,99.6760995388031,0.875,0.10255837440490723,1,3.488267421722412
1000,40,11340,1,200,527.4138324260712,1,2.2728140354156494,1,0.002154434690031882,110.59823250770569,0.9,0.08684897422790527,1,4.34435772895813
1000,40,11319,0.975,200,588.4592289924622,1,2.0766167640686035,1,4.6415888336127773e-4,110.81327891349792,0.95,0.08214688301086426,1,2.236027479171753
1000,40,11315,0.975,200,486.1784038543701,1,1.2874042987823486,1,7.74263682681127e-4,115.16867184638977,0.875,0.10108494758605957,1,2.7792227268218994
1000,40,11364,0.975,125,449.9455101490021,1,1.6274981498718262,1,7.74263682681127e-4,121.71586418151855,0.9,0.13942980766296387,1,4.5799407958984375
1000,40,11343,1,200,452.41444516181946,1,0.7399232387542725,1,7.74263682681127e-4,105.88832020759583,0.9,0.09169650077819824,1,2.7269365787506104
1000,40,11365,1,200,417.19129276275635,1,0.8122789859771729,1,0.001291549665014884,111.6875319480896,0.875,0.11749887466430664,1,3.057460308074951
1000,40,11323,0.95,112.5,452.1974802017212,0.95,3.220583200454712,0.95,0.001291549665014884,118.78556871414185,0.75,0.12154078483581543,0.975,6.198818206787109
1000,40,11367,1,200,485.24306535720825,1,0.7813937664031982,1,4.6415888336127773e-4,105.9291672706604,0.95,0.08589434623718262,1,2.6796679496765137
1000,40,11324,0.975,174.0234375,597.6589484214783,1,1.3088247776031494,1,4.6415888336127773e-4,112.93162393569946,0.925,0.097652435302734375,1,3.9613325595855713
1000,40,11347,0.975,132.8125,498.97978687286377,1,1.3119845390319824,1,0.001291549665014884,115.49185419082642,0.8,0.1295006275177002,1,4.51507568359375
1000,40,11368,1,200,452.20989990234375,1,1.299612045288086,1,2.782559402207126e-4,101.83847546577454,0.975,0.0910787582397461,1,2.259871482849121
1000,40,11348,0.975,200,413.8138644695282,1,0.48724937438964844,1,7.74263682681127e-4,101.59807848930359,0.875,0.09375333786010742,1,3.7425127029418945
1000,40,11327,1,150,500.0002284049988,1,0.8908448219299316,1,1e-4,107.09053349494934,0.9,0.08863496780395508,1,4.011754512786865
1000,40,11349,0.925,250,397.2884843349457,1,0.8998661041259766,1,7.74263682681127e-4,118.2965145111084,0.975,0.08869576454162598,1,2.7633116245269775
1000,40,11371,1,200,458.0725350379944,1,3.3453571796417236,1,4.6415888336127773e-4,107.25994539260864,0.95,0.08177709579467773,1,3.1321141719818115
1000,40,11350,0.975,150,470.800701379776,1,1.0622501373291016,1,7.74263682681127e-4,101.64111590385437,0.875,0.09239459037780762,1,3.829106330871582
1000,40,11328,1,174.0234375,549.6231021881104,1,1.823028802871704,1,7.74263682681127e-4,105.31747674942017,0.925,0.08063149452209473,1,2.44561767578125
1000,40,11372,1,200,394.8179831504822,1,0.6178758144378662,1,7.74263682681127e-4,109.06427597999573,0.95,0.10237908363342285,1,2.2228541374206543
1000,40,11351,0.975,200,418.0152747631073,1,0.9009482860565186,1,7.74263682681127e-4,116.37066459655762,0.85,0.10485339164733887,1,2.9737510681152344
1000,40,11329,0.975,150,462.1971023082733,1,1.6615653038024902,1,7.74263682681127e-4,104.01826238632202,0.9,0.08367562294006348,1,2.716653347015381
1000,40,11373,1,150,454.70574283599854,1,0.9266095161437988,1,4.6415888336127773e-4,104.50242161750793,0.85,0.09395122528076172,1,2.1432878971099854
1000,40,11352,0.975,206.25,431.73658871650696,1,1.4924054145812988,1,7.74263682681127e-4,115.239497423172,0.9,0.0861508846282959,1,2.839644432067871
1000,40,11374,1,200,452.0040965080261,1,5.755015134811401,1,1.668100537200059e-4,112.18987488746643,0.925,0.08462834358215332,1,2.530463933944702
1000,40,11375,0.975,200,411.79069328308105,1,0.7644360065460205,1,4.6415888336127773e-4,112.80137467384338,0.85,0.10250449180603027,1,3.8901376724243164
1000,40,11354,1,100,435.48956418037415,0.975,0.7587428092956543,1,7.74263682681127e-4,105.1849753856659,0.925,0.08508586883544922,1,3.2783799171447754
1000,40,11333,1,100,450.60481882095337,1,1.222353219985962,1,7.74263682681127e-4,103.10044264793396,0.95,0.0845496654510498,1,2.2682697772979736
1000,40,11334,0.975,150,424.5094578266144,1,0.6915092468261719,1,0.001291549665014884,104.21492385864258,0.85,0.09955596923828125,1,2.7451140880584717
1000,40,11377,1,187.5,504.49474906921387,1,0.816765546798706,1,4.6415888336127773e-4,102.52317523956299,0.925,0.08545875549316406,1,2.245624542236328
1000,40,11357,0.975,168.75,462.10166120529175,1,0.6113622188568115,1,4.6415888336127773e-4,107.6731059551239,0.725,0.08935546875,1,2.981860399246216
1000,40,11335,0.975,212.5,490.75677847862244,1,0.547950267791748,1,7.74263682681127e-4,101.51759576797485,0.925,0.10288643836975098,1,3.2496469020843506
1000,40,11358,1,100,396.4879913330078,1,0.46846866607666016,1,7.74263682681127e-4,97.30885744094849,0.85,0.08782172203063965,1,2.4119479656219482
1000,40,11336,0.975,125,463.9785189628601,0.975,1.0705280303955078,1,0.001291549665014884,115.41822218894958,0.975,0.13566327095031738,1,3.3125436305999756
1000,40,11359,1,200,443.22983598709106,1,0.805168867111206,1,7.74263682681127e-4,111.75160670280457,0.9,0.09651517868041992,1,2.6190388202667236
1000,40,11337,1,155.89599609375,579.8704726696014,1,0.6590845584869385,1,7.74263682681127e-4,102.93427157402039,0.875,0.10048222541809082,1,4.3074328899383545
1000,40,11338,1,150,447.7140371799469,1,1.1586458683013916,1,4.6415888336127773e-4,103.02001690864563,0.9,0.07838010787963867,1,2.5748400688171387
200,40,20000,0.85,37.5,77.68947339057922,0.8,0.03696393966674805,0.9,0.005994842503189409,1.6273667812347412,0.6,0.031078577041625977,0.925,1.1112427711486816
350,40,20036,0.875,125,131.10153722763062,0.95,0.10465764999389648,0.975,0.003593813663804626,13.848509788513184,0.775,0.04129672050476074,0.95,1.6907689571380615
200,40,20001,0.9,42.1875,91.86779022216797,0.85,0.024715662002563477,0.925,0.003593813663804626,2.49347186088562,0.825,0.05038166046142578,0.975,1.1636228561401367
200,40,20002,0.85,53.125,73.34444451332092,0.825,0.05268573760986328,0.95,0.005994842503189409,3.562189817428589,0.75,0.0923306941986084,0.925,1.2024714946746826
550,40,20072,1,100,239.03964710235596,1,0.13672089576721191,1,0.002154434690031882,27.888556718826294,0.9,0.04979729652404785,1,1.70173978805542
350,40,20037,0.925,89.6484375,160.99632954597473,0.975,0.07380151748657227,0.975,0.002154434690031882,14.332848072052002,0.75,0.040001869201660156,0.975,2.1133296489715576
200,40,20003,0.875,46.875,137.28303909301758,0.875,0.5035741329193115,0.9,0.005994842503189409,13.084560632705688,0.75,0.055335283279418945,0.925,5.064835071563721
200,40,20004,0.75,67.97075271606445,157.34625816345215,0.725,0.04035139083862305,0.65,0.005994842503189409,4.57975697517395,0.575,0.04034614562988281,0.725,3.3260724544525146
550,40,20073,0.95,140.625,353.7860085964203,0.975,0.1944875717163086,1,0.002154434690031882,43.45935893058777,0.775,0.23538613319396973,1,2.0309669971466064
200,40,20005,0.925,50,94.35409212112427,0.925,0.04624485969543457,0.95,0.005994842503189409,1.848060131072998,0.85,0.023829936981201172,0.95,0.8258728981018066
200,40,20006,0.825,50,109.3179669380188,0.9,0.05173134803771973,0.85,0.005994842503189409,5.7354817390441895,0.775,0.06441855430603027,0.9,1.2039852142333984
400,40,20040,0.925,116.015625,279.39237880706787,1,0.10588264465332031,1,0.002154434690031882,22.431349515914917,0.9,0.07344317436218262,1,1.9154462814331055
550,40,20074,1,112.5,330.2603964805603,1,0.13088631629943848,1,0.002154434690031882,55.08872032165527,0.875,0.0603175163269043,1,1.8131377696990967
200,40,20008,0.975,46.875,137.44494438171387,0.975,0.07149529457092285,0.975,0.003593813663804626,4.545723915100098,0.95,0.07136321067810059,0.975,0.858374834060669
200,40,20009,0.825,62.98828125,152.7895166873932,0.75,0.05234050750732422,0.825,0.005994842503189409,2.8728737831115723,0.575,0.02869582176208496,0.825,1.0403916835784912
400,40,20041,0.925,50,245.3632378578186,0.975,0.13840341567993164,0.925,0.003593813663804626,23.088547229766846,0.9,0.11856746673583984,0.975,3.2580387592315674
250,40,20010,0.85,56.25,142.7267701625824,0.9,0.06996703147888184,0.925,0.005994842503189409,9.443711042404175,0.8,0.030641555786132812,0.975,3.3990299701690674
250,40,20011,0.925,58.0078125,180.58503341674805,0.975,0.10346460342407227,1,0.003593813663804626,6.636768817901611,0.775,0.06257748603820801,1,3.5897905826568604
400,40,20042,0.95,79.6875,273.2685115337372,0.975,0.1336357593536377,1,0.003593813663804626,30.850919485092163,0.825,0.05125927925109863,1,1.5202133655548096
250,40,20012,0.975,62.5,189.9430296421051,1,0.09118437767028809,1,0.003593813663804626,5.109447717666626,0.95,0.02856612205505371,1,0.8900949954986572
250,40,20013,0.775,95.21484375,143.38997220993042,0.825,0.07664704322814941,0.825,0.005994842503189409,10.5995032787323,0.7,0.07970428466796875,0.9,1.0432894229888916
400,40,20043,0.825,88.37127685546875,323.246773481369,0.825,0.22175860404968262,0.9,0.001291549665014884,36.66607666015625,0.8,0.29915523529052734,0.85,4.016247510910034
550,40,20077,0.975,100,376.6354515552521,1,0.1556243896484375,1,0.002154434690031882,56.30701208114624,0.925,0.27495622634887695,1,4.99852442741394
250,40,20014,0.975,75,171.13906145095825,0.975,0.08174586296081543,0.975,0.003593813663804626,5.777199029922485,0.975,0.03200221061706543,0.975,0.8864498138427734
250,40,20015,0.875,62.5,178.46616983413696,0.9,0.0776512622833252,0.925,0.003593813663804626,10.469528913497925,0.775,0.03721284866333008,0.975,2.1527466773986816
400,40,20044,0.975,58.0078125,315.81338906288147,1,0.2695767879486084,1,0.001291549665014884,24.65289282798767,0.8,0.09503579139709473,1,1.968177080154419
250,40,20016,0.925,56.25,186.2416956424713,0.95,0.1267712116241455,0.975,0.003593813663804626,6.217933416366577,0.875,0.03364729881286621,0.95,1.0385916233062744
550,40,20078,0.95,116.015625,476.7321455478668,1,0.1424882411956787,1,0.001291549665014884,43.80426526069641,0.925,0.07771754264831543,1,3.6898629665374756
400,40,20045,0.95,82.177734375,292.939168214798,0.95,0.16518592834472656,1,0.002154434690031882,17.207847118377686,0.825,0.051538705825805664,1,1.4039907455444336
250,40,20017,0.925,62.5,145.75840425491333,0.95,0.09210991859436035,0.95,0.003593813663804626,5.237528324127197,0.875,0.0346071720123291,0.975,1.4832854270935059
250,40,20018,0.925,37.5,153.20987558364868,0.95,0.16838908195495605,0.95,0.003593813663804626,9.712092161178589,0.825,0.0362699031829834,0.95,1.8232111930847168
250,40,20019,0.925,50,142.1148009300232,0.95,0.10597920417785645,0.95,0.003593813663804626,7.264643907546997,0.9,0.030839204788208008,1,1.0545134544372559
400,40,20046,0.925,70.3125,299.4121356010437,0.975,0.15486741065979004,0.975,0.003593813663804626,23.225062131881714,0.875,0.10096526145935059,0.975,2.383803367614746
550,40,20079,0.95,111.2823486328125,485.3258078098297,0.975,0.2435288429260254,1,0.001291549665014884,52.55264377593994,0.925,0.07315659523010254,1,3.1731643676757812
300,40,20020,0.975,61.63330078125,231.37586545944214,0.975,0.10998296737670898,1,0.003593813663804626,8.878207921981812,0.9,0.12029600143432617,1,2.4574921131134033
400,40,20047,0.95,89.6484375,277.49952960014343,1,0.3519163131713867,1,0.003593813663804626,27.68283247947693,0.875,0.06126570701599121,1,2.6931614875793457
300,40,20021,0.95,67.44384765625,244.5707769393921,0.975,0.11930608749389648,0.975,0.003593813663804626,10.23009204864502,0.875,0.04490327835083008,0.975,1.7185027599334717
400,40,20048,0.9,123.2666015625,276.21115922927856,0.95,0.17082667350769043,0.95,0.001291549665014884,28.557170391082764,0.75,0.11322784423828125,0.975,1.5620019435882568
300,40,20022,1,49.8046875,202.43757581710815,0.95,0.09257054328918457,1,0.003593813663804626,7.178520679473877,0.95,0.04116368293762207,1,1.47798752784729
300,40,20023,0.925,66.40625,172.83662915229797,0.875,0.126725435256958,0.975,0.003593813663804626,10.858804702758789,0.825,0.050461530685424805,0.975,1.991393804550171
400,40,20049,0.95,96.6796875,259.51906967163086,1,0.1759040355682373,1,0.002154434690031882,18.890475034713745,0.925,0.05988597869873047,1,1.5183682441711426
600,40,20081,0.975,150,318.86255526542664,1,0.6530895233154297,1,0.003593813663804626,51.41776776313782,0.925,0.07959818840026855,1,2.280059337615967
300,40,20024,0.9,59.765625,174.92741632461548,0.95,0.11064672470092773,0.975,0.003593813663804626,11.30209493637085,0.825,0.09785747528076172,0.975,1.9087390899658203
300,40,20025,0.925,62.5,154.73573899269104,0.875,0.09549951553344727,0.95,0.003593813663804626,8.193650484085083,0.825,0.04033517837524414,0.95,1.185091495513916
450,40,20050,0.95,116.9219970703125,326.6889588832855,1,0.2821938991546631,1,0.002154434690031882,24.688220262527466,0.85,0.06216168403625488,1,2.903585910797119
600,40,20082,0.975,62.5,336.1768913269043,0.975,2.2955102920532227,0.95,0.002154434690031882,57.55227279663086,0.875,0.11467146873474121,0.975,3.141423463821411
300,40,20026,0.9,66.40625,187.44196367263794,0.925,0.20430374145507812,0.95,0.002154434690031882,8.682778596878052,0.85,0.03573179244995117,0.95,2.6184959411621094
450,40,20051,0.975,100,209.75674867630005,1,0.16618013381958008,1,0.002154434690031882,19.68870449066162,0.875,0.048625946044921875,1,2.6856701374053955
300,40,20027,0.875,75,144.9253454208374,1,0.11146950721740723,1,0.002154434690031882,6.431094408035278,0.825,0.03732752799987793,1,1.4787688255310059
450,40,20052,0.95,75,236.95305728912354,0.95,0.20674705505371094,1,0.003593813663804626,19.8253493309021,0.85,0.05495166778564453,0.975,2.2473232746124268
300,40,20028,0.975,70.3125,175.5186152458191,0.975,0.1300804615020752,1,0.005994842503189409,7.5620152950286865,0.975,0.03476691246032715,1,1.399176836013794
600,40,20084,1,100,331.4358026981354,1,0.2523610591888428,1,0.001291549665014884,47.41703176498413,1,0.07709574699401855,1,1.9237558841705322
450,40,20053,0.9,75,195.63311338424683,0.925,0.18157100677490234,0.925,0.002154434690031882,25.718247413635254,0.75,0.04972100257873535,1,2.6459171772003174
350,40,20030,0.925,75,162.3333420753479,1,0.15965056419372559,1,0.001291549665014884,13.489401578903198,0.8,0.04346799850463867,1,2.172781229019165
600,40,20085,1,100,301.9624264240265,1,0.23416447639465332,1,0.002154434690031882,50.53618884086609,0.95,0.0779426097869873,1,3.342036485671997
450,40,20054,0.975,94.89780804142356,404.1491668224335,1,0.22025179862976074,1,0.002154434690031882,28.112800359725952,0.875,0.0644674301147461,1,1.5600190162658691
350,40,20032,0.95,75,173.48796892166138,0.95,0.18391871452331543,1,0.005994842503189409,8.8894362449646,0.875,0.042466163635253906,1,1.7826640605926514
350,40,20033,0.95,59.765625,217.76333236694336,0.975,0.11833739280700684,0.975,0.002154434690031882,13.908334255218506,0.875,0.04825448989868164,0.975,2.0490493774414062
450,40,20055,0.925,79.6875,270.9644875526428,0.975,1.5886428356170654,0.975,0.002154434690031882,23.8591890335083,0.775,0.06635904312133789,1,2.8589556217193604
600,40,20086,0.975,112.5,340.0977077484131,1,0.22365713119506836,1,0.001291549665014884,47.82069158554077,0.875,0.07004737854003906,1,3.3605175018310547
450,40,20056,0.975,62.5,220.12396621704102,1,0.18924736976623535,1,0.002154434690031882,20.784506797790527,0.95,0.07320928573608398,1,1.7128770351409912
350,40,20035,0.975,75,176.90471005439758,0.975,0.13930439949035645,0.975,0.003593813663804626,10.878900289535522,0.85,0.03824186325073242,0.975,1.0383710861206055
600,40,20087,0.975,168.75,346.2864398956299,1,0.251798152923584,1,0.002154434690031882,43.55633616447449,0.925,0.1196434497833252,1,2.3124725818634033
400,40,20108,0.925,66.40625,215.34914660453796,0.9,0.14652514457702637,0.95,0.003593813663804626,16.978355169296265,0.825,0.12219786643981934,0.975,1.9379894733428955
450,40,20058,0.975,100,208.15758538246155,1,0.14831876754760742,1,0.001291549665014884,21.376245975494385,0.9,0.05996417999267578,1,3.4642839431762695
600,40,20088,0.975,103.125,312.00933504104614,1,0.25290632247924805,1,0.001291549665014884,36.79402494430542,0.9,0.05449843406677246,1,2.783876895904541
450,40,20059,0.95,100,208.0874104499817,1,0.15458965301513672,1,0.002154434690031882,22.61426281929016,0.925,0.06387138366699219,1,1.573518991470337
450,40,20110,0.975,112.5,254.44961166381836,1,0.1788928508758545,1,0.002154434690031882,21.341767072677612,0.95,0.15813231468200684,1,2.3077521324157715
600,40,20089,1,70.3125,379.41654682159424,1,0.3091578483581543,1,0.001291549665014884,31.534401893615723,0.925,0.05740666389465332,1,1.8184237480163574
450,40,20111,0.925,75,234.9821846485138,0.95,0.1690657138824463,1,0.002154434690031882,19.142707347869873,0.8,0.13978099822998047,1,1.403188943862915
450,40,20112,0.925,100,173.0681939125061,0.975,0.1634523868560791,1,0.003593813663804626,19.79904270172119,0.8,0.04788637161254883,1,2.084054470062256
450,40,20113,0.925,125,198.30718755722046,0.975,0.18681621551513672,0.975,0.002154434690031882,22.78515911102295,0.75,0.05262613296508789,1,1.9177131652832031
500,40,20062,0.875,75,220.99670243263245,0.925,1.393357753753662,0.95,0.002154434690031882,31.31829810142517,0.8,0.06234097480773926,1,3.6838860511779785
