,n,seed,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_cv_time,GraSP_accuracy,GraSP_time
285,150,10285,0.48,13.02521538734436,0.42,304.0881521701813,0.38,4.478803634643555
286,150,10286,0.56,0.692791223526001,0.42,310.43129301071167,0.42,11.902377128601074
287,150,10287,0.34,0.03625798225402832,0.34,274.9089756011963,0.34,4.160120725631714
288,150,10288,0.42,3.8761634826660156,0.34,251.04685640335083,0.3,14.177740335464478
289,150,10289,0.38,5.727777004241943,0.34,258.02685499191284,0.42,4.699329137802124
290,150,10290,0.32,1.5056390762329102,0.32,266.5066123008728,0.42,5.725196599960327
291,150,10291,0.4,13.165372133255005,0.32,307.062064409256,0.32,5.661467790603638
292,150,10292,0.4,11.290952205657959,0.38,289.1421642303467,0.36,11.062968492507935
293,150,10293,0.44,3.7285027503967285,0.44,293.04855704307556,0.42,5.169782638549805
294,150,10294,0.46,4.697869062423706,0.44,257.41306257247925,0.4,4.517432928085327
295,150,10295,0.3,3.1702592372894287,0.28,331.4154589176178,0.3,11.419982194900513
296,150,10296,0.38,5.252816438674927,0.3,263.7702624797821,0.36,7.052125692367554
297,150,10297,0.36,5.381744384765625,0.32,344.6228976249695,0.36,8.562440395355225
298,150,10298,0.46,9.261766195297241,0.46,292.99480509757996,0.36,15.917420148849487
299,150,10299,0.44,4.285014390945435,0.4,331.78663325309753,0.3,11.305841445922852
300,200,10300,0.54,14.978679895401001,0.52,512.4142067432404,0.54,11.126816987991333
301,200,10301,0.58,3.8124585151672363,0.58,565.8213286399841,0.46,7.5554518699646
302,200,10302,0.56,15.025523662567139,0.48,717.7249825000763,0.54,2.59163236618042
303,200,10303,0.58,7.723413467407227,0.54,555.3656032085419,0.52,10.44116759300232
304,200,10304,0.58,6.311464071273804,0.58,621.6016361713409,0.66,11.659088611602783
305,200,10305,0.54,13.73438572883606,0.5,642.3382620811462,0.54,6.172390937805176
306,200,10306,0.54,16.333051681518555,0.52,597.5847878456116,0.42,14.535372018814087
307,200,10307,0.54,3.3089778423309326,0.54,784.8421385288239,0.42,8.376409769058228
308,200,10308,0.48,10.017109394073486,0.48,791.4295790195465,0.54,15.681655406951904
309,200,10309,0.54,4.499887466430664,0.6,661.5242092609406,0.46,10.580900430679321
310,200,10310,0.56,11.261101961135864,0.58,637.70370221138,0.58,4.00342583656311
311,200,10311,0.62,12.658697366714478,0.68,596.3263537883759,0.62,5.96941351890564
312,200,10312,0.62,8.08953309059143,0.6,510.06382393836975,0.52,4.0884270668029785
313,200,10313,0.42,9.20563268661499,0.42,383.4699068069458,0.48,2.2260165214538574
314,200,10314,0.66,5.857821941375732,0.62,550.6865737438202,0.6,6.938369989395142
315,200,10315,0.44,10.815550327301025,0.48,613.7805140018463,0.5,2.0358335971832275
316,200,10316,0.44,6.052422523498535,0.46,531.4699211120605,0.54,6.64493727684021
