{'n': 400, 'seed': 1389, 'SCOPE_accuracy': 0.54, 'SCOPE_time': 3.288590431213379, 'GraHTP_accuracy': 0.58, 'GraHTP_time': 0.01730656623840332, 'GraHTP_cv_accuracy': 0.56, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.940460443496704, 'GraSP_accuracy': 0.64, 'GraSP_time': 0.5809717178344727}
{'n': 500, 'seed': 1425, 'SCOPE_accuracy': 0.78, 'SCOPE_time': 4.409097909927368, 'GraHTP_accuracy': 0.62, 'GraHTP_time': 0.07111907005310059, 'GraHTP_cv_accuracy': 0.7, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 3.439080238342285, 'GraSP_accuracy': 0.7, 'GraSP_time': 2.3334197998046875}
{'n': 300, 'seed': 1287, 'SCOPE_accuracy': 0.5, 'SCOPE_time': 3.0174193382263184, 'GraHTP_accuracy': 0.48, 'GraHTP_time': 0.18581438064575195, 'GraHTP_cv_accuracy': 0.5, 'GraHTP_best_step_size': 0.005994842503189409, 'GraHTP_cv_time': 0.5811467170715332, 'GraSP_accuracy': 0.44, 'GraSP_time': 0.1366279125213623}
{'n': 100, 'seed': 1097, 'SCOPE_accuracy': 0.32, 'SCOPE_time': 0.09844136238098145, 'GraHTP_accuracy': 0.32, 'GraHTP_time': 0.021259307861328125, 'GraHTP_cv_accuracy': 0.32, 'GraHTP_best_step_size': 0.002154434690031882, 'GraHTP_cv_time': 0.32941484451293945, 'GraSP_accuracy': 0.32, 'GraSP_time': 0.16898012161254883}
{'n': 500, 'seed': 1406, 'SCOPE_accuracy': 0.94, 'SCOPE_time': 9.814365148544312, 'GraHTP_accuracy': 0.66, 'GraHTP_time': 0.33913540840148926, 'GraHTP_cv_accuracy': 0.78, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.3147454261779785, 'GraSP_accuracy': 0.66, 'GraSP_time': 1.9170761108398438}
{'n': 600, 'seed': 1521, 'SCOPE_accuracy': 0.82, 'SCOPE_time': 7.801936149597168, 'GraHTP_accuracy': 0.76, 'GraHTP_time': 0.5585770606994629, 'GraHTP_cv_accuracy': 0.8, 'GraHTP_best_step_size': 0.003593813663804626, 'GraHTP_cv_time': 3.4078369140625, 'GraSP_accuracy': 0.76, 'GraSP_time': 0.22485899925231934}
{'n': 400, 'seed': 1359, 'SCOPE_accuracy': 0.64, 'SCOPE_time': 6.702249526977539, 'GraHTP_accuracy': 0.56, 'GraHTP_time': 0.18784165382385254, 'GraHTP_cv_accuracy': 0.58, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.6110236644744873, 'GraSP_accuracy': 0.6, 'GraSP_time': 1.9272470474243164}
{'n': 500, 'seed': 1416, 'SCOPE_accuracy': 0.82, 'SCOPE_time': 6.842189788818359, 'GraHTP_accuracy': 0.7, 'GraHTP_time': 0.15668559074401855, 'GraHTP_cv_accuracy': 0.76, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.935347318649292, 'GraSP_accuracy': 0.66, 'GraSP_time': 2.60616397857666}
{'n': 100, 'seed': 1069, 'SCOPE_accuracy': 0.28, 'SCOPE_time': 0.9090561866760254, 'GraHTP_accuracy': 0.28, 'GraHTP_time': 0.6639695167541504, 'GraHTP_cv_accuracy': 0.28, 'GraHTP_best_step_size': 0.0001, 'GraHTP_cv_time': 6.126384019851685, 'GraSP_accuracy': 0.24, 'GraSP_time': 3.1714916229248047}
{'n': 400, 'seed': 1367, 'SCOPE_accuracy': 0.62, 'SCOPE_time': 14.717773914337158, 'GraHTP_accuracy': 0.58, 'GraHTP_time': 0.45851969718933105, 'GraHTP_cv_accuracy': 0.6, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 3.343890905380249, 'GraSP_accuracy': 0.52, 'GraSP_time': 1.0981454849243164}
{'n': 100, 'seed': 1029, 'SCOPE_accuracy': 0.34, 'SCOPE_time': 0.15651917457580566, 'GraHTP_accuracy': 0.34, 'GraHTP_time': 0.0381617546081543, 'GraHTP_cv_accuracy': 0.34, 'GraHTP_best_step_size': 0.003593813663804626, 'GraHTP_cv_time': 3.9394102096557617, 'GraSP_accuracy': 0.34, 'GraSP_time': 0.8722686767578125}
{'n': 200, 'seed': 1188, 'SCOPE_accuracy': 0.38, 'SCOPE_time': 0.4493441581726074, 'GraHTP_accuracy': 0.38, 'GraHTP_time': 0.5238664150238037, 'GraHTP_cv_accuracy': 0.38, 'GraHTP_best_step_size': 0.0001, 'GraHTP_cv_time': 6.315829515457153, 'GraSP_accuracy': 0.26, 'GraSP_time': 2.5664710998535156}
{'n': 300, 'seed': 1216, 'SCOPE_accuracy': 0.44, 'SCOPE_time': 11.403725147247314, 'GraHTP_accuracy': 0.46, 'GraHTP_time': 1.002495288848877, 'GraHTP_cv_accuracy': 0.44, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 4.034292697906494, 'GraSP_accuracy': 0.44, 'GraSP_time': 1.3253731727600098}
{'n': 100, 'seed': 1038, 'SCOPE_accuracy': 0.24, 'SCOPE_time': 1.0732002258300781, 'GraHTP_accuracy': 0.24, 'GraHTP_time': 0.3929920196533203, 'GraHTP_cv_accuracy': 0.24, 'GraHTP_best_step_size': 0.001291549665014884, 'GraHTP_cv_time': 2.3485217094421387, 'GraSP_accuracy': 0.24, 'GraSP_time': 0.792924165725708}
{'n': 200, 'seed': 1148, 'SCOPE_accuracy': 0.48, 'SCOPE_time': 0.11125707626342773, 'GraHTP_accuracy': 0.48, 'GraHTP_time': 0.04023003578186035, 'GraHTP_cv_accuracy': 0.48, 'GraHTP_best_step_size': 0.0002782559402207126, 'GraHTP_cv_time': 0.2731168270111084, 'GraSP_accuracy': 0.34, 'GraSP_time': 1.004232406616211}
{'n': 600, 'seed': 1580, 'SCOPE_accuracy': 0.86, 'SCOPE_time': 18.57099723815918, 'GraHTP_accuracy': 0.78, 'GraHTP_time': 0.2571136951446533, 'GraHTP_cv_accuracy': 0.8, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 3.5755527019500732, 'GraSP_accuracy': 0.82, 'GraSP_time': 1.111586570739746}
{'n': 600, 'seed': 1511, 'SCOPE_accuracy': 0.92, 'SCOPE_time': 13.351770877838135, 'GraHTP_accuracy': 0.66, 'GraHTP_time': 1.4768202304840088, 'GraHTP_cv_accuracy': 0.72, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 4.434615612030029, 'GraSP_accuracy': 0.76, 'GraSP_time': 0.7799715995788574}
{'n': 500, 'seed': 1461, 'SCOPE_accuracy': 0.8, 'SCOPE_time': 20.109909772872925, 'GraHTP_accuracy': 0.54, 'GraHTP_time': 0.2134077548980713, 'GraHTP_cv_accuracy': 0.66, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.349067449569702, 'GraSP_accuracy': 0.64, 'GraSP_time': 1.2728478908538818}
{'n': 200, 'seed': 1157, 'SCOPE_accuracy': 0.3, 'SCOPE_time': 3.5079519748687744, 'GraHTP_accuracy': 0.32, 'GraHTP_time': 0.5946502685546875, 'GraHTP_cv_accuracy': 0.32, 'GraHTP_best_step_size': 0.003593813663804626, 'GraHTP_cv_time': 7.720762729644775, 'GraSP_accuracy': 0.2, 'GraSP_time': 2.5005881786346436}
{'n': 100, 'seed': 1098, 'SCOPE_accuracy': 0.36, 'SCOPE_time': 0.11850309371948242, 'GraHTP_accuracy': 0.36, 'GraHTP_time': 0.023508787155151367, 'GraHTP_cv_accuracy': 0.36, 'GraHTP_best_step_size': 0.002154434690031882, 'GraHTP_cv_time': 0.2914159297943115, 'GraSP_accuracy': 0.2, 'GraSP_time': 0.8953373432159424}
{'n': 600, 'seed': 1502, 'SCOPE_accuracy': 0.96, 'SCOPE_time': 16.69997525215149, 'GraHTP_accuracy': 0.64, 'GraHTP_time': 0.019306659698486328, 'GraHTP_cv_accuracy': 0.76, 'GraHTP_best_step_size': 0.005994842503189409, 'GraHTP_cv_time': 1.1368863582611084, 'GraSP_accuracy': 0.84, 'GraSP_time': 0.08936667442321777}
{'n': 300, 'seed': 1228, 'SCOPE_accuracy': 0.42, 'SCOPE_time': 4.4644787311553955, 'GraHTP_accuracy': 0.44, 'GraHTP_time': 0.019933223724365234, 'GraHTP_cv_accuracy': 0.46, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.1308739185333252, 'GraSP_accuracy': 0.46, 'GraSP_time': 0.13872241973876953}
{'n': 500, 'seed': 1482, 'SCOPE_accuracy': 0.78, 'SCOPE_time': 11.308124542236328, 'GraHTP_accuracy': 0.64, 'GraHTP_time': 0.06599545478820801, 'GraHTP_cv_accuracy': 0.76, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.940990686416626, 'GraSP_accuracy': 0.66, 'GraSP_time': 1.1134710311889648}
{'n': 500, 'seed': 1433, 'SCOPE_accuracy': 0.72, 'SCOPE_time': 11.8410062789917, 'GraHTP_accuracy': 0.58, 'GraHTP_time': 0.0626516342163086, 'GraHTP_cv_accuracy': 0.66, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.5105674266815186, 'GraSP_accuracy': 0.62, 'GraSP_time': 1.6259043216705322}
{'n': 500, 'seed': 1426, 'SCOPE_accuracy': 0.66, 'SCOPE_time': 10.66337537765503, 'GraHTP_accuracy': 0.64, 'GraHTP_time': 0.038253068923950195, 'GraHTP_cv_accuracy': 0.68, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.5483601093292236, 'GraSP_accuracy': 0.66, 'GraSP_time': 1.02243971824646}
{'n': 100, 'seed': 1079, 'SCOPE_accuracy': 0.28, 'SCOPE_time': 0.464771032333374, 'GraHTP_accuracy': 0.28, 'GraHTP_time': 0.19341540336608887, 'GraHTP_cv_accuracy': 0.28, 'GraHTP_best_step_size': 0.0001, 'GraHTP_cv_time': 4.181363105773926, 'GraSP_accuracy': 0.18, 'GraSP_time': 4.3525261878967285}
{'n': 300, 'seed': 1237, 'SCOPE_accuracy': 0.44, 'SCOPE_time': 1.9953460693359375, 'GraHTP_accuracy': 0.4, 'GraHTP_time': 0.08880805969238281, 'GraHTP_cv_accuracy': 0.44, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.185476541519165, 'GraSP_accuracy': 0.44, 'GraSP_time': 4.09014630317688}
{'n': 300, 'seed': 1268, 'SCOPE_accuracy': 0.52, 'SCOPE_time': 6.008853197097778, 'GraHTP_accuracy': 0.5, 'GraHTP_time': 0.6159279346466064, 'GraHTP_cv_accuracy': 0.5, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.6880812644958496, 'GraSP_accuracy': 0.46, 'GraSP_time': 1.870035171508789}
{'n': 500, 'seed': 1443, 'SCOPE_accuracy': 0.76, 'SCOPE_time': 5.781566381454468, 'GraHTP_accuracy': 0.6, 'GraHTP_time': 0.34090352058410645, 'GraHTP_cv_accuracy': 0.68, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.8322691917419434, 'GraSP_accuracy': 0.7, 'GraSP_time': 0.39593052864074707}
{'n': 600, 'seed': 1590, 'SCOPE_accuracy': 0.9, 'SCOPE_time': 6.357088804244995, 'GraHTP_accuracy': 0.7, 'GraHTP_time': 0.149033784866333, 'GraHTP_cv_accuracy': 0.88, 'GraHTP_best_step_size': 0.005994842503189409, 'GraHTP_cv_time': 2.6242048740386963, 'GraSP_accuracy': 0.84, 'GraSP_time': 0.23766112327575684}
{'n': 600, 'seed': 1541, 'SCOPE_accuracy': 0.86, 'SCOPE_time': 7.107210636138916, 'GraHTP_accuracy': 0.72, 'GraHTP_time': 0.012795686721801758, 'GraHTP_cv_accuracy': 0.78, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.21566104888916016, 'GraSP_accuracy': 0.7, 'GraSP_time': 0.15372157096862793}
{'n': 400, 'seed': 1307, 'SCOPE_accuracy': 0.64, 'SCOPE_time': 3.758514404296875, 'GraHTP_accuracy': 0.54, 'GraHTP_time': 0.28061866760253906, 'GraHTP_cv_accuracy': 0.64, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 3.472670316696167, 'GraSP_accuracy': 0.6, 'GraSP_time': 2.7359025478363037}
{'n': 300, 'seed': 1288, 'SCOPE_accuracy': 0.52, 'SCOPE_time': 2.4819588661193848, 'GraHTP_accuracy': 0.62, 'GraHTP_time': 0.0542902946472168, 'GraHTP_cv_accuracy': 0.62, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 3.4448060989379883, 'GraSP_accuracy': 0.48, 'GraSP_time': 2.676619529724121}
{'n': 600, 'seed': 1561, 'SCOPE_accuracy': 0.98, 'SCOPE_time': 7.28583025932312, 'GraHTP_accuracy': 0.72, 'GraHTP_time': 0.04823446273803711, 'GraHTP_cv_accuracy': 0.88, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.19153499603271484, 'GraSP_accuracy': 0.78, 'GraSP_time': 0.09366202354431152}
{'n': 500, 'seed': 1491, 'SCOPE_accuracy': 0.82, 'SCOPE_time': 6.93487548828125, 'GraHTP_accuracy': 0.6, 'GraHTP_time': 0.06406092643737793, 'GraHTP_cv_accuracy': 0.7, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 6.681442737579346, 'GraSP_accuracy': 0.7, 'GraSP_time': 0.14322280883789062}
{'n': 600, 'seed': 1531, 'SCOPE_accuracy': 0.88, 'SCOPE_time': 9.229795217514038, 'GraHTP_accuracy': 0.72, 'GraHTP_time': 0.05742835998535156, 'GraHTP_cv_accuracy': 0.84, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.4007585048675537, 'GraSP_accuracy': 0.72, 'GraSP_time': 2.806546688079834}
{'n': 600, 'seed': 1570, 'SCOPE_accuracy': 0.92, 'SCOPE_time': 13.618549823760986, 'GraHTP_accuracy': 0.86, 'GraHTP_time': 0.1316971778869629, 'GraHTP_cv_accuracy': 0.94, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.0829837322235107, 'GraSP_accuracy': 0.88, 'GraSP_time': 0.10965156555175781}
{'n': 500, 'seed': 1483, 'SCOPE_accuracy': 0.68, 'SCOPE_time': 5.866482257843018, 'GraHTP_accuracy': 0.64, 'GraHTP_time': 0.016229629516601562, 'GraHTP_cv_accuracy': 0.7, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.23369836807250977, 'GraSP_accuracy': 0.68, 'GraSP_time': 0.1728954315185547}
{'n': 700, 'seed': 1610, 'SCOPE_accuracy': 0.96, 'SCOPE_time': 10.667744874954224, 'GraHTP_accuracy': 0.78, 'GraHTP_time': 0.044816017150878906, 'GraHTP_cv_accuracy': 0.9, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.1999850273132324, 'GraSP_accuracy': 0.88, 'GraSP_time': 0.04312562942504883}
{'n': 600, 'seed': 1522, 'SCOPE_accuracy': 0.84, 'SCOPE_time': 9.923432350158691, 'GraHTP_accuracy': 0.64, 'GraHTP_time': 0.1165618896484375, 'GraHTP_cv_accuracy': 0.8, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.2252998352050781, 'GraSP_accuracy': 0.82, 'GraSP_time': 0.047193050384521484}
{'n': 600, 'seed': 1551, 'SCOPE_accuracy': 0.9, 'SCOPE_time': 7.7868475914001465, 'GraHTP_accuracy': 0.66, 'GraHTP_time': 0.3205254077911377, 'GraHTP_cv_accuracy': 0.88, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.0006208419799805, 'GraSP_accuracy': 0.78, 'GraSP_time': 0.03955960273742676}
{'n': 500, 'seed': 1454, 'SCOPE_accuracy': 0.74, 'SCOPE_time': 20.655336141586304, 'GraHTP_accuracy': 0.7, 'GraHTP_time': 0.017207860946655273, 'GraHTP_cv_accuracy': 0.8, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.7876546382904053, 'GraSP_accuracy': 0.74, 'GraSP_time': 0.6958596706390381}
{'n': 500, 'seed': 1417, 'SCOPE_accuracy': 0.7, 'SCOPE_time': 9.722023010253906, 'GraHTP_accuracy': 0.6, 'GraHTP_time': 0.23175454139709473, 'GraHTP_cv_accuracy': 0.68, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 3.4670751094818115, 'GraSP_accuracy': 0.66, 'GraSP_time': 3.1256983280181885}
{'n': 500, 'seed': 1462, 'SCOPE_accuracy': 0.78, 'SCOPE_time': 9.251040935516357, 'GraHTP_accuracy': 0.72, 'GraHTP_time': 0.06953644752502441, 'GraHTP_cv_accuracy': 0.74, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.1875953674316406, 'GraSP_accuracy': 0.68, 'GraSP_time': 1.1283411979675293}
{'n': 400, 'seed': 1347, 'SCOPE_accuracy': 0.62, 'SCOPE_time': 18.13357901573181, 'GraHTP_accuracy': 0.62, 'GraHTP_time': 0.050931692123413086, 'GraHTP_cv_accuracy': 0.7, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.31368350982666016, 'GraSP_accuracy': 0.66, 'GraSP_time': 1.8973610401153564}
{'n': 400, 'seed': 1337, 'SCOPE_accuracy': 0.58, 'SCOPE_time': 6.8063881397247314, 'GraHTP_accuracy': 0.54, 'GraHTP_time': 0.00947260856628418, 'GraHTP_cv_accuracy': 0.56, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.18260884284973145, 'GraSP_accuracy': 0.54, 'GraSP_time': 0.16994237899780273}
{'n': 500, 'seed': 1472, 'SCOPE_accuracy': 0.6, 'SCOPE_time': 14.36664342880249, 'GraHTP_accuracy': 0.58, 'GraHTP_time': 0.014804601669311523, 'GraHTP_cv_accuracy': 0.62, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.3743011951446533, 'GraSP_accuracy': 0.68, 'GraSP_time': 2.2176854610443115}
{'n': 700, 'seed': 1640, 'SCOPE_accuracy': 1.0, 'SCOPE_time': 8.96547794342041, 'GraHTP_accuracy': 0.68, 'GraHTP_time': 0.011989116668701172, 'GraHTP_cv_accuracy': 0.78, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.6611068248748779, 'GraSP_accuracy': 0.82, 'GraSP_time': 1.0608830451965332}
{'n': 400, 'seed': 1368, 'SCOPE_accuracy': 0.56, 'SCOPE_time': 9.336793184280396, 'GraHTP_accuracy': 0.58, 'GraHTP_time': 0.07703185081481934, 'GraHTP_cv_accuracy': 0.58, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.832608699798584, 'GraSP_accuracy': 0.5, 'GraSP_time': 1.161876916885376}
{'n': 200, 'seed': 1158, 'SCOPE_accuracy': 0.32, 'SCOPE_time': 0.6550400257110596, 'GraHTP_accuracy': 0.34, 'GraHTP_time': 0.07211542129516602, 'GraHTP_cv_accuracy': 0.34, 'GraHTP_best_step_size': 0.002154434690031882, 'GraHTP_cv_time': 0.20975899696350098, 'GraSP_accuracy': 0.34, 'GraSP_time': 0.741074800491333}
{'n': 500, 'seed': 1407, 'SCOPE_accuracy': 0.72, 'SCOPE_time': 9.985999345779419, 'GraHTP_accuracy': 0.68, 'GraHTP_time': 0.07507014274597168, 'GraHTP_cv_accuracy': 0.68, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 4.189024925231934, 'GraSP_accuracy': 0.74, 'GraSP_time': 0.47530269622802734}
{'n': 100, 'seed': 1099, 'SCOPE_accuracy': 0.2, 'SCOPE_time': 0.11324882507324219, 'GraHTP_accuracy': 0.2, 'GraHTP_time': 0.036777496337890625, 'GraHTP_cv_accuracy': 0.2, 'GraHTP_best_step_size': 0.0001668100537200059, 'GraHTP_cv_time': 0.9161868095397949, 'GraSP_accuracy': 0.18, 'GraSP_time': 2.2679152488708496}
{'n': 700, 'seed': 1600, 'SCOPE_accuracy': 0.98, 'SCOPE_time': 14.660631895065308, 'GraHTP_accuracy': 0.68, 'GraHTP_time': 0.06609773635864258, 'GraHTP_cv_accuracy': 0.84, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.04465651512146, 'GraSP_accuracy': 0.82, 'GraSP_time': 0.8252913951873779}
{'n': 600, 'seed': 1581, 'SCOPE_accuracy': 0.96, 'SCOPE_time': 12.027680397033691, 'GraHTP_accuracy': 0.68, 'GraHTP_time': 0.15236568450927734, 'GraHTP_cv_accuracy': 0.78, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.865851640701294, 'GraSP_accuracy': 0.86, 'GraSP_time': 0.4731285572052002}
{'n': 500, 'seed': 1434, 'SCOPE_accuracy': 0.66, 'SCOPE_time': 10.221794366836548, 'GraHTP_accuracy': 0.64, 'GraHTP_time': 0.04678177833557129, 'GraHTP_cv_accuracy': 0.78, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 0.8683404922485352, 'GraSP_accuracy': 0.58, 'GraSP_time': 0.5638818740844727}
{'n': 200, 'seed': 1149, 'SCOPE_accuracy': 0.44, 'SCOPE_time': 0.9416825771331787, 'GraHTP_accuracy': 0.44, 'GraHTP_time': 0.3200564384460449, 'GraHTP_cv_accuracy': 0.42, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.354135751724243, 'GraSP_accuracy': 0.44, 'GraSP_time': 1.2884583473205566}
{'n': 600, 'seed': 1542, 'SCOPE_accuracy': 0.84, 'SCOPE_time': 4.940751075744629, 'GraHTP_accuracy': 0.66, 'GraHTP_time': 0.1259770393371582, 'GraHTP_cv_accuracy': 0.72, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.220658779144287, 'GraSP_accuracy': 0.76, 'GraSP_time': 0.22206377983093262}
{'n': 300, 'seed': 1217, 'SCOPE_accuracy': 0.5, 'SCOPE_time': 2.623277187347412, 'GraHTP_accuracy': 0.5, 'GraHTP_time': 0.22614407539367676, 'GraHTP_cv_accuracy': 0.5, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.599419355392456, 'GraSP_accuracy': 0.36, 'GraSP_time': 0.31061744689941406}
{'n': 500, 'seed': 1427, 'SCOPE_accuracy': 0.76, 'SCOPE_time': 11.791108131408691, 'GraHTP_accuracy': 0.7, 'GraHTP_time': 0.014484167098999023, 'GraHTP_cv_accuracy': 0.76, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.4890475273132324, 'GraSP_accuracy': 0.78, 'GraSP_time': 0.9465503692626953}
{'n': 600, 'seed': 1503, 'SCOPE_accuracy': 0.9, 'SCOPE_time': 13.457180738449097, 'GraHTP_accuracy': 0.74, 'GraHTP_time': 0.21858716011047363, 'GraHTP_cv_accuracy': 0.76, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 4.583572864532471, 'GraSP_accuracy': 0.74, 'GraSP_time': 0.9371144771575928}
{'n': 700, 'seed': 1620, 'SCOPE_accuracy': 0.98, 'SCOPE_time': 13.89430046081543, 'GraHTP_accuracy': 0.8, 'GraHTP_time': 0.08177065849304199, 'GraHTP_cv_accuracy': 0.92, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.487062454223633, 'GraSP_accuracy': 0.9, 'GraSP_time': 0.45162200927734375}
{'n': 600, 'seed': 1562, 'SCOPE_accuracy': 0.9, 'SCOPE_time': 9.861911535263062, 'GraHTP_accuracy': 0.72, 'GraHTP_time': 0.0831594467163086, 'GraHTP_cv_accuracy': 0.82, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.187201738357544, 'GraSP_accuracy': 0.8, 'GraSP_time': 3.956674575805664}
{'n': 200, 'seed': 1189, 'SCOPE_accuracy': 0.42, 'SCOPE_time': 0.295604944229126, 'GraHTP_accuracy': 0.42, 'GraHTP_time': 0.3121161460876465, 'GraHTP_cv_accuracy': 0.42, 'GraHTP_best_step_size': 0.00046415888336127773, 'GraHTP_cv_time': 4.46245813369751, 'GraSP_accuracy': 0.3, 'GraSP_time': 3.3114917278289795}
{'n': 300, 'seed': 1269, 'SCOPE_accuracy': 0.48, 'SCOPE_time': 2.741384506225586, 'GraHTP_accuracy': 0.5, 'GraHTP_time': 0.06638479232788086, 'GraHTP_cv_accuracy': 0.5, 'GraHTP_best_step_size': 0.005994842503189409, 'GraHTP_cv_time': 1.8844282627105713, 'GraSP_accuracy': 0.42, 'GraSP_time': 2.785855293273926}
{'n': 600, 'seed': 1591, 'SCOPE_accuracy': 0.94, 'SCOPE_time': 9.03042483329773, 'GraHTP_accuracy': 0.7, 'GraHTP_time': 0.022284507751464844, 'GraHTP_cv_accuracy': 0.8, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.6727983951568604, 'GraSP_accuracy': 0.8, 'GraSP_time': 0.9241397380828857}
{'n': 700, 'seed': 1630, 'SCOPE_accuracy': 1.0, 'SCOPE_time': 11.594318628311157, 'GraHTP_accuracy': 0.66, 'GraHTP_time': 0.4385108947753906, 'GraHTP_cv_accuracy': 0.88, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 3.1019701957702637, 'GraSP_accuracy': 0.84, 'GraSP_time': 0.8789989948272705}
{'n': 500, 'seed': 1444, 'SCOPE_accuracy': 0.74, 'SCOPE_time': 8.846178531646729, 'GraHTP_accuracy': 0.62, 'GraHTP_time': 0.03726673126220703, 'GraHTP_cv_accuracy': 0.72, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.652585983276367, 'GraSP_accuracy': 0.72, 'GraSP_time': 3.9847793579101562}
{'n': 600, 'seed': 1532, 'SCOPE_accuracy': 0.96, 'SCOPE_time': 8.856592416763306, 'GraHTP_accuracy': 0.76, 'GraHTP_time': 0.2372124195098877, 'GraHTP_cv_accuracy': 0.8, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.877826452255249, 'GraSP_accuracy': 0.82, 'GraSP_time': 1.211080551147461}
{'n': 700, 'seed': 1611, 'SCOPE_accuracy': 0.98, 'SCOPE_time': 7.335365056991577, 'GraHTP_accuracy': 0.86, 'GraHTP_time': 0.638230562210083, 'GraHTP_cv_accuracy': 0.88, 'GraHTP_best_step_size': 0.005994842503189409, 'GraHTP_cv_time': 2.6736671924591064, 'GraSP_accuracy': 0.82, 'GraSP_time': 1.8743479251861572}
{'n': 600, 'seed': 1512, 'SCOPE_accuracy': 0.98, 'SCOPE_time': 12.061090469360352, 'GraHTP_accuracy': 0.76, 'GraHTP_time': 0.43434810638427734, 'GraHTP_cv_accuracy': 0.84, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 3.609860420227051, 'GraSP_accuracy': 0.9, 'GraSP_time': 1.6963605880737305}
{'n': 600, 'seed': 1552, 'SCOPE_accuracy': 0.82, 'SCOPE_time': 3.8460206985473633, 'GraHTP_accuracy': 0.76, 'GraHTP_time': 0.035698890686035156, 'GraHTP_cv_accuracy': 0.82, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.272125482559204, 'GraSP_accuracy': 0.72, 'GraSP_time': 0.9100728034973145}
{'n': 500, 'seed': 1484, 'SCOPE_accuracy': 0.82, 'SCOPE_time': 14.398410558700562, 'GraHTP_accuracy': 0.6, 'GraHTP_time': 0.021087646484375, 'GraHTP_cv_accuracy': 0.68, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 2.6241824626922607, 'GraSP_accuracy': 0.68, 'GraSP_time': 2.084914445877075}
{'n': 500, 'seed': 1418, 'SCOPE_accuracy': 0.8, 'SCOPE_time': 13.794802188873291, 'GraHTP_accuracy': 0.68, 'GraHTP_time': 0.10058116912841797, 'GraHTP_cv_accuracy': 0.78, 'GraHTP_best_step_size': 0.01, 'GraHTP_cv_time': 1.1144130229949951, 'GraSP_accuracy': 0.66, 'GraSP_time': 1.0326576232910156}
