,n,seed,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_cv_time,GraSP_accuracy,GraSP_time
1802,800,1850,0.78,6.986541271209717,0.92,46.89280390739441,0.92,9.775219917297363
1803,900,2052,0.88,7.428727388381958,0.98,63.79806089401245,0.98,20.65277075767517
1804,800,1886,0.8,14.244895458221436,0.98,63.508071184158325,0.98,51.383711099624634
1805,850,1945,0.86,5.870992183685303,0.96,23.599026441574097,0.94,51.18353319168091
1806,850,2023,0.9,9.562694072723389,0.96,243.30583000183105,0.94,54.70276737213135
1807,850,1964,0.84,6.4916298389434814,0.94,53.612672090530396,0.98,68.24293231964111
1808,900,2086,0.9,10.125486850738525,0.98,115.9017984867096,0.96,50.21055746078491
1809,850,2024,0.78,3.1749846935272217,0.94,39.8835084438324,0.94,17.759435176849365
1810,800,1851,0.84,7.1629626750946045,0.9,78.64434957504272,0.94,64.9558310508728
1811,800,1887,0.8,7.559374094009399,0.92,66.98587846755981,0.92,5.583439350128174
1812,900,2087,0.84,13.567519426345825,0.96,70.54606747627258,0.96,62.17285752296448
1813,850,1965,0.9,5.023705244064331,0.96,103.80649971961975,0.88,10.57322382926941
1814,850,2025,0.88,5.218749284744263,0.96,38.76334357261658,0.96,46.74082922935486
1815,800,1827,0.9,18.463237285614014,0.96,43.20601963996887,0.92,63.28492879867554
1816,800,1852,0.86,16.85569453239441,0.96,82.19748091697693,0.98,66.24218440055847
1817,850,1966,0.82,4.62421727180481,0.98,80.35043334960938,0.92,1.3044469356536865
1818,850,2005,0.82,4.470568418502808,1.0,73.54877352714539,0.98,8.699308156967163
1819,800,1888,0.82,10.499513387680054,0.92,198.89892888069153,0.86,145.66254496574402
1820,850,1946,0.8,0.5560612678527832,0.96,66.95985388755798,0.96,47.528154611587524
1821,850,2026,0.82,12.41896104812622,0.94,79.43999218940735,0.9,17.814636945724487
1822,900,2088,0.88,22.401586294174194,0.98,104.0005395412445,0.98,61.07162404060364
1823,800,1853,0.76,4.622722387313843,0.98,73.70514416694641,0.92,43.19254469871521
1824,850,1967,0.88,18.880205154418945,0.98,77.40713667869568,0.98,70.6808488368988
1825,900,2089,0.88,11.30428957939148,0.96,106.92092752456665,0.96,44.34806966781616
1826,850,1947,0.9,7.999058961868286,0.98,167.69404649734497,0.94,28.095680713653564
1827,850,2006,0.84,21.551247358322144,0.98,80.61421370506287,0.94,50.84466290473938
1828,850,2027,0.84,0.0354924201965332,0.96,120.51693391799927,0.9,18.25093698501587
1829,900,2090,0.82,13.816141605377197,0.94,79.4830994606018,0.92,58.97339129447937
1830,800,1828,0.78,13.266204357147217,0.96,166.9626235961914,0.9,55.24829959869385
1831,850,2007,0.84,6.072942018508911,0.92,107.58924889564514,0.96,60.14148211479187
1832,900,2091,0.9,19.032839059829712,0.96,64.9363465309143,0.96,109.32646203041077
1833,900,2053,0.86,15.6975736618042,0.9,201.52869510650635,0.98,67.75868082046509
1834,800,1889,0.8,2.1109633445739746,0.92,193.7198007106781,0.9,63.41739845275879
1835,800,1916,0.86,9.870990514755249,0.94,94.33373069763184,0.92,105.59291648864746
1836,850,2028,0.94,19.966068029403687,0.96,108.50770807266235,1.0,11.612179517745972
1837,900,2054,0.9,12.251010656356812,0.92,120.02168107032776,0.94,4.025660276412964
1838,900,2092,0.82,5.083847284317017,0.98,145.1201982498169,0.94,70.07728099822998
1839,850,2029,0.82,0.034610748291015625,0.94,67.75881814956665,0.96,48.843106746673584
1840,800,1829,0.84,5.182972192764282,0.96,68.93392181396484,0.92,37.91238522529602
1841,800,1917,0.84,5.023430824279785,0.9,0.9703209400177002,0.94,33.09011745452881
1842,800,1890,0.82,15.106053829193115,0.88,104.75543427467346,0.94,37.258629322052
1843,850,1968,0.76,6.315123081207275,0.92,62.623568058013916,0.96,33.869502544403076
1844,900,2093,0.96,7.959730625152588,0.96,47.14020085334778,0.98,11.04112458229065
1845,900,2055,0.9,0.19524288177490234,0.96,38.17874240875244,0.96,24.027695655822754
1846,850,2030,0.9,3.436479330062866,0.98,73.09741687774658,0.94,7.702962875366211
1847,900,2094,0.9,4.306756973266602,0.98,59.58661675453186,0.98,86.79912447929382
1848,900,2056,0.92,6.741372346878052,0.96,34.68917155265808,1.0,62.37152600288391
1849,850,1948,0.88,16.65290403366089,0.96,267.2467360496521,0.92,37.5259850025177
1850,900,2101,0.86,2.6915130615234375,0.98,114.88216400146484,1.0,60.321749448776245
1851,800,1830,0.82,1.7503297328948975,0.92,162.64357733726501,0.86,16.846864938735962
1852,850,2031,0.88,4.1764020919799805,0.98,61.32329320907593,0.94,49.114118337631226
1853,900,2057,0.88,9.356353282928467,0.98,50.86630916595459,0.96,23.833786487579346
1854,850,1969,0.88,16.59898090362549,0.94,48.64980697631836,0.96,14.736297369003296
1855,850,2032,0.9,4.970064640045166,0.98,105.78575825691223,0.98,52.170844078063965
1856,900,2102,0.84,12.037934064865112,0.96,62.1786904335022,0.92,1.3321750164031982
1857,850,1949,0.84,9.997210025787354,0.94,49.96735191345215,0.94,45.92952513694763
1858,850,1970,0.9,6.106842279434204,0.94,55.455199241638184,0.98,49.534279346466064
1859,900,2103,0.88,3.758272647857666,0.96,53.62614607810974,0.92,6.119568824768066
1860,800,1918,0.88,9.106678247451782,0.94,59.66991901397705,0.96,23.709936141967773
1861,900,2058,0.8,0.5528194904327393,0.98,74.83280873298645,0.96,62.97368812561035
1862,850,2033,0.88,7.140596151351929,0.96,27.0374493598938,0.9,37.25769400596619
1863,850,1950,0.86,6.598453521728516,0.92,57.62281560897827,0.98,106.47390723228455
1864,900,2131,0.84,25.951598405838013,0.98,183.35143160820007,0.88,3.8533830642700195
1865,900,2104,0.78,8.929659366607666,0.94,25.44016742706299,0.94,7.433469772338867
1866,900,2059,0.88,10.38222336769104,0.96,99.29432201385498,0.92,10.98235011100769
1867,850,2008,0.84,8.412975311279297,0.9,68.24783086776733,0.96,64.44188785552979
1868,900,2132,0.88,7.9487693309783936,0.98,49.31643223762512,0.98,41.60945010185242
1869,900,2095,0.8,5.239089012145996,0.92,52.84921097755432,0.92,11.047258853912354
1870,900,2133,0.84,0.034928083419799805,0.94,55.90022921562195,0.94,43.5349485874176
1871,850,2009,0.86,1.7963593006134033,0.9,49.19105815887451,0.92,45.775203466415405
1872,900,2105,0.86,3.1297121047973633,1.0,115.19482111930847,0.96,45.2236750125885
1873,900,2096,0.86,3.4737627506256104,0.96,77.83126616477966,0.98,51.66731023788452
1874,900,2106,0.92,15.186792135238647,0.96,44.92322063446045,0.96,27.855947494506836
1875,850,1971,0.84,5.925933361053467,0.98,93.81371068954468,0.96,61.61958575248718
1876,900,2097,0.86,13.104621171951294,0.98,131.28893971443176,0.92,22.030949592590332
1877,950,2161,0.92,18.302032232284546,0.96,126.03939032554626,0.98,126.00517177581787
1878,900,2060,0.86,15.814871311187744,0.94,104.82644891738892,0.92,13.896030187606812
1879,850,1972,0.9,5.767977476119995,0.98,12.389883995056152,0.98,35.72870135307312
1880,850,2034,0.88,3.7099719047546387,0.92,92.21987414360046,0.78,5.8237669467926025
1881,950,2162,0.9,2.3759713172912598,0.96,77.08332681655884,0.96,33.70086646080017
1882,900,2098,0.9,0.9677915573120117,0.98,115.25352454185486,0.98,44.707645654678345
1883,900,2134,0.88,0.7958176136016846,0.98,108.29478120803833,1.0,32.767714738845825
1884,850,1973,0.8,13.393867254257202,0.96,59.44403052330017,0.96,23.978670358657837
1885,900,2061,0.92,2.991424798965454,0.98,121.68555665016174,0.96,104.88492131233215
1886,900,2135,0.78,9.767431259155273,0.96,136.98283767700195,0.98,61.98433804512024
1887,900,2107,0.8,17.176424503326416,0.96,82.88413763046265,0.92,23.35095715522766
1888,850,1974,0.9,21.873274326324463,0.98,71.70119762420654,0.94,58.44205045700073
1889,800,1919,0.84,5.324456214904785,0.94,112.80449271202087,0.92,25.3979811668396
1890,900,2136,0.88,13.003269672393799,0.96,51.77412271499634,0.98,4.628535985946655
1891,850,1975,0.9,2.002842426300049,0.96,64.50093817710876,0.98,28.98981475830078
1892,900,2099,0.82,0.12353372573852539,0.94,0.606715202331543,0.94,0.07060813903808594
1893,800,1920,0.86,18.640612840652466,0.94,105.09177851676941,0.92,54.883649587631226
1894,850,2035,0.8,4.3655922412872314,1.0,205.31592988967896,1.0,39.75495767593384
1895,850,2010,0.88,6.7933714389801025,0.98,68.31492161750793,0.96,25.29116702079773
1896,900,2108,0.86,34.87147641181946,0.98,84.30755758285522,0.98,45.067684173583984
1897,950,2163,0.9,17.614673376083374,0.98,59.20279908180237,1.0,35.75802659988403
1898,850,1976,0.78,9.393184423446655,0.94,92.77963662147522,0.92,60.898300886154175
1899,900,2062,0.84,7.262737035751343,0.96,15.99112582206726,0.86,53.86533188819885
1900,950,2191,0.86,12.496734619140625,0.98,87.47571754455566,0.96,68.61564946174622
1901,900,2137,0.86,3.0779001712799072,0.98,64.334796667099,0.94,2.838656187057495
1902,950,2221,0.84,2.040544271469116,0.94,22.0863835811615,1.0,43.858795404434204
1903,950,2164,0.8,1.8931927680969238,1.0,153.11466908454895,0.96,60.080538272857666
1904,900,2109,0.94,0.05789017677307129,0.98,32.87424397468567,1.0,48.21197247505188
1905,900,2063,0.9,6.4825074672698975,0.96,133.36159777641296,0.98,55.823107957839966
1906,950,2192,0.8,14.855995893478394,0.98,30.84452223777771,0.92,13.385481595993042
1907,950,2222,0.84,14.870392799377441,0.92,154.85429096221924,0.94,41.4819815158844
1908,950,2165,0.86,9.846361875534058,0.98,80.50273728370667,0.94,49.236910343170166
1909,850,2036,0.88,6.018545866012573,0.94,81.55256915092468,0.92,29.321993589401245
1910,850,1977,0.92,7.591194152832031,0.96,63.96999788284302,1.0,19.904765605926514
1911,900,2100,0.86,19.557633876800537,0.98,110.20626306533813,0.94,48.46220827102661
1912,900,2138,0.88,18.31667923927307,0.98,108.70730638504028,0.96,54.470507860183716
1913,850,1978,0.88,15.888211965560913,0.98,166.50200152397156,0.96,38.75660014152527
1914,900,2110,0.84,6.346622705459595,0.96,55.40556716918945,0.94,15.577035903930664
1915,850,2037,0.92,15.871007442474365,0.96,119.19145083427429,0.96,0.8313860893249512
1916,900,2064,0.9,29.398033618927002,0.98,45.98599624633789,0.96,63.52703619003296
1917,950,2251,0.9,30.68121576309204,0.96,74.05392003059387,0.94,14.484837532043457
1918,900,2139,0.82,7.9018003940582275,1.0,90.39873814582825,0.94,7.952854156494141
1919,950,2223,0.88,2.2159488201141357,0.96,84.76321601867676,0.92,10.33088231086731
1920,900,2111,0.9,23.03815793991089,0.96,52.074058294296265,0.96,49.700546979904175
1921,950,2252,0.86,12.85382342338562,0.98,116.33793783187866,0.98,48.996270418167114
1922,850,2038,0.8,15.517370462417603,0.98,142.79373359680176,0.9,73.25539970397949
1923,950,2166,0.9,9.700338363647461,0.96,117.737628698349,0.96,20.44182777404785
1924,900,2065,0.84,22.441585302352905,0.94,85.52370929718018,0.98,47.53312277793884
1925,950,2224,0.88,10.009474277496338,1.0,109.25670456886292,0.96,56.66600728034973
1926,950,2167,0.92,5.623161315917969,0.98,81.832102060318,1.0,14.446972131729126
1927,850,1979,0.82,11.346039772033691,0.96,65.37012124061584,0.92,63.793784618377686
1928,950,2253,0.86,7.6186370849609375,0.96,70.96125411987305,0.94,13.055997610092163
1929,850,2039,0.9,6.120171070098877,0.96,84.69091629981995,0.98,12.136929512023926
1930,900,2112,0.9,7.664072513580322,0.94,54.45656967163086,0.92,13.376147508621216
1931,950,2225,0.84,0.21750497817993164,0.96,66.90638422966003,0.96,19.537397861480713
1932,900,2066,0.84,3.772571086883545,0.98,13.256364107131958,0.92,0.0637826919555664
1933,900,2140,0.84,0.15147638320922852,0.94,63.80638074874878,0.98,41.65415573120117
1934,850,2040,0.78,6.669754981994629,0.96,26.209843397140503,0.96,52.70823097229004
1935,950,2254,0.82,2.559835910797119,0.94,123.68041563034058,0.96,33.8333854675293
1936,950,2168,0.88,18.28322458267212,0.96,211.7435007095337,0.94,37.757598638534546
1937,950,2193,0.84,24.187507152557373,0.92,88.29110312461853,0.94,58.95501375198364
1938,1000,2281,0.94,4.582337856292725,0.98,91.48428440093994,0.98,43.533849000930786
1939,950,2226,0.9,4.654015302658081,0.96,80.37428879737854,0.94,8.077274560928345
1940,950,2255,0.88,0.04574298858642578,0.94,33.0648250579834,1.0,32.42953634262085
1941,900,2067,0.86,12.601074934005737,0.96,54.963810443878174,0.98,55.63703656196594
1942,1000,2282,0.88,3.229156732559204,0.96,47.426945209503174,1.0,23.204234838485718
1943,950,2256,0.94,24.841078996658325,1.0,159.0769078731537,0.98,23.959288835525513
1944,900,2113,0.9,4.677193641662598,0.96,46.002320766448975,0.96,59.73696422576904
1945,850,1980,0.9,5.619921684265137,0.94,64.79638457298279,0.9,14.381304740905762
1946,1000,2283,0.86,14.576009750366211,1.0,91.21021008491516,0.96,1.1774871349334717
1947,900,2068,0.84,9.975423097610474,0.94,50.2703492641449,0.98,32.662808418273926
1948,950,2169,0.86,6.779171943664551,0.94,49.949358224868774,0.96,19.35690975189209
1949,950,2227,0.9,15.615853548049927,0.98,73.2275013923645,1.0,23.985777378082275
1950,1000,2311,0.84,19.129401683807373,0.98,98.47812581062317,0.98,71.58440327644348
1951,1000,2284,0.92,0.09199237823486328,0.98,69.32704567909241,0.98,5.520741939544678
1952,950,2257,0.84,14.979022026062012,1.0,106.29202508926392,0.92,0.14217329025268555
1953,900,2069,0.92,6.513897895812988,0.98,85.27796387672424,0.94,14.952434539794922
1954,1000,2285,0.94,5.480606555938721,1.0,56.72843098640442,0.96,0.5857746601104736
1955,1000,2312,0.84,2.076284885406494,1.0,104.176837682724,0.98,21.100671529769897
1956,950,2258,0.98,43.48924446105957,0.98,178.5889813899994,0.94,9.92819595336914
1957,900,2141,0.92,3.626776933670044,0.98,72.66403412818909,0.92,24.86415696144104
1958,900,2114,0.9,14.436059713363647,0.98,11.158088445663452,0.96,50.910340309143066
1959,950,2194,0.92,28.45987892150879,1.0,100.93486380577087,0.96,31.20489764213562
1960,950,2170,0.94,7.290738344192505,0.98,149.68140721321106,0.96,59.71539115905762
1961,900,2070,0.8,6.7829437255859375,0.96,79.47880268096924,0.92,8.899024486541748
1962,950,2259,0.9,2.9420056343078613,0.98,64.43687725067139,0.96,57.87900710105896
1963,1000,2286,0.84,1.0181009769439697,1.0,72.3409903049469,0.94,9.602212190628052
1964,950,2195,0.86,0.02890944480895996,0.98,53.43121409416199,0.94,32.80433893203735
1965,1000,2341,0.98,10.966225624084473,0.98,63.1689829826355,0.98,49.29808950424194
1966,950,2260,0.9,15.581980228424072,1.0,92.48214268684387,0.96,70.97718667984009
1967,950,2171,0.84,11.122982501983643,1.0,52.41667056083679,0.98,24.677428483963013
1968,1000,2313,0.82,2.028947591781616,0.98,32.52410340309143,0.94,15.003712892532349
1969,1000,2287,0.82,0.24976706504821777,0.96,28.668346643447876,1.0,34.410430908203125
1970,900,2142,0.86,1.5644478797912598,0.88,48.562708377838135,0.96,67.82624816894531
1971,1000,2314,0.96,25.469067811965942,0.98,73.44815015792847,1.0,55.41473054885864
1972,950,2196,0.92,10.2604660987854,0.98,74.13266634941101,0.94,4.079338312149048
1973,1000,2288,0.88,9.475870847702026,1.0,102.40847420692444,0.98,0.10802745819091797
1974,950,2197,0.88,6.656786680221558,0.96,73.13703322410583,0.94,5.328040599822998
1975,950,2172,0.86,9.227807760238647,1.0,53.7675986289978,0.92,2.6914196014404297
1976,950,2261,0.94,24.63830065727234,0.98,134.2898576259613,0.98,21.992773056030273
1977,1000,2342,0.92,3.1548256874084473,0.98,34.09851884841919,0.96,41.13611674308777
1978,950,2198,0.92,19.33102798461914,0.98,116.38673210144043,0.98,34.27408742904663
1979,900,2143,0.86,14.727940320968628,0.96,101.0393078327179,0.92,16.984044790267944
1980,950,2262,0.76,27.514821767807007,0.94,49.21301245689392,0.96,45.52898383140564
1981,1000,2315,0.86,2.6570231914520264,0.98,61.7271044254303,0.96,16.99887728691101
1982,1000,2289,0.86,9.368616104125977,0.96,46.020800828933716,0.96,102.94656991958618
1983,950,2173,0.9,10.733283042907715,1.0,89.79350900650024,0.98,50.27631688117981
1984,1000,2343,0.92,5.136202096939087,1.0,128.22115683555603,1.0,42.832730293273926
1985,950,2263,0.86,3.083965539932251,1.0,62.98193049430847,0.94,43.36122107505798
1986,1000,2316,0.84,19.108003616333008,0.98,27.435651779174805,0.96,20.21204113960266
1987,950,2199,0.82,11.454803466796875,0.98,159.77221274375916,0.92,17.49909019470215
1988,1000,2290,0.92,3.6518030166625977,1.0,48.695621490478516,0.96,31.74234437942505
1989,1000,2344,0.98,10.48358416557312,0.98,62.79423952102661,0.98,65.1388487815857
1990,950,2264,0.88,17.124639749526978,1.0,89.00786566734314,0.94,45.148536682128906
1991,900,2144,0.86,11.496174097061157,0.98,86.29494833946228,0.92,39.95451617240906
1992,1000,2317,0.92,3.7651333808898926,0.98,60.79744529724121,1.0,47.44608211517334
1993,1000,2291,0.86,1.6076607704162598,1.0,22.23977303504944,0.94,1.4123682975769043
1994,1000,2345,0.78,2.098710298538208,0.96,47.680758237838745,1.0,39.336931228637695
1995,950,2174,0.88,5.9856483936309814,0.98,164.41019201278687,0.92,75.30541610717773
1996,900,2115,0.82,6.440129995346069,0.94,56.73779249191284,0.92,18.322558879852295
1997,1000,2318,0.86,20.708092212677002,0.98,85.91269516944885,1.0,25.282249927520752
1998,900,2145,0.8,10.93411636352539,0.96,109.1444525718689,0.94,67.46207237243652
1999,950,2200,0.92,7.6986377239227295,0.98,140.09432530403137,0.98,40.055537939071655
2000,1000,2346,0.94,26.506611347198486,0.98,117.77841973304749,0.98,93.11410093307495
2001,950,2175,0.92,17.70021104812622,0.98,142.68532061576843,0.98,64.19639682769775
2002,1000,2292,0.84,10.354251384735107,0.98,60.12368130683899,0.96,20.941352367401123
2003,1000,2319,0.86,8.709633588790894,0.96,58.01224088668823,0.96,46.10264301300049
2004,900,2146,0.9,3.397338628768921,0.98,57.798280239105225,0.98,24.486058950424194
2005,950,2176,0.92,20.30646252632141,1.0,37.317015647888184,0.96,52.11410903930664
2006,1000,2347,0.88,0.08632254600524902,0.98,54.16994094848633,0.96,9.0647554397583
2007,1000,2293,0.92,4.777033567428589,1.0,53.84985017776489,0.98,33.394513845443726
2008,1000,2320,0.96,9.155066728591919,0.98,47.72469401359558,1.0,31.30001401901245
2009,950,2265,0.86,2.379625082015991,0.94,27.187946557998657,0.96,9.954266786575317
2010,950,2201,0.92,15.964799880981445,0.94,77.07313871383667,0.98,77.20254611968994
2011,950,2177,0.86,6.815680503845215,1.0,165.08360314369202,0.98,29.79657793045044
2012,1000,2348,0.88,14.7429678440094,0.98,105.06776309013367,0.92,7.51705002784729
2013,900,2147,0.84,6.527982950210571,0.94,65.4334089756012,0.94,7.801129579544067
2014,1000,2321,0.88,24.77123188972473,0.96,57.218663454055786,0.94,10.456620454788208
2015,950,2266,0.9,0.722074031829834,0.98,80.70715856552124,0.98,41.86394762992859
2016,1000,2349,0.86,4.190840244293213,1.0,78.9282476902008,0.96,0.18645882606506348
2017,950,2228,0.92,11.59252667427063,0.98,121.73188328742981,0.98,59.561781883239746
2018,950,2178,0.82,4.46306848526001,0.96,120.96064496040344,1.0,60.91873502731323
2019,900,2148,0.88,16.142075061798096,0.96,64.43957090377808,0.96,78.43066453933716
2020,1000,2350,0.82,9.61219596862793,0.98,81.89793133735657,0.94,4.698132514953613
2021,950,2267,0.94,7.974524021148682,0.98,148.350328207016,0.98,36.76278328895569
2022,950,2229,0.82,4.134246349334717,0.96,38.76035523414612,0.96,1.7893273830413818
2023,1000,2322,0.84,4.939713954925537,1.0,61.686546325683594,0.98,27.101611375808716
2024,950,2179,0.84,2.1738169193267822,1.0,23.3602774143219,0.94,5.743568181991577
2025,900,2116,0.8,1.3276197910308838,0.96,112.86712408065796,0.96,64.57563972473145
2026,950,2230,0.9,31.792689085006714,0.98,63.32011079788208,0.92,0.06890988349914551
2027,1000,2351,0.84,9.916797876358032,0.98,24.29367709159851,0.98,78.7056131362915
2028,950,2268,0.82,10.034420251846313,0.96,110.87034773826599,0.92,10.570163249969482
2029,900,2149,0.88,17.450894594192505,0.98,64.11427450180054,0.96,58.922394037246704
2030,1000,2323,0.92,15.784159421920776,1.0,49.92209529876709,0.94,11.821889638900757
2031,950,2180,0.88,13.142884492874146,0.96,108.05079698562622,1.0,64.32226920127869
2032,950,2231,0.8,3.6595654487609863,0.9,66.92727589607239,0.96,36.266411781311035
2033,950,2269,0.84,0.8122470378875732,0.98,104.90808463096619,0.96,42.09083080291748
2034,1000,2324,0.82,12.481680154800415,0.94,59.73524260520935,0.96,23.744667053222656
2035,1000,2352,0.92,0.2752542495727539,0.98,18.68655276298523,1.0,43.351611614227295
2036,950,2181,0.92,13.114574909210205,0.96,87.3570032119751,1.0,33.50626611709595
2037,950,2232,0.9,14.283958673477173,0.98,105.40490221977234,0.98,41.532665967941284
2038,950,2270,0.84,6.459811210632324,0.94,74.38504481315613,0.92,59.08860516548157
2039,1000,2325,0.98,14.265276432037354,1.0,16.371196746826172,1.0,3.095639705657959
2040,950,2182,0.84,1.8319752216339111,0.94,95.66553974151611,0.98,68.3100094795227
2041,900,2117,0.86,1.5821261405944824,0.92,88.41282415390015,0.94,11.08740234375
2042,950,2233,0.92,32.96488809585571,0.98,67.50804924964905,1.0,95.58558440208435
2043,1000,2353,0.9,9.055853605270386,0.96,68.48323655128479,0.94,10.017154693603516
2044,900,2150,0.9,16.29250478744507,1.0,120.58208417892456,1.0,34.30188012123108
2045,950,2271,0.9,16.1675546169281,1.0,78.73647880554199,0.98,113.40569472312927
2046,1000,2326,0.82,4.569546699523926,0.98,49.33028769493103,0.96,0.2302875518798828
2047,950,2183,0.84,6.7161619663238525,1.0,112.63943934440613,1.0,43.65470290184021
2048,900,2118,0.94,7.575047731399536,1.0,84.27536869049072,0.96,91.99846005439758
2049,950,2234,0.88,20.495269060134888,0.94,49.83913278579712,0.98,35.980412006378174
2050,900,2151,0.94,6.324203968048096,0.98,50.689777851104736,0.94,2.375203847885132
2051,1000,2294,0.86,12.711637496948242,0.94,59.92715239524841,0.98,23.17369842529297
2052,1000,2327,0.84,7.784721374511719,0.96,25.483269691467285,0.96,52.27592444419861
2053,950,2272,0.86,1.973616361618042,0.98,27.01765251159668,0.96,31.497568130493164
2054,1000,2328,0.8,1.4822862148284912,0.96,15.366565942764282,0.98,9.142608880996704
2055,950,2184,0.9,12.554270505905151,0.98,118.57368803024292,1.0,66.55798125267029
2056,1000,2329,0.94,10.345747947692871,1.0,159.4954822063446,0.96,15.719739437103271
2057,950,2273,0.92,4.5954084396362305,0.98,66.62499117851257,0.96,74.14722800254822
2058,1000,2330,0.9,10.775976181030273,1.0,101.50853705406189,0.98,38.00237679481506
2059,900,2119,0.84,7.875002384185791,0.92,60.2262499332428,0.88,67.72860836982727
2060,950,2235,0.86,12.359822273254395,0.96,109.30501651763916,0.9,16.59807562828064
2061,950,2274,0.92,1.569305181503296,0.98,70.62976741790771,0.98,57.76404118537903
2062,1000,2331,0.9,8.68614649772644,1.0,75.19472932815552,0.96,3.9872379302978516
2063,900,2120,0.86,7.747782230377197,0.98,72.91837191581726,0.94,12.239566802978516
2064,950,2236,0.88,1.5491135120391846,0.94,79.45175337791443,1.0,22.689942359924316
2065,950,2185,0.78,5.017999887466431,0.98,71.17995524406433,0.96,52.92040228843689
2066,900,2121,0.9,9.987839460372925,0.94,89.55874228477478,0.98,34.262327432632446
2067,1000,2332,0.88,3.80538272857666,0.98,56.42158269882202,1.0,15.577710151672363
2068,950,2186,0.82,2.461887836456299,1.0,45.01860952377319,0.96,6.353585958480835
2069,950,2275,0.82,5.326178550720215,0.92,9.303684949874878,0.98,5.7201361656188965
2070,900,2122,0.92,12.719478607177734,0.96,83.48927521705627,0.96,65.36660242080688
2071,950,2187,0.92,7.1762566566467285,0.98,79.10019135475159,0.98,101.81473851203918
2072,1000,2333,0.88,8.895371198654175,1.0,103.1017792224884,0.96,18.147663831710815
2073,950,2237,0.86,10.050777673721313,0.98,123.17662143707275,0.94,11.46147894859314
2074,900,2152,0.86,10.812214851379395,0.98,139.68666744232178,0.96,61.04116678237915
2075,950,2188,0.88,0.6531860828399658,0.98,112.20708727836609,1.0,58.717350244522095
2076,950,2276,0.84,3.366530179977417,0.98,52.378716468811035,0.98,38.74376440048218
2077,1000,2334,0.84,4.852993011474609,0.96,58.5630316734314,1.0,51.0444061756134
2078,900,2123,0.8,0.7370865345001221,0.92,79.12691116333008,0.92,58.65971517562866
2079,950,2277,0.9,1.3161518573760986,0.98,28.656975746154785,0.94,2.0638363361358643
2080,950,2189,0.84,5.7315075397491455,0.96,79.63487505912781,1.0,20.175727367401123
2081,1000,2335,0.92,3.3807318210601807,1.0,37.26974081993103,1.0,25.219303369522095
2082,900,2124,0.88,2.1374869346618652,0.96,44.14451599121094,0.92,2.437504291534424
2083,950,2238,0.9,2.404360771179199,0.98,31.5583713054657,0.98,16.01654601097107
2084,950,2202,0.9,4.006948471069336,0.98,18.944904804229736,0.96,23.089195728302002
2085,950,2190,0.86,10.862593173980713,1.0,114.43692541122437,0.94,6.638283014297485
2086,900,2125,0.84,4.736213207244873,0.98,120.8714165687561,0.92,10.292670249938965
2087,1000,2336,0.88,5.069350719451904,0.96,34.00852084159851,0.96,28.931432008743286
2088,950,2239,0.86,1.693878173828125,0.96,40.460543632507324,1.0,44.89033889770508
2089,950,2278,0.96,6.389847040176392,1.0,60.7464759349823,0.94,14.061866044998169
2090,1000,2354,0.88,10.975813388824463,0.98,82.67383360862732,0.98,98.60281205177307
2091,1000,2371,0.88,18.063427209854126,0.96,107.19210982322693,0.98,51.66349935531616
2092,900,2126,0.82,6.617544889450073,0.96,43.79159212112427,0.96,40.7730553150177
2093,950,2203,0.84,0.6984422206878662,1.0,52.67781066894531,0.98,20.194066286087036
2094,950,2279,0.86,5.82442045211792,0.98,91.36967587471008,0.98,69.69664549827576
2095,950,2240,0.82,16.940597534179688,0.98,0.9909780025482178,1.0,56.944278717041016
2096,1000,2337,0.84,6.305727958679199,0.98,55.17616391181946,0.98,30.531821727752686
2097,1000,2355,0.86,0.5610072612762451,0.94,30.862518787384033,1.0,48.72574281692505
2098,950,2280,0.8,2.627763032913208,1.0,97.13494944572449,0.9,4.173128843307495
2099,950,2241,0.86,0.43125414848327637,0.98,45.83683919906616,0.98,40.84585666656494
2100,900,2127,0.8,8.16664433479309,0.96,145.7053644657135,0.92,11.422506332397461
2101,1000,2372,0.92,32.720391273498535,0.98,70.44200658798218,0.92,33.45435547828674
2102,900,2153,0.86,14.988450765609741,0.98,98.14708185195923,0.94,28.390637636184692
2103,1000,2356,0.92,7.859902858734131,0.98,21.99653935432434,1.0,8.10231637954712
2104,950,2204,0.82,8.641367435455322,0.96,69.13424015045166,0.98,85.0182294845581
2105,1000,2338,0.82,4.279801607131958,0.98,63.27176022529602,1.0,49.888957023620605
2106,1000,2373,0.9,16.481009006500244,1.0,116.09478664398193,1.0,58.250532388687134
2107,1000,2357,0.88,15.654707193374634,0.98,128.13460683822632,1.0,5.883927822113037
2108,950,2242,0.82,9.239156723022461,0.98,60.18080544471741,0.98,32.94287729263306
2109,900,2154,0.9,19.697872400283813,0.96,27.684561014175415,0.9,0.3091464042663574
2110,1000,2374,0.86,6.653118133544922,0.98,36.549274921417236,0.96,27.2527015209198
2111,900,2128,0.84,1.5393784046173096,0.92,42.13716983795166,0.94,30.106015920639038
2112,1000,2358,0.88,6.717994451522827,0.96,70.37778353691101,0.96,61.75259566307068
2113,1000,2339,0.84,9.923265218734741,0.94,24.458606481552124,0.92,6.449707746505737
2114,950,2243,0.94,5.668245315551758,0.98,72.46261358261108,0.96,29.458099603652954
