,model,n,p,k,seed,method,time,accuracy,n_iters
13152,logistic,500,500,50,1461,GraSP,314.12945088000015,0.78,99.0
13153,logistic,500,500,50,1461,IHT_jit,0.27118533400062006,0.76,4.0
13154,logistic,500,500,50,1461,IHT,0.3202700419988105,0.76,4.0
13155,logistic,500,500,50,1461,HTP_jit,0.2718231199996808,0.72,2.0
13156,logistic,500,500,50,1461,HTP,0.5994741510003223,0.72,2.0
13157,logistic,500,500,50,1461,CVXPY,2.243290172002162,0.74,0.0
13158,logistic,500,500,50,1462,SCOPE_jit,1.1760256890011078,0.84,16.0
13159,logistic,500,500,50,1462,SCOPE,19.34954566599845,0.84,16.0
13160,logistic,500,500,50,1462,GraSP_jit,5.101445225001953,0.86,99.0
13161,logistic,500,500,50,1462,GraSP,179.4912865769984,0.86,99.0
13162,logistic,500,500,50,1462,IHT_jit,0.3521087759982038,0.72,2.0
13163,logistic,500,500,50,1462,IHT,0.5214833069985616,0.72,2.0
13164,logistic,500,500,50,1462,HTP_jit,0.3066979089999222,0.8,4.0
13165,logistic,500,500,50,1462,HTP,1.8258074299992586,0.8,4.0
13166,logistic,500,500,50,1462,CVXPY,2.24057005099894,0.76,0.0
13167,logistic,500,500,50,1463,SCOPE_jit,1.5313328330012155,0.88,23.0
13168,logistic,500,500,50,1463,SCOPE,36.36307779500203,0.88,23.0
13169,logistic,500,500,50,1463,GraSP_jit,8.517223975999514,0.78,99.0
13170,logistic,500,500,50,1463,GraSP,327.1440000139992,0.78,99.0
13171,logistic,500,500,50,1463,IHT_jit,0.2796153229974152,0.86,4.0
13172,logistic,500,500,50,1463,IHT,0.9259033360031026,0.86,4.0
13173,logistic,500,500,50,1463,HTP_jit,0.32469968700024765,0.84,4.0
13174,logistic,500,500,50,1463,HTP,1.6795457789994543,0.84,4.0
13175,logistic,500,500,50,1463,CVXPY,2.939216226001008,0.88,0.0
13176,logistic,500,500,50,1464,SCOPE_jit,1.965410883000004,0.88,14.0
13177,logistic,500,500,50,1464,SCOPE,35.44811452199792,0.88,14.0
13178,logistic,500,500,50,1464,GraSP_jit,8.165560319997894,0.88,99.0
13179,logistic,500,500,50,1464,GraSP,315.4359614959976,0.88,99.0
13180,logistic,500,500,50,1464,IHT_jit,0.36283047100005206,0.8,2.0
13181,logistic,500,500,50,1464,IHT,0.3034347369975876,0.8,2.0
13182,logistic,500,500,50,1464,HTP_jit,0.3254705519975687,0.78,2.0
13183,logistic,500,500,50,1464,HTP,0.8266633470011584,0.78,2.0
13184,logistic,500,500,50,1464,CVXPY,2.3802884340002493,0.84,0.0
13185,logistic,500,500,50,1465,SCOPE_jit,1.8740660309995292,0.84,11.0
13186,logistic,500,500,50,1465,SCOPE,35.24727195499872,0.84,11.0
13187,logistic,500,500,50,1465,GraSP_jit,7.365587759999471,0.6,99.0
13188,logistic,500,500,50,1465,GraSP,288.5713368859979,0.6,99.0
13189,logistic,500,500,50,1465,IHT_jit,0.2683302170007664,0.78,3.0
13190,logistic,500,500,50,1465,IHT,0.4102693280001404,0.78,3.0
13191,logistic,500,500,50,1465,HTP_jit,0.293690571001207,0.8,4.0
13192,logistic,500,500,50,1465,HTP,1.395648715999414,0.8,4.0
13193,logistic,500,500,50,1465,CVXPY,2.179508719000296,0.82,0.0
13194,logistic,500,500,50,1466,SCOPE_jit,0.916107220997219,0.7,12.0
13195,logistic,500,500,50,1466,SCOPE,10.94401842300067,0.7,12.0
13196,logistic,500,500,50,1466,GraSP_jit,8.15097597500062,0.72,99.0
13197,logistic,500,500,50,1466,GraSP,332.565664046997,0.72,99.0
13198,logistic,500,500,50,1466,IHT_jit,0.31811818899950595,0.7,3.0
13199,logistic,500,500,50,1466,IHT,0.3970447030005744,0.7,3.0
13200,logistic,500,500,50,1466,HTP_jit,0.37368424300075276,0.68,2.0
13201,logistic,500,500,50,1466,HTP,0.9321428250004828,0.68,2.0
13202,logistic,500,500,50,1466,CVXPY,2.0970040380016144,0.76,0.0
13203,logistic,500,500,50,1467,SCOPE_jit,1.848954994999076,0.76,14.0
13204,logistic,500,500,50,1467,SCOPE,36.365900845001306,0.76,14.0
13205,logistic,500,500,50,1467,GraSP_jit,7.006570093999471,0.8,99.0
13206,logistic,500,500,50,1467,GraSP,282.12381760199787,0.8,99.0
13207,logistic,500,500,50,1467,IHT_jit,0.26351422800144064,0.78,2.0
13208,logistic,500,500,50,1467,IHT,0.5054398180000135,0.78,2.0
13209,logistic,500,500,50,1467,HTP_jit,0.27349332100129686,0.74,2.0
13210,logistic,500,500,50,1467,HTP,0.503200442999514,0.74,2.0
13211,logistic,500,500,50,1467,CVXPY,2.7768795030024194,0.82,0.0
13212,logistic,500,500,50,1468,SCOPE_jit,0.9375550980003027,0.78,21.0
13213,logistic,500,500,50,1468,SCOPE,16.742451582002104,0.78,21.0
13214,logistic,500,500,50,1468,GraSP_jit,5.098329339001793,0.8,99.0
13215,logistic,500,500,50,1468,GraSP,170.72480256400013,0.8,99.0
13216,logistic,500,500,50,1468,IHT_jit,0.3230432339987601,0.8,4.0
13217,logistic,500,500,50,1468,IHT,0.4387313869992795,0.8,4.0
13218,logistic,500,500,50,1468,HTP_jit,0.3549146669975016,0.82,4.0
13219,logistic,500,500,50,1468,HTP,1.5727512929988734,0.82,4.0
13220,logistic,500,500,50,1468,CVXPY,2.1660074389983492,0.86,0.0
13221,logistic,500,500,50,1469,SCOPE_jit,1.5353056239982834,0.88,22.0
13222,logistic,500,500,50,1469,SCOPE,37.30614882399823,0.88,22.0
13223,logistic,500,500,50,1469,GraSP_jit,5.815549077000469,0.88,99.0
13224,logistic,500,500,50,1469,GraSP,189.29660400599823,0.88,99.0
13225,logistic,500,500,50,1469,IHT_jit,0.26841278100255295,0.82,3.0
13226,logistic,500,500,50,1469,IHT,0.4992487589988741,0.82,3.0
13227,logistic,500,500,50,1469,HTP_jit,0.32558228700145264,0.84,2.0
13228,logistic,500,500,50,1469,HTP,0.694380815999466,0.84,2.0
13229,logistic,500,500,50,1469,CVXPY,2.1721795509984076,0.78,0.0
13230,logistic,500,500,50,1470,SCOPE_jit,1.1556592060005642,0.74,17.0
13231,logistic,500,500,50,1470,SCOPE,22.107178741996904,0.74,17.0
13232,logistic,500,500,50,1470,GraSP_jit,8.425165570999525,0.72,99.0
13233,logistic,500,500,50,1470,GraSP,342.49969283500104,0.72,99.0
13234,logistic,500,500,50,1470,IHT_jit,0.2738643779994163,0.7,3.0
13235,logistic,500,500,50,1470,IHT,0.6236596210001153,0.7,3.0
13236,logistic,500,500,50,1470,HTP_jit,0.2719380980015558,0.7,2.0
13237,logistic,500,500,50,1470,HTP,0.5660929609985033,0.7,2.0
13238,logistic,500,500,50,1470,CVXPY,2.5649826250009937,0.74,0.0
13239,logistic,500,500,50,1471,SCOPE_jit,2.140998359001969,0.78,18.0
13240,logistic,500,500,50,1471,SCOPE,40.11455289500009,0.78,18.0
13241,logistic,500,500,50,1471,GraSP_jit,6.822432585999195,0.66,99.0
13242,logistic,500,500,50,1471,GraSP,270.66754957800003,0.66,99.0
13243,logistic,500,500,50,1471,IHT_jit,0.27949212200110196,0.74,2.0
13244,logistic,500,500,50,1471,IHT,0.7674051619978854,0.74,2.0
13245,logistic,500,500,50,1471,HTP_jit,0.3103663769979903,0.74,3.0
13246,logistic,500,500,50,1471,HTP,1.4752665839987458,0.74,3.0
13247,logistic,500,500,50,1471,CVXPY,2.1282894630021474,0.76,0.0
13248,logistic,500,500,50,1472,SCOPE_jit,2.446944839997741,0.8,17.0
13249,logistic,500,500,50,1472,SCOPE,48.12621353199938,0.8,17.0
13250,logistic,500,500,50,1472,GraSP_jit,8.918457466999826,0.8,99.0
13251,logistic,500,500,50,1472,GraSP,342.4106384420011,0.8,99.0
13252,logistic,500,500,50,1472,IHT_jit,0.30679034599961597,0.7,3.0
13253,logistic,500,500,50,1472,IHT,0.7016136829988682,0.7,3.0
13254,logistic,500,500,50,1472,HTP_jit,0.32425958500243723,0.68,2.0
13255,logistic,500,500,50,1472,HTP,1.0286030220013345,0.68,2.0
13256,logistic,500,500,50,1472,CVXPY,2.782625055002427,0.72,0.0
13257,logistic,500,500,50,1473,SCOPE_jit,1.77637229299944,0.82,27.0
13258,logistic,500,500,50,1473,SCOPE,40.63095750899811,0.82,27.0
13259,logistic,500,500,50,1473,GraSP_jit,8.808805984001083,0.84,99.0
13260,logistic,500,500,50,1473,GraSP,292.58452236899757,0.84,99.0
13261,logistic,500,500,50,1473,IHT_jit,0.27544461300203693,0.82,4.0
13262,logistic,500,500,50,1473,IHT,0.5506025200011209,0.82,4.0
13263,logistic,500,500,50,1473,HTP_jit,0.29684747800274636,0.82,3.0
13264,logistic,500,500,50,1473,HTP,1.073403893999057,0.82,3.0
13265,logistic,500,500,50,1473,CVXPY,2.016630908998195,0.76,0.0
13266,logistic,500,500,50,1474,SCOPE_jit,1.1171465970001009,0.66,23.0
13267,logistic,500,500,50,1474,SCOPE,18.962161965999258,0.66,23.0
13268,logistic,500,500,50,1474,GraSP_jit,2.7197957360003784,0.7,99.0
13269,logistic,500,500,50,1474,GraSP,67.10924365699975,0.7,99.0
13270,logistic,500,500,50,1474,IHT_jit,0.2776858090001042,0.7,3.0
13271,logistic,500,500,50,1474,IHT,0.3095628580012999,0.7,3.0
13272,logistic,500,500,50,1474,HTP_jit,0.2935672070016153,0.74,3.0
13273,logistic,500,500,50,1474,HTP,1.5151331890010624,0.74,3.0
13274,logistic,500,500,50,1474,CVXPY,2.1955521630006842,0.72,0.0
13275,logistic,500,500,50,1475,SCOPE_jit,1.3611562760015659,0.8,18.0
13276,logistic,500,500,50,1475,SCOPE,25.174152509000123,0.8,18.0
13277,logistic,500,500,50,1475,GraSP_jit,6.883144949999405,0.74,99.0
13278,logistic,500,500,50,1475,GraSP,280.1967436160012,0.74,99.0
13279,logistic,500,500,50,1475,IHT_jit,0.27732813200054807,0.68,3.0
13280,logistic,500,500,50,1475,IHT,0.3360017519989924,0.68,3.0
13281,logistic,500,500,50,1475,HTP_jit,0.30818144799923175,0.66,4.0
13282,logistic,500,500,50,1475,HTP,1.5100399420007307,0.66,4.0
13283,logistic,500,500,50,1475,CVXPY,3.0839910249997047,0.74,0.0
13284,logistic,500,500,50,1476,SCOPE_jit,1.4106490209996991,0.92,11.0
13285,logistic,500,500,50,1476,SCOPE,23.97033855799964,0.92,11.0
13286,logistic,500,500,50,1476,GraSP_jit,7.616431778998958,0.84,99.0
13287,logistic,500,500,50,1476,GraSP,305.29724441600047,0.84,99.0
13288,logistic,500,500,50,1476,IHT_jit,0.31127762899996014,0.82,3.0
13289,logistic,500,500,50,1476,IHT,0.2911153650020424,0.82,3.0
13290,logistic,500,500,50,1476,HTP_jit,0.29010924999965937,0.8,3.0
13291,logistic,500,500,50,1476,HTP,1.0581560639984673,0.8,3.0
13292,logistic,500,500,50,1476,CVXPY,2.842052435000369,0.8,0.0
13293,logistic,500,500,50,1477,SCOPE_jit,1.6312061690005066,0.84,11.0
13294,logistic,500,500,50,1477,SCOPE,26.36780611100039,0.84,11.0
13295,logistic,500,500,50,1477,GraSP_jit,8.751536923999083,0.8,99.0
13296,logistic,500,500,50,1477,GraSP,333.69607775999975,0.8,99.0
13297,logistic,500,500,50,1477,IHT_jit,0.3215507209970383,0.76,2.0
13298,logistic,500,500,50,1477,IHT,0.7089703829988139,0.76,2.0
13299,logistic,500,500,50,1477,HTP_jit,0.3325661089984351,0.74,3.0
13300,logistic,500,500,50,1477,HTP,1.509147449000011,0.74,3.0
13301,logistic,500,500,50,1477,CVXPY,2.1043104119999043,0.8,0.0
13302,logistic,500,500,50,1478,SCOPE_jit,1.129435934999492,0.84,29.0
13303,logistic,500,500,50,1478,SCOPE,18.70894102999955,0.84,29.0
13304,logistic,500,500,50,1478,GraSP_jit,2.4224865140022303,0.8,99.0
13305,logistic,500,500,50,1478,GraSP,73.95401984099954,0.8,99.0
13306,logistic,500,500,50,1478,IHT_jit,0.27819019600065076,0.78,4.0
13307,logistic,500,500,50,1478,IHT,0.7927704749999975,0.78,4.0
13308,logistic,500,500,50,1478,HTP_jit,0.38052184600019245,0.8,3.0
13309,logistic,500,500,50,1478,HTP,0.9710304500003986,0.8,3.0
13310,logistic,500,500,50,1478,CVXPY,2.4630029309992096,0.82,0.0
13311,logistic,500,500,50,1479,SCOPE_jit,1.2228233020032349,0.9,23.0
13312,logistic,500,500,50,1479,SCOPE,27.99937220100037,0.9,23.0
13313,logistic,500,500,50,1479,GraSP_jit,6.357399598000484,0.84,99.0
13314,logistic,500,500,50,1479,GraSP,195.05632236300153,0.84,99.0
13315,logistic,500,500,50,1479,IHT_jit,0.3493805700018129,0.74,2.0
13316,logistic,500,500,50,1479,IHT,0.2692555510002421,0.74,2.0
13317,logistic,500,500,50,1479,HTP_jit,0.3241500879994419,0.78,3.0
13318,logistic,500,500,50,1479,HTP,1.2063512400018226,0.78,3.0
13319,logistic,500,500,50,1479,CVXPY,2.842724090001866,0.8,0.0
13320,logistic,500,500,50,1480,SCOPE_jit,0.9760903360001976,0.64,19.0
13321,logistic,500,500,50,1480,SCOPE,12.940093042001536,0.64,19.0
13322,logistic,500,500,50,1480,GraSP_jit,7.180901676998474,0.74,99.0
13323,logistic,500,500,50,1480,GraSP,275.92358645900094,0.74,99.0
13324,logistic,500,500,50,1480,IHT_jit,0.2719326779988478,0.72,2.0
13325,logistic,500,500,50,1480,IHT,0.32525978299963754,0.72,2.0
13326,logistic,500,500,50,1480,HTP_jit,0.29416872000001604,0.78,4.0
13327,logistic,500,500,50,1480,HTP,1.0978203529994062,0.78,4.0
13328,logistic,500,500,50,1480,CVXPY,2.2380346530007955,0.74,0.0
13329,logistic,500,500,50,1481,SCOPE_jit,1.5347429619978357,0.78,19.0
13330,logistic,500,500,50,1481,SCOPE,30.556015123998804,0.78,19.0
13331,logistic,500,500,50,1481,GraSP_jit,7.641014097996958,0.72,99.0
13332,logistic,500,500,50,1481,GraSP,314.75336667900046,0.72,99.0
13333,logistic,500,500,50,1481,IHT_jit,0.27205917700121063,0.72,3.0
13334,logistic,500,500,50,1481,IHT,0.2834726610017242,0.72,3.0
13335,logistic,500,500,50,1481,HTP_jit,0.3242561350016331,0.74,2.0
13336,logistic,500,500,50,1481,HTP,1.2019581040003686,0.74,2.0
13337,logistic,500,500,50,1481,CVXPY,2.248741955998412,0.76,0.0
13338,logistic,500,500,50,1482,SCOPE_jit,1.8516762160033977,0.8,23.0
13339,logistic,500,500,50,1482,SCOPE,36.71747597800277,0.8,23.0
13340,logistic,500,500,50,1482,GraSP_jit,1.827963597002963,0.74,99.0
13341,logistic,500,500,50,1482,GraSP,46.28063904400187,0.74,99.0
13342,logistic,500,500,50,1482,IHT_jit,0.26346114899934037,0.7,3.0
13343,logistic,500,500,50,1482,IHT,0.30493224900055793,0.7,3.0
13344,logistic,500,500,50,1482,HTP_jit,0.2776422780007124,0.7,2.0
13345,logistic,500,500,50,1482,HTP,1.1505010120017687,0.7,2.0
13346,logistic,500,500,50,1482,CVXPY,2.2458712520019617,0.7,0.0
13347,logistic,500,500,50,1483,SCOPE_jit,1.1249797489981574,0.72,11.0
13348,logistic,500,500,50,1483,SCOPE,17.143694043999858,0.72,11.0
13349,logistic,500,500,50,1483,GraSP_jit,7.860300330001337,0.66,99.0
13350,logistic,500,500,50,1483,GraSP,277.4754637790029,0.66,99.0
13351,logistic,500,500,50,1483,IHT_jit,0.2785377159998461,0.72,2.0
13352,logistic,500,500,50,1483,IHT,0.7597576469997875,0.72,2.0
13353,logistic,500,500,50,1483,HTP_jit,0.3025631140008045,0.72,2.0
13354,logistic,500,500,50,1483,HTP,1.1954736160005268,0.72,2.0
13355,logistic,500,500,50,1483,CVXPY,2.252279776999785,0.78,0.0
13356,logistic,500,500,50,1484,SCOPE_jit,0.9187696690023586,0.74,16.0
13357,logistic,500,500,50,1484,SCOPE,13.86069709900039,0.74,16.0
13358,logistic,500,500,50,1484,GraSP_jit,8.4661565589995,0.74,99.0
13359,logistic,500,500,50,1484,GraSP,307.9703880390007,0.74,99.0
13360,logistic,500,500,50,1484,IHT_jit,0.27086198899996816,0.76,2.0
13361,logistic,500,500,50,1484,IHT,0.41337565000139875,0.76,2.0
13362,logistic,500,500,50,1484,HTP_jit,0.27924388099927455,0.76,2.0
13363,logistic,500,500,50,1484,HTP,0.9029680179992283,0.76,2.0
13364,logistic,500,500,50,1484,CVXPY,2.417507404999924,0.8,0.0
13365,logistic,500,500,50,1485,SCOPE_jit,1.7483493110012205,0.84,20.0
13366,logistic,500,500,50,1485,SCOPE,32.307856421000906,0.84,20.0
13367,logistic,500,500,50,1485,GraSP_jit,6.580863090999628,0.82,99.0
13368,logistic,500,500,50,1485,GraSP,237.37765265599955,0.82,99.0
13369,logistic,500,500,50,1485,IHT_jit,0.3059495510024135,0.78,2.0
13370,logistic,500,500,50,1485,IHT,0.35617935600021156,0.78,2.0
13371,logistic,500,500,50,1485,HTP_jit,0.3174074729977292,0.8,4.0
13372,logistic,500,500,50,1485,HTP,1.6864396889977797,0.8,4.0
13373,logistic,500,500,50,1485,CVXPY,2.1029568379999546,0.72,0.0
13374,logistic,500,500,50,1486,SCOPE_jit,1.0215375450025022,0.66,20.0
13375,logistic,500,500,50,1486,SCOPE,16.248517627002002,0.66,20.0
13376,logistic,500,500,50,1486,GraSP_jit,4.36666269700072,0.78,99.0
13377,logistic,500,500,50,1486,GraSP,154.87909182400108,0.78,99.0
13378,logistic,500,500,50,1486,IHT_jit,0.30444286900092266,0.76,3.0
13379,logistic,500,500,50,1486,IHT,0.6523388030000206,0.76,3.0
13380,logistic,500,500,50,1486,HTP_jit,0.35629381199760246,0.8,5.0
13381,logistic,500,500,50,1486,HTP,2.598905618000572,0.8,5.0
13382,logistic,500,500,50,1486,CVXPY,2.6444651710007747,0.8,0.0
13383,logistic,500,500,50,1487,SCOPE_jit,1.7392216579974047,0.8,19.0
13384,logistic,500,500,50,1487,SCOPE,38.11764580599993,0.8,19.0
13385,logistic,500,500,50,1487,GraSP_jit,6.698393021000811,0.82,99.0
13386,logistic,500,500,50,1487,GraSP,259.0320375299998,0.82,99.0
13387,logistic,500,500,50,1487,IHT_jit,0.28412813800241565,0.8,4.0
13388,logistic,500,500,50,1487,IHT,0.9898186760001408,0.8,4.0
13389,logistic,500,500,50,1487,HTP_jit,0.8489881309978955,0.74,3.0
13390,logistic,500,500,50,1487,HTP,1.1084195699986594,0.74,3.0
13391,logistic,500,500,50,1487,CVXPY,2.33314727099787,0.78,0.0
13392,logistic,500,500,50,1488,SCOPE_jit,1.634558803998516,0.8,14.0
13393,logistic,500,500,50,1488,SCOPE,29.50936733400158,0.8,14.0
13394,logistic,500,500,50,1488,GraSP_jit,5.6341006600014225,0.76,99.0
13395,logistic,500,500,50,1488,GraSP,212.168155465999,0.76,99.0
13396,logistic,500,500,50,1488,IHT_jit,0.2817839979979908,0.8,4.0
13397,logistic,500,500,50,1488,IHT,0.5669959150000068,0.8,4.0
13398,logistic,500,500,50,1488,HTP_jit,0.27949584200177924,0.78,2.0
13399,logistic,500,500,50,1488,HTP,0.8642312900010438,0.78,2.0
13400,logistic,500,500,50,1488,CVXPY,2.3598599140022998,0.78,0.0
13401,logistic,500,500,50,1489,SCOPE_jit,1.3895070430007763,0.86,13.0
13402,logistic,500,500,50,1489,SCOPE,29.65172463199997,0.86,13.0
13403,logistic,500,500,50,1489,GraSP_jit,8.434081019000587,0.8,99.0
13404,logistic,500,500,50,1489,GraSP,324.1292931099997,0.8,99.0
13405,logistic,500,500,50,1489,IHT_jit,0.28005241400023806,0.84,4.0
13406,logistic,500,500,50,1489,IHT,0.5835321500017017,0.84,4.0
13407,logistic,500,500,50,1489,HTP_jit,0.3178221130001475,0.8,3.0
13408,logistic,500,500,50,1489,HTP,1.2882364709985268,0.8,3.0
13409,logistic,500,500,50,1489,CVXPY,2.2455336610000813,0.84,0.0
13410,logistic,500,500,50,1490,SCOPE_jit,1.0368203359976178,0.74,28.0
13411,logistic,500,500,50,1490,SCOPE,16.726790803997574,0.74,28.0
13412,logistic,500,500,50,1490,GraSP_jit,6.521437147002871,0.78,99.0
13413,logistic,500,500,50,1490,GraSP,267.7480480049999,0.78,99.0
13414,logistic,500,500,50,1490,IHT_jit,0.2750520410008903,0.8,3.0
13415,logistic,500,500,50,1490,IHT,0.31980392599871266,0.8,3.0
13416,logistic,500,500,50,1490,HTP_jit,0.2926400980031758,0.78,3.0
13417,logistic,500,500,50,1490,HTP,1.0911299729996244,0.78,3.0
13418,logistic,500,500,50,1490,CVXPY,2.130708549000701,0.82,0.0
13419,logistic,500,500,50,1491,SCOPE_jit,1.2843814799998654,0.76,22.0
13420,logistic,500,500,50,1491,SCOPE,28.02815469000052,0.76,22.0
13421,logistic,500,500,50,1491,GraSP_jit,7.714237788997707,0.78,99.0
13422,logistic,500,500,50,1491,GraSP,314.90736014399954,0.78,99.0
13423,logistic,500,500,50,1491,IHT_jit,0.3360042580025038,0.72,3.0
13424,logistic,500,500,50,1491,IHT,0.8322359379999398,0.72,3.0
13425,logistic,500,500,50,1491,HTP_jit,0.30917214500004775,0.7,4.0
13426,logistic,500,500,50,1491,HTP,1.6150343560002511,0.7,4.0
13427,logistic,500,500,50,1491,CVXPY,2.2279735619995336,0.72,0.0
13428,logistic,500,500,50,1492,SCOPE_jit,0.8636942099983571,0.74,21.0
13429,logistic,500,500,50,1492,SCOPE,10.933026471997437,0.74,21.0
13430,logistic,500,500,50,1492,GraSP_jit,3.100772752000921,0.64,99.0
13431,logistic,500,500,50,1492,GraSP,88.31638433200351,0.64,99.0
13432,logistic,500,500,50,1492,IHT_jit,0.3054643159994157,0.7,2.0
13433,logistic,500,500,50,1492,IHT,0.2922355839982629,0.7,2.0
13434,logistic,500,500,50,1492,HTP_jit,0.3411069520007004,0.72,3.0
13435,logistic,500,500,50,1492,HTP,1.2917688470006397,0.72,3.0
13436,logistic,500,500,50,1492,CVXPY,2.1957012339989888,0.78,0.0
13437,logistic,500,500,50,1493,SCOPE_jit,1.3675239699987287,0.86,14.0
13438,logistic,500,500,50,1493,SCOPE,28.524938635997387,0.86,14.0
13439,logistic,500,500,50,1493,GraSP_jit,7.74253870100074,0.74,99.0
13440,logistic,500,500,50,1493,GraSP,310.68651333699745,0.74,99.0
13441,logistic,500,500,50,1493,IHT_jit,0.3342514050018508,0.78,2.0
13442,logistic,500,500,50,1493,IHT,0.3390963889978593,0.78,2.0
13443,logistic,500,500,50,1493,HTP_jit,0.32018428800074616,0.76,3.0
13444,logistic,500,500,50,1493,HTP,1.878685610001412,0.76,3.0
13445,logistic,500,500,50,1493,CVXPY,2.343669826997939,0.82,0.0
13446,logistic,500,500,50,1494,SCOPE_jit,1.2759317179989011,0.82,18.0
13447,logistic,500,500,50,1494,SCOPE,26.932256985001004,0.82,18.0
13448,logistic,500,500,50,1494,GraSP_jit,7.438442377002502,0.82,99.0
13449,logistic,500,500,50,1494,GraSP,280.4277476239986,0.82,99.0
13450,logistic,500,500,50,1494,IHT_jit,0.28712544799782336,0.82,3.0
13451,logistic,500,500,50,1494,IHT,0.7441172710023238,0.82,3.0
13452,logistic,500,500,50,1494,HTP_jit,0.330667774000176,0.78,3.0
13453,logistic,500,500,50,1494,HTP,1.118974844001059,0.78,3.0
13454,logistic,500,500,50,1494,CVXPY,2.2574672020018625,0.76,0.0
13455,logistic,500,500,50,1495,SCOPE_jit,0.7253560760000255,0.7,14.0
13456,logistic,500,500,50,1495,SCOPE,9.025600625998777,0.7,14.0
13457,logistic,500,500,50,1495,GraSP_jit,7.577502382999228,0.8,99.0
13458,logistic,500,500,50,1495,GraSP,302.3782620310012,0.8,99.0
13459,logistic,500,500,50,1495,IHT_jit,0.2785101920017041,0.76,3.0
13460,logistic,500,500,50,1495,IHT,0.5297743010014528,0.76,3.0
13461,logistic,500,500,50,1495,HTP_jit,0.28402557200024603,0.74,2.0
13462,logistic,500,500,50,1495,HTP,0.8788568169984501,0.74,2.0
13463,logistic,500,500,50,1495,CVXPY,2.1369013500006986,0.82,0.0
13464,logistic,500,500,50,1496,SCOPE_jit,0.8527688489994034,0.64,21.0
13465,logistic,500,500,50,1496,SCOPE,12.676386266000918,0.64,21.0
13466,logistic,500,500,50,1496,GraSP_jit,7.399704985997232,0.7,99.0
13467,logistic,500,500,50,1496,GraSP,295.6021355900011,0.7,99.0
13468,logistic,500,500,50,1496,IHT_jit,0.27706568899884587,0.8,3.0
13469,logistic,500,500,50,1496,IHT,0.5003994340004283,0.8,3.0
13470,logistic,500,500,50,1496,HTP_jit,0.29008780000003753,0.74,3.0
13471,logistic,500,500,50,1496,HTP,1.1791336520000186,0.74,3.0
13472,logistic,500,500,50,1496,CVXPY,2.0328102670027874,0.78,0.0
13473,logistic,500,500,50,1497,SCOPE_jit,0.8993125340020924,0.68,18.0
13474,logistic,500,500,50,1497,SCOPE,13.628915674999007,0.68,18.0
13475,logistic,500,500,50,1497,GraSP_jit,6.929076625001471,0.72,99.0
13476,logistic,500,500,50,1497,GraSP,297.5884070200009,0.72,99.0
13477,logistic,500,500,50,1497,IHT_jit,0.29343530100231874,0.76,5.0
13478,logistic,500,500,50,1497,IHT,0.5913031279997085,0.76,5.0
13479,logistic,500,500,50,1497,HTP_jit,0.29107262199977413,0.74,3.0
13480,logistic,500,500,50,1497,HTP,1.3181293820016435,0.74,3.0
13481,logistic,500,500,50,1497,CVXPY,2.2796575850006775,0.72,0.0
13482,logistic,500,500,50,1498,SCOPE_jit,0.7605252050016134,0.62,12.0
13483,logistic,500,500,50,1498,SCOPE,8.739933341999858,0.62,12.0
13484,logistic,500,500,50,1498,GraSP_jit,8.304274322003039,0.6,99.0
13485,logistic,500,500,50,1498,GraSP,328.3487887709998,0.6,99.0
13486,logistic,500,500,50,1498,IHT_jit,0.30097952500000247,0.6,2.0
13487,logistic,500,500,50,1498,IHT,0.33981902999948943,0.6,2.0
13488,logistic,500,500,50,1498,HTP_jit,0.3600229110015789,0.66,2.0
13489,logistic,500,500,50,1498,HTP,0.8555606660011108,0.66,2.0
13490,logistic,500,500,50,1498,CVXPY,2.382884192000347,0.64,0.0
13491,logistic,500,500,50,1499,SCOPE_jit,5.175193384002341,0.84,11.0
13492,logistic,500,500,50,1499,SCOPE,81.03478562999953,0.84,11.0
13493,logistic,500,500,50,1499,GraSP_jit,6.178917433000606,0.74,99.0
13494,logistic,500,500,50,1499,GraSP,205.9568731440013,0.74,99.0
13495,logistic,500,500,50,1499,IHT_jit,0.28737978800199926,0.78,3.0
13496,logistic,500,500,50,1499,IHT,0.35950099299952853,0.78,3.0
13497,logistic,500,500,50,1499,HTP_jit,0.3469948640013172,0.74,3.0
13498,logistic,500,500,50,1499,HTP,1.0872279050017823,0.74,3.0
13499,logistic,500,500,50,1499,CVXPY,2.9258313729988004,0.82,0.0
13500,logistic,600,500,50,1500,SCOPE_jit,1.4349111279989302,0.96,21.0
13501,logistic,600,500,50,1500,SCOPE,28.520119510998484,0.96,21.0
13502,logistic,600,500,50,1500,GraSP_jit,7.084563568001613,0.84,99.0
13503,logistic,600,500,50,1500,GraSP,238.93524660099865,0.84,99.0
13504,logistic,600,500,50,1500,IHT_jit,0.2512979940001969,0.82,4.0
13505,logistic,600,500,50,1500,IHT,0.6023042000015266,0.82,4.0
13506,logistic,600,500,50,1500,HTP_jit,0.2619167459997698,0.84,3.0
13507,logistic,600,500,50,1500,HTP,1.3547231009979441,0.84,3.0
13508,logistic,600,500,50,1500,CVXPY,4.1894742010008486,0.76,0.0
13509,logistic,600,500,50,1501,SCOPE_jit,1.4490843999992649,0.92,20.0
13510,logistic,600,500,50,1501,SCOPE,29.812155331001122,0.92,20.0
13511,logistic,600,500,50,1501,GraSP_jit,7.8942504539991205,0.9,99.0
