,model,n,p,k,seed,method,time,accuracy
887,ising,600,190,50,616,GraSP_jit,5.252757554873824,1.0
888,ising,600,190,50,616,IHT_jit,0.27629970386624336,0.94
889,ising,600,190,50,616,IHT,0.8022442050278187,0.94
890,ising,600,190,50,616,HTP_jit,0.46128436899743974,0.96
891,ising,600,190,50,616,HTP,4.62167801707983,0.96
892,ising,600,190,50,616,CVXPY,1.839544733054936,0.92
893,ising,600,190,50,617,SCOPE,15.48990968707949,1.0
894,ising,600,190,50,617,SCOPE_jit,2.387540980009362,1.0
895,ising,600,190,50,617,GraSP,90.50903247995302,1.0
896,ising,600,190,50,617,GraSP_jit,4.845054856035858,1.0
897,ising,600,190,50,617,IHT_jit,0.2622691700235009,0.98
898,ising,600,190,50,617,IHT,0.6755891758948565,0.98
899,ising,600,190,50,617,HTP_jit,0.35180267109535635,1.0
900,ising,600,190,50,617,HTP,2.389670050004497,1.0
901,ising,600,190,50,617,CVXPY,2.0359966109972447,0.94
902,ising,600,190,50,618,SCOPE,15.55392085807398,0.86
903,ising,600,190,50,618,SCOPE_jit,2.248106739949435,0.86
904,ising,600,190,50,618,GraSP,103.19771691714413,0.94
905,ising,600,190,50,618,GraSP_jit,5.235089091118425,0.94
906,ising,600,190,50,618,IHT_jit,0.26650731498375535,0.9
907,ising,600,190,50,618,IHT,0.844929062994197,0.9
908,ising,600,190,50,618,HTP_jit,0.4202695528510958,0.92
909,ising,600,190,50,618,HTP,3.9251009239815176,0.92
910,ising,600,190,50,618,CVXPY,1.9927518549375236,0.86
911,ising,600,190,50,619,,,
912,ising,700,190,50,620,,,
913,ising,700,190,50,621,,,
914,ising,700,190,50,622,SCOPE,12.070810841862112,0.46
915,ising,700,190,50,622,SCOPE_jit,1.8536639970261604,0.46
916,ising,700,190,50,622,GraSP,99.09791987389326,0.96
917,ising,700,190,50,622,GraSP_jit,5.733298132196069,0.96
918,ising,700,190,50,622,IHT_jit,0.40276555507443845,0.92
919,ising,700,190,50,622,IHT,2.955110881011933,0.92
920,ising,700,190,50,622,HTP_jit,0.47195118688978255,0.98
921,ising,700,190,50,622,HTP,4.423524646088481,0.98
922,ising,700,190,50,622,CVXPY,2.4237531509716064,0.86
923,ising,700,190,50,623,SCOPE,19.45773662207648,0.86
924,ising,700,190,50,623,SCOPE_jit,2.478791899047792,0.86
925,ising,700,190,50,623,GraSP,100.58437649696134,0.96
926,ising,700,190,50,623,GraSP_jit,5.844359943876043,0.96
927,ising,700,190,50,623,IHT_jit,0.29186404100619256,0.96
928,ising,700,190,50,623,IHT,0.910111780045554,0.96
929,ising,700,190,50,623,HTP_jit,0.46599808894097805,0.96
930,ising,700,190,50,623,HTP,4.003171192947775,0.96
931,ising,700,190,50,623,CVXPY,2.170081548858434,0.9
932,ising,700,190,50,624,,,
933,ising,700,190,50,625,SCOPE,32.479369887849316,0.84
934,ising,700,190,50,625,SCOPE_jit,4.658982202876359,0.84
935,ising,700,190,50,625,GraSP,5.945543756010011,1.0
936,ising,700,190,50,625,GraSP_jit,0.5517331189475954,1.0
937,ising,700,190,50,625,IHT_jit,0.28925933805294335,1.0
938,ising,700,190,50,625,IHT,0.7487066860776395,1.0
939,ising,700,190,50,625,HTP_jit,0.5238381219096482,1.0
940,ising,700,190,50,625,HTP,4.397190608782694,1.0
941,ising,700,190,50,625,CVXPY,2.81055137491785,0.86
942,ising,700,190,50,626,,,
943,ising,700,190,50,627,SCOPE,26.745858976151794,0.98
944,ising,700,190,50,627,SCOPE_jit,4.094159655971453,0.98
945,ising,700,190,50,627,GraSP,93.66418182104826,1.0
946,ising,700,190,50,627,GraSP_jit,5.6592267451342195,1.0
947,ising,700,190,50,627,IHT_jit,0.26718028308823705,0.98
948,ising,700,190,50,627,IHT,0.6989300069399178,0.98
949,ising,700,190,50,627,HTP_jit,0.5119003960862756,1.0
950,ising,700,190,50,627,HTP,4.821858668932691,1.0
951,ising,700,190,50,627,CVXPY,2.3848278641235083,0.92
952,ising,700,190,50,628,,,
953,ising,700,190,50,629,,,
954,ising,700,190,50,630,SCOPE,12.880551212001592,0.54
955,ising,700,190,50,630,SCOPE_jit,1.9380959670525044,0.54
956,ising,700,190,50,630,GraSP,98.88322631688789,1.0
957,ising,700,190,50,630,GraSP_jit,5.700875967042521,1.0
958,ising,700,190,50,630,IHT_jit,0.2766955550760031,0.88
959,ising,700,190,50,630,IHT,0.8493606129195541,0.88
960,ising,700,190,50,630,HTP_jit,0.47446571686305106,1.0
961,ising,700,190,50,630,HTP,4.568614376010373,1.0
962,ising,700,190,50,630,CVXPY,2.4287541271187365,0.88
963,ising,700,190,50,631,SCOPE,19.208474010927603,1.0
964,ising,700,190,50,631,SCOPE_jit,2.752096706070006,1.0
965,ising,700,190,50,631,GraSP,94.73603690206073,1.0
966,ising,700,190,50,631,GraSP_jit,5.681516816839576,1.0
967,ising,700,190,50,631,IHT_jit,0.28278352902270854,1.0
968,ising,700,190,50,631,IHT,0.7420762639958411,1.0
969,ising,700,190,50,631,HTP_jit,0.44830452487803996,1.0
970,ising,700,190,50,631,HTP,3.3678536769002676,1.0
971,ising,700,190,50,631,CVXPY,2.082470352994278,0.96
972,ising,700,190,50,632,,,
973,ising,700,190,50,633,SCOPE,23.32214973610826,1.0
974,ising,700,190,50,633,SCOPE_jit,3.6215375647880137,1.0
975,ising,700,190,50,633,GraSP,72.04758568294346,1.0
976,ising,700,190,50,633,GraSP_jit,4.7072592419572175,1.0
977,ising,700,190,50,633,IHT_jit,0.2636859801132232,0.96
978,ising,700,190,50,633,IHT,0.6471224939450622,0.96
979,ising,700,190,50,633,HTP_jit,0.37566263717599213,1.0
980,ising,700,190,50,633,HTP,2.150085076922551,1.0
981,ising,700,190,50,633,CVXPY,2.203863938804716,0.96
982,ising,700,190,50,634,SCOPE,17.957893250044435,0.98
983,ising,700,190,50,634,SCOPE_jit,2.8225051960907876,0.98
984,ising,700,190,50,634,GraSP,77.215249146102,1.0
985,ising,700,190,50,634,GraSP_jit,4.816612693946809,1.0
986,ising,700,190,50,634,IHT_jit,0.29142454103566706,0.98
987,ising,700,190,50,634,IHT,0.8541491979267448,0.98
988,ising,700,190,50,634,HTP_jit,0.3747675181366503,1.0
989,ising,700,190,50,634,HTP,2.161273259902373,1.0
990,ising,700,190,50,634,CVXPY,2.5752513059414923,0.92
991,ising,700,190,50,635,SCOPE,23.183807912981138,0.84
992,ising,700,190,50,635,SCOPE_jit,2.697097340831533,0.92
993,ising,700,190,50,635,GraSP,92.05627157515846,0.98
994,ising,700,190,50,635,GraSP_jit,5.330638775834814,0.98
995,ising,700,190,50,635,IHT_jit,0.2636124510318041,0.96
996,ising,700,190,50,635,IHT,0.7671753780450672,0.96
997,ising,700,190,50,635,HTP_jit,0.45896929199807346,1.0
998,ising,700,190,50,635,HTP,4.484835720155388,1.0
999,ising,700,190,50,635,CVXPY,2.2595123059581965,0.86
1000,ising,700,190,50,636,SCOPE,22.516600192990154,1.0
1001,ising,700,190,50,636,SCOPE_jit,3.395272226072848,1.0
1002,ising,700,190,50,636,GraSP,85.76101968088187,1.0
1003,ising,700,190,50,636,GraSP_jit,5.016941867070273,1.0
1004,ising,700,190,50,636,IHT_jit,0.2708175249863416,0.96
1005,ising,700,190,50,636,IHT,0.7699130440596491,0.96
1006,ising,700,190,50,636,HTP_jit,0.42351962602697313,0.98
1007,ising,700,190,50,636,HTP,3.586449414025992,0.98
1008,ising,700,190,50,636,CVXPY,2.3328587429132313,0.9
1009,ising,700,190,50,637,,,
1010,ising,700,190,50,638,,,
1011,ising,700,190,50,639,,,
1012,ising,800,190,50,640,,,
1013,ising,800,190,50,641,,,
1014,ising,800,190,50,642,SCOPE,29.635464838938788,0.86
1015,ising,800,190,50,642,SCOPE_jit,4.3816673720721155,0.86
1016,ising,800,190,50,642,GraSP,96.80197385582142,1.0
1017,ising,800,190,50,642,GraSP_jit,6.284013178898022,1.0
1018,ising,800,190,50,642,IHT_jit,0.28794338507577777,1.0
1019,ising,800,190,50,642,IHT,0.7677182089537382,1.0
1020,ising,800,190,50,642,HTP_jit,0.4363422051537782,1.0
1021,ising,800,190,50,642,HTP,3.9313207289669663,1.0
1022,ising,800,190,50,642,CVXPY,2.540182718075812,0.94
1023,ising,800,190,50,643,SCOPE,29.814817172009498,0.9
1024,ising,800,190,50,643,SCOPE_jit,4.805825496092439,0.9
1025,ising,800,190,50,643,GraSP,95.13898991700262,1.0
1026,ising,800,190,50,643,GraSP_jit,6.249701065942645,1.0
1027,ising,800,190,50,643,IHT_jit,0.30549109005369246,0.92
1028,ising,800,190,50,643,IHT,0.767537172883749,0.92
1029,ising,800,190,50,643,HTP_jit,0.6508621079847217,0.94
1030,ising,800,190,50,643,HTP,6.640723705058917,0.94
1031,ising,800,190,50,643,CVXPY,3.1464137570001185,0.9
1032,ising,800,190,50,644,SCOPE,25.632752652047202,1.0
1033,ising,800,190,50,644,SCOPE_jit,2.6430631529074162,0.92
1034,ising,800,190,50,644,GraSP,93.11514588817954,0.98
1035,ising,800,190,50,644,GraSP_jit,6.001541450852528,0.98
1036,ising,800,190,50,644,IHT_jit,0.28497866494581103,1.0
1037,ising,800,190,50,644,IHT,0.765969353960827,1.0
1038,ising,800,190,50,644,HTP_jit,0.49907278805039823,1.0
1039,ising,800,190,50,644,HTP,4.146965734194964,1.0
1040,ising,800,190,50,644,CVXPY,2.895194690907374,0.92
1041,ising,800,190,50,645,,,
1042,ising,800,190,50,646,SCOPE,15.238681863062084,0.8
1043,ising,800,190,50,646,SCOPE_jit,2.3837034089956433,0.8
1044,ising,800,190,50,646,GraSP,91.2577427548822,1.0
1045,ising,800,190,50,646,GraSP_jit,6.3462525370996445,1.0
1046,ising,800,190,50,646,IHT_jit,0.29003926389850676,0.96
1047,ising,800,190,50,646,IHT,0.7508173980750144,0.96
1048,ising,800,190,50,646,HTP_jit,0.4618260790593922,1.0
1049,ising,800,190,50,646,HTP,3.030380606884137,1.0
1050,ising,800,190,50,646,CVXPY,2.601235643029213,0.9
1051,ising,800,190,50,647,SCOPE,17.418459500884637,1.0
1052,ising,800,190,50,647,SCOPE_jit,2.904856838984415,1.0
1053,ising,800,190,50,647,GraSP,88.2564332371112,1.0
1054,ising,800,190,50,647,GraSP_jit,5.638257581042126,1.0
1055,ising,800,190,50,647,IHT_jit,0.2770442580804229,1.0
1056,ising,800,190,50,647,IHT,0.6852793679572642,1.0
1057,ising,800,190,50,647,HTP_jit,0.4411410251632333,1.0
1058,ising,800,190,50,647,HTP,3.35987314209342,1.0
1059,ising,800,190,50,647,CVXPY,3.344595159869641,0.96
1060,ising,800,190,50,648,SCOPE,10.852205211063847,0.62
1061,ising,800,190,50,648,SCOPE_jit,1.6277565660420805,0.62
1062,ising,800,190,50,648,GraSP,92.05523976008408,1.0
1063,ising,800,190,50,648,GraSP_jit,5.66326989303343,1.0
1064,ising,800,190,50,648,IHT_jit,0.2916185320354998,0.7
1065,ising,800,190,50,648,IHT,0.9970718561671674,0.7
1066,ising,800,190,50,648,HTP_jit,0.3798769828863442,0.98
1067,ising,800,190,50,648,HTP,2.4021559830289334,0.98
1068,ising,800,190,50,648,CVXPY,2.41378017491661,0.9
1069,ising,800,190,50,649,SCOPE,10.310590601991862,0.44
1070,ising,800,190,50,649,SCOPE_jit,1.7040401638951153,0.44
1071,ising,800,190,50,649,GraSP,86.52345621981658,1.0
1072,ising,800,190,50,649,GraSP_jit,5.806544489925727,1.0
1073,ising,800,190,50,649,IHT_jit,0.28396756178699434,1.0
1074,ising,800,190,50,649,IHT,0.8324439290445298,1.0
1075,ising,800,190,50,649,HTP_jit,0.4594491079915315,1.0
1076,ising,800,190,50,649,HTP,3.360361913917586,1.0
1077,ising,800,190,50,649,CVXPY,2.663711307104677,0.92
1078,ising,800,190,50,650,SCOPE,12.787762978114188,0.94
1079,ising,800,190,50,650,SCOPE_jit,2.1475431360304356,0.94
1080,ising,800,190,50,650,GraSP,4.824223950970918,1.0
1081,ising,800,190,50,650,GraSP_jit,0.5429913429543376,1.0
1082,ising,800,190,50,650,IHT_jit,0.3059764748904854,1.0
1083,ising,800,190,50,650,IHT,1.1895646539051086,1.0
1084,ising,800,190,50,650,HTP_jit,0.39056811504997313,1.0
1085,ising,800,190,50,650,HTP,2.2392648439854383,1.0
1086,ising,800,190,50,650,CVXPY,2.920637154020369,0.96
1087,ising,800,190,50,651,,,
1088,ising,800,190,50,652,,,
1089,ising,800,190,50,653,,,
1090,ising,800,190,50,654,,,
1091,ising,800,190,50,655,SCOPE,24.66436847182922,0.94
1092,ising,800,190,50,655,SCOPE_jit,3.6704737981781363,0.94
1093,ising,800,190,50,655,GraSP,103.60427011479624,0.98
1094,ising,800,190,50,655,GraSP_jit,6.0062232138589025,0.98
1095,ising,800,190,50,655,IHT_jit,0.2721410118974745,0.98
1096,ising,800,190,50,655,IHT,0.7245335369370878,0.98
1097,ising,800,190,50,655,HTP_jit,0.6542453179135919,1.0
1098,ising,800,190,50,655,HTP,7.340878788148984,1.0
1099,ising,800,190,50,655,CVXPY,2.7021917740348727,0.88
1100,ising,800,190,50,656,SCOPE,40.20242116693407,0.92
1101,ising,800,190,50,656,SCOPE_jit,5.119742325972766,0.92
1102,ising,800,190,50,656,GraSP,96.76420085900463,1.0
1103,ising,800,190,50,656,GraSP_jit,6.049465141026303,1.0
1104,ising,800,190,50,656,IHT_jit,0.3021619589999318,0.94
1105,ising,800,190,50,656,IHT,1.1506641369778663,0.94
1106,ising,800,190,50,656,HTP_jit,0.4486078559421003,1.0
1107,ising,800,190,50,656,HTP,3.3644067789427936,1.0
1108,ising,800,190,50,656,CVXPY,2.8169000658672303,0.94
1109,ising,800,190,50,657,SCOPE,44.15370813384652,0.9
1110,ising,800,190,50,657,SCOPE_jit,6.129754795925692,0.9
1111,ising,800,190,50,657,GraSP,90.41217269096524,1.0
1112,ising,800,190,50,657,GraSP_jit,5.788508264813572,1.0
1113,ising,800,190,50,657,IHT_jit,0.29571302607655525,1.0
1114,ising,800,190,50,657,IHT,1.0989469320047647,1.0
1115,ising,800,190,50,657,HTP_jit,0.41685005091130733,1.0
1116,ising,800,190,50,657,HTP,3.028557935031131,1.0
1117,ising,800,190,50,657,CVXPY,2.975191463017836,0.92
1118,ising,800,190,50,658,SCOPE,25.57038651104085,0.98
1119,ising,800,190,50,658,SCOPE_jit,3.714563888963312,0.98
1120,ising,800,190,50,658,GraSP,91.12416687910445,1.0
1121,ising,800,190,50,658,GraSP_jit,6.262422868981957,1.0
1122,ising,800,190,50,658,IHT_jit,0.3169524110853672,0.96
1123,ising,800,190,50,658,IHT,0.830550824990496,0.96
1124,ising,800,190,50,658,HTP_jit,0.3950835589785129,1.0
1125,ising,800,190,50,658,HTP,2.436343722976744,1.0
1126,ising,800,190,50,658,CVXPY,2.659315535100177,0.92
1127,ising,800,190,50,659,SCOPE,38.90928571089171,0.84
1128,ising,800,190,50,659,SCOPE_jit,4.769913175841793,0.84
1129,ising,800,190,50,659,GraSP,102.86923583387397,0.96
1130,ising,800,190,50,659,GraSP_jit,6.298606176162139,0.96
1131,ising,800,190,50,659,IHT_jit,0.3360557029955089,0.94
1132,ising,800,190,50,659,IHT,1.4480042881332338,0.94
1133,ising,800,190,50,659,HTP_jit,0.809962771134451,1.0
1134,ising,800,190,50,659,HTP,10.882005255902186,1.0
1135,ising,800,190,50,659,CVXPY,2.376607206184417,0.82
1136,ising,900,190,50,660,,,
1137,ising,900,190,50,661,,,
1138,ising,900,190,50,662,SCOPE,19.752072137780488,0.92
1139,ising,900,190,50,662,SCOPE_jit,2.938702339073643,0.92
1140,ising,900,190,50,662,GraSP,97.68205336504616,1.0
1141,ising,900,190,50,662,GraSP_jit,6.957867220044136,1.0
1142,ising,900,190,50,662,IHT_jit,0.2949812160804868,1.0
1143,ising,900,190,50,662,IHT,0.857889954932034,1.0
1144,ising,900,190,50,662,HTP_jit,0.5094011209439486,1.0
1145,ising,900,190,50,662,HTP,3.868683028034866,1.0
1146,ising,900,190,50,662,CVXPY,3.10030550416559,0.9
1147,ising,900,190,50,663,,,
1148,ising,900,190,50,664,SCOPE,29.1457894470077,0.94
1149,ising,900,190,50,664,SCOPE_jit,3.952027830062434,0.94
1150,ising,900,190,50,664,GraSP,86.37058171303943,1.0
1151,ising,900,190,50,664,GraSP_jit,6.412260337965563,1.0
1152,ising,900,190,50,664,IHT_jit,0.2838520009536296,1.0
1153,ising,900,190,50,664,IHT,0.7146073009353131,1.0
1154,ising,900,190,50,664,HTP_jit,0.3651680250186473,1.0
1155,ising,900,190,50,664,HTP,1.907787268050015,1.0
1156,ising,900,190,50,664,CVXPY,2.819998666178435,0.96
1157,ising,900,190,50,665,,,
1158,ising,900,190,50,666,,,
1159,ising,900,190,50,667,,,
1160,ising,900,190,50,668,,,
1161,ising,900,190,50,669,,,
1162,ising,900,190,50,670,,,
1163,ising,900,190,50,671,,,
1164,ising,900,190,50,672,,,
1165,ising,900,190,50,673,,,
1166,ising,900,190,50,674,,,
1167,ising,900,190,50,675,SCOPE,44.121848771115765,0.98
1168,ising,900,190,50,675,SCOPE_jit,6.481652994873002,0.98
1169,ising,900,190,50,675,GraSP,101.5783454340417,0.98
1170,ising,900,190,50,675,GraSP_jit,6.879786128178239,0.98
1171,ising,900,190,50,675,IHT_jit,0.30255843489430845,0.96
1172,ising,900,190,50,675,IHT,0.9589734640903771,0.96
1173,ising,900,190,50,675,HTP_jit,0.6526835549157113,1.0
1174,ising,900,190,50,675,HTP,6.488012721063569,1.0
1175,ising,900,190,50,675,CVXPY,2.8138601020909846,0.92
1176,ising,900,190,50,676,,,
1177,ising,900,190,50,677,SCOPE,37.21596268401481,1.0
1178,ising,900,190,50,677,SCOPE_jit,6.574667036999017,1.0
1179,ising,900,190,50,677,GraSP,98.41678775893524,1.0
1180,ising,900,190,50,677,GraSP_jit,6.810882154852152,1.0
1181,ising,900,190,50,677,IHT_jit,0.40644204593263566,0.92
1182,ising,900,190,50,677,IHT,2.4419993029441684,0.92
1183,ising,900,190,50,677,HTP_jit,0.48920240392908454,1.0
1184,ising,900,190,50,677,HTP,4.051894553937018,1.0
1185,ising,900,190,50,677,CVXPY,3.007723822025582,0.86
1186,ising,900,190,50,678,,,
1187,ising,900,190,50,679,SCOPE,31.087435452034697,0.88
1188,ising,900,190,50,679,SCOPE_jit,2.237666327971965,0.46
1189,ising,900,190,50,679,GraSP,86.54989732289687,1.0
1190,ising,900,190,50,679,GraSP_jit,6.262116719968617,1.0
1191,ising,900,190,50,679,IHT_jit,0.4413237529806793,0.94
1192,ising,900,190,50,679,IHT,3.254540900932625,0.94
1193,ising,900,190,50,679,HTP_jit,0.4947986360639334,1.0
1194,ising,900,190,50,679,HTP,3.6610704408958554,1.0
1195,ising,900,190,50,679,CVXPY,2.788832818856463,0.88
1196,ising,1000,190,50,680,SCOPE,10.767885195091367,0.68
1197,ising,1000,190,50,680,SCOPE_jit,1.8676440401468426,0.68
1198,ising,1000,190,50,680,GraSP,81.50073328986764,1.0
1199,ising,1000,190,50,680,GraSP_jit,5.963913343846798,1.0
1200,ising,1000,190,50,680,IHT_jit,0.43758491100743413,0.94
1201,ising,1000,190,50,680,IHT,2.879058568039909,0.94
1202,ising,1000,190,50,680,HTP_jit,0.6681830869056284,1.0
1203,ising,1000,190,50,680,HTP,5.986565041122958,1.0
1204,ising,1000,190,50,680,CVXPY,2.6730660449247807,0.92
1205,ising,1000,190,50,681,,,
1206,ising,1000,190,50,682,,,
1207,ising,1000,190,50,683,,,
1208,ising,1000,190,50,684,,,
1209,ising,1000,190,50,685,SCOPE,19.755249307956547,1.0
1210,ising,1000,190,50,685,SCOPE_jit,3.019798298133537,1.0
1211,ising,1000,190,50,685,GraSP,5.300956913037226,1.0
1212,ising,1000,190,50,685,GraSP_jit,0.6584045230410993,1.0
1213,ising,1000,190,50,685,IHT_jit,0.45362935587763786,0.98
1214,ising,1000,190,50,685,IHT,2.7415295529644936,0.98
1215,ising,1000,190,50,685,HTP_jit,0.41320228204131126,1.0
1216,ising,1000,190,50,685,HTP,2.168648923980072,1.0
1217,ising,1000,190,50,685,CVXPY,3.5493479350116104,0.94
1218,ising,1000,190,50,686,,,
1219,ising,1000,190,50,687,,,
1220,ising,1000,190,50,688,,,
1221,ising,1000,190,50,689,SCOPE,38.3738155500032,1.0
1222,ising,1000,190,50,689,SCOPE_jit,6.4002309560310096,1.0
1223,ising,1000,190,50,689,GraSP,96.83210126217455,1.0
1224,ising,1000,190,50,689,GraSP_jit,7.226533046923578,1.0
1225,ising,1000,190,50,689,IHT_jit,0.32510511786676943,1.0
1226,ising,1000,190,50,689,IHT,1.1243372480385005,1.0
1227,ising,1000,190,50,689,HTP_jit,0.42092508100904524,1.0
1228,ising,1000,190,50,689,HTP,1.921587053220719,1.0
1229,ising,1000,190,50,689,CVXPY,4.082069111987948,0.92
1230,ising,1000,190,50,690,,,
1231,ising,1000,190,50,691,SCOPE,27.814668082166463,1.0
1232,ising,1000,190,50,691,SCOPE_jit,4.875592039199546,1.0
1233,ising,1000,190,50,691,GraSP,6.631876132916659,1.0
1234,ising,1000,190,50,691,GraSP_jit,0.7532463208772242,1.0
1235,ising,1000,190,50,691,IHT_jit,0.5842559861484915,0.96
1236,ising,1000,190,50,691,IHT,3.4084732648916543,0.96
1237,ising,1000,190,50,691,HTP_jit,0.4580788449384272,1.0
1238,ising,1000,190,50,691,HTP,2.3803347409702837,1.0
1239,ising,1000,190,50,691,CVXPY,3.196209555026144,0.94
1240,ising,1000,190,50,692,,,
1241,ising,1000,190,50,693,,,
1242,ising,1000,190,50,694,,,
1243,ising,1000,190,50,695,,,
1244,ising,1000,190,50,696,,,
1245,ising,1000,190,50,697,,,
1246,ising,1000,190,50,698,,,
1247,ising,1000,190,50,699,,,
