,model,n,p,k,seed,method,time,accurary
872,linear,1000,500,50,97,CVXPY,1.6749565110076219,1.0
873,linear,1000,500,50,98,SCOPE,7.403715024003759,1.0
874,linear,1000,500,50,98,SCOPE_jit,1.0204617420677096,1.0
875,linear,1000,500,50,98,GraSP,2.3557204550597817,1.0
876,linear,1000,500,50,98,GraSP_jit,0.4031721621286124,1.0
877,linear,1000,500,50,98,IHT_jit,0.2231336000841111,1.0
878,linear,1000,500,50,98,IHT,0.5651596239767969,1.0
879,linear,1000,500,50,98,HTP_jit,0.2464535569306463,1.0
880,linear,1000,500,50,98,HTP,1.6516516329720616,1.0
881,linear,1000,500,50,98,CVXPY,0.3133892409969121,1.0
882,linear,1000,500,50,99,SCOPE,7.940594479907304,1.0
883,linear,1000,500,50,99,SCOPE_jit,0.9573888839222491,1.0
884,linear,1000,500,50,99,GraSP,1.5072231851518154,1.0
885,linear,1000,500,50,99,GraSP_jit,0.5562688640784472,1.0
886,linear,1000,500,50,99,IHT_jit,0.29384865215979517,1.0
887,linear,1000,500,50,99,IHT,0.4273720409255475,1.0
888,linear,1000,500,50,99,HTP_jit,0.35668835416436195,1.0
889,linear,1000,500,50,99,HTP,2.4822523561306298,1.0
890,linear,1000,500,50,99,CVXPY,0.40691041899845004,0.98
891,linear,1000,500,50,100,SCOPE,7.590360041940585,1.0
892,linear,1000,500,50,100,SCOPE_jit,0.9014314848463982,1.0
893,linear,1000,500,50,100,GraSP,2.097259236034006,1.0
894,linear,1000,500,50,100,GraSP_jit,0.4200934141408652,1.0
895,linear,1000,500,50,100,IHT_jit,0.23194094700738788,1.0
896,linear,1000,500,50,100,IHT,0.42643047915771604,1.0
897,linear,1000,500,50,100,HTP_jit,0.30643301107920706,1.0
898,linear,1000,500,50,100,HTP,2.334766573039815,1.0
899,linear,1000,500,50,100,CVXPY,1.772679551038891,1.0
900,logistic,100,500,50,101,SCOPE,11.629400908015668,0.28
901,logistic,100,500,50,101,SCOPE_jit,0.7548522509168833,0.3
902,logistic,100,500,50,101,GraSP,19.24399501690641,0.22
903,logistic,100,500,50,101,GraSP_jit,0.5002047109883279,0.22
904,logistic,100,500,50,101,IHT_jit,0.2933158650994301,0.3
905,logistic,100,500,50,101,IHT,0.38694873498752713,0.3
906,logistic,100,500,50,101,HTP_jit,0.5957750999368727,0.3
907,logistic,100,500,50,101,HTP,0.5120836228597909,0.3
908,logistic,100,500,50,101,CVXPY,0.3207720599602908,0.26
909,logistic,100,500,50,102,SCOPE,1.1560491039417684,0.28
910,logistic,100,500,50,102,SCOPE_jit,0.6926227998919785,0.28
911,logistic,100,500,50,102,GraSP,1.3034040259663016,0.24
912,logistic,100,500,50,102,GraSP_jit,0.6157731139101088,0.24
913,logistic,100,500,50,102,IHT_jit,0.3107867119833827,0.24
914,logistic,100,500,50,102,IHT,0.47955212998203933,0.24
915,logistic,100,500,50,102,HTP_jit,0.4156646290794015,0.24
916,logistic,100,500,50,102,HTP,0.5163258470129222,0.24
917,logistic,100,500,50,102,CVXPY,0.21501306910067797,0.3
918,logistic,100,500,50,103,SCOPE,2.296898253960535,0.22
919,logistic,100,500,50,103,SCOPE_jit,0.6018751550000161,0.24
920,logistic,100,500,50,103,GraSP,3.3363456120714545,0.32
921,logistic,100,500,50,103,GraSP_jit,0.8213730030693114,0.32
922,logistic,100,500,50,103,IHT_jit,0.409807977033779,0.26
923,logistic,100,500,50,103,IHT,0.34274080488830805,0.26
924,logistic,100,500,50,103,HTP_jit,0.4389946761075407,0.26
925,logistic,100,500,50,103,HTP,0.37363776308484375,0.26
926,logistic,100,500,50,103,CVXPY,0.4423073928337544,0.36
927,logistic,100,500,50,104,SCOPE,1.7383711410220712,0.24
928,logistic,100,500,50,104,SCOPE_jit,0.6524703989271075,0.24
929,logistic,100,500,50,104,GraSP,8.88122630212456,0.2
930,logistic,100,500,50,104,GraSP_jit,0.5447560211177915,0.22
931,logistic,100,500,50,104,IHT_jit,0.35930036194622517,0.24
932,logistic,100,500,50,104,IHT,0.4931470020674169,0.24
933,logistic,100,500,50,104,HTP_jit,0.36672794399783015,0.24
934,logistic,100,500,50,104,HTP,0.3338162009604275,0.24
935,logistic,100,500,50,104,CVXPY,0.32621179590933025,0.26
936,logistic,100,500,50,105,SCOPE,1.1931187747977674,0.26
937,logistic,100,500,50,105,SCOPE_jit,0.684858987107873,0.26
938,logistic,100,500,50,105,GraSP,2.961086004972458,0.22
939,logistic,100,500,50,105,GraSP_jit,0.5065715019591153,0.24
940,logistic,100,500,50,105,IHT_jit,0.29740179516375065,0.24
941,logistic,100,500,50,105,IHT,0.3346488189417869,0.24
942,logistic,100,500,50,105,HTP_jit,0.327783313812688,0.24
943,logistic,100,500,50,105,HTP,0.39338907483033836,0.24
944,logistic,100,500,50,105,CVXPY,0.3160136449150741,0.2
945,logistic,100,500,50,106,SCOPE,0.8125858961138874,0.2
946,logistic,100,500,50,106,SCOPE_jit,0.7182958859484643,0.2
947,logistic,100,500,50,106,GraSP,5.637893656967208,0.24
948,logistic,100,500,50,106,GraSP_jit,0.4242644440382719,0.24
949,logistic,100,500,50,106,IHT_jit,0.3652264929842204,0.24
950,logistic,100,500,50,106,IHT,0.4200024700257927,0.24
951,logistic,100,500,50,106,HTP_jit,0.41451135207898915,0.24
952,logistic,100,500,50,106,HTP,0.28772108210250735,0.24
953,logistic,100,500,50,106,CVXPY,0.1860657949000597,0.22
954,logistic,100,500,50,107,SCOPE,4.944384997943416,0.34
955,logistic,100,500,50,107,SCOPE_jit,0.6038997829891741,0.32
956,logistic,100,500,50,107,GraSP,1.3207763500977308,0.3
957,logistic,100,500,50,107,GraSP_jit,0.34401521389372647,0.3
958,logistic,100,500,50,107,IHT_jit,0.28641960001550615,0.32
959,logistic,100,500,50,107,IHT,0.40136927808634937,0.32
960,logistic,100,500,50,107,HTP_jit,0.5016114830505103,0.32
961,logistic,100,500,50,107,HTP,0.43358695111237466,0.32
962,logistic,100,500,50,107,CVXPY,0.20231016399338841,0.34
963,logistic,100,500,50,108,SCOPE,1.2969903519842774,0.2
964,logistic,100,500,50,108,SCOPE_jit,0.4615549121517688,0.2
965,logistic,100,500,50,108,GraSP,1.0471509278286248,0.16
966,logistic,100,500,50,108,GraSP_jit,0.5360116239171475,0.16
967,logistic,100,500,50,108,IHT_jit,0.5470696738921106,0.2
968,logistic,100,500,50,108,IHT,0.3296222670469433,0.2
969,logistic,100,500,50,108,HTP_jit,0.3481242579873651,0.2
970,logistic,100,500,50,108,HTP,0.45088426605798304,0.2
971,logistic,100,500,50,108,CVXPY,0.2745550088584423,0.2
972,logistic,100,500,50,109,SCOPE,0.7772713089361787,0.34
973,logistic,100,500,50,109,SCOPE_jit,0.6785344160161912,0.34
974,logistic,100,500,50,109,GraSP,1.3957585690077394,0.34
975,logistic,100,500,50,109,GraSP_jit,0.6311536449939013,0.32
976,logistic,100,500,50,109,IHT_jit,0.4057808530051261,0.3
977,logistic,100,500,50,109,IHT,0.31353894202038646,0.3
978,logistic,100,500,50,109,HTP_jit,0.30831421888433397,0.3
979,logistic,100,500,50,109,HTP,0.321853760862723,0.3
980,logistic,100,500,50,109,CVXPY,0.24799242615699768,0.34
981,logistic,100,500,50,110,SCOPE,1.2361387540586293,0.22
982,logistic,100,500,50,110,SCOPE_jit,0.5181790890637785,0.22
983,logistic,100,500,50,110,GraSP,0.8736753859557211,0.2
984,logistic,100,500,50,110,GraSP_jit,0.4072811689693481,0.2
985,logistic,100,500,50,110,IHT_jit,0.28673147200606763,0.22
986,logistic,100,500,50,110,IHT,0.45008999900892377,0.22
987,logistic,100,500,50,110,HTP_jit,0.4784006748814136,0.22
988,logistic,100,500,50,110,HTP,0.468473601853475,0.22
989,logistic,100,500,50,110,CVXPY,0.19997652689926326,0.24
990,logistic,200,500,50,111,SCOPE,2.6942496730480343,0.4
991,logistic,200,500,50,111,SCOPE_jit,0.6518303519114852,0.4
992,logistic,200,500,50,111,GraSP,2.2472896948456764,0.38
993,logistic,200,500,50,111,GraSP_jit,0.6652261877898127,0.38
994,logistic,200,500,50,111,IHT_jit,1.2078152801841497,0.4
995,logistic,200,500,50,111,IHT,0.4927853320259601,0.4
996,logistic,200,500,50,111,HTP_jit,0.3466799019370228,0.4
997,logistic,200,500,50,111,HTP,0.6249591561499983,0.4
998,logistic,200,500,50,111,CVXPY,0.8174605502281338,0.46
999,logistic,200,500,50,112,SCOPE,3.614973041927442,0.44
1000,logistic,200,500,50,112,SCOPE_jit,0.6153481211513281,0.46
1001,logistic,200,500,50,112,GraSP,4.5732667041011155,0.46
1002,logistic,200,500,50,112,GraSP_jit,0.3596160539891571,0.44
1003,logistic,200,500,50,112,IHT_jit,0.40214354917407036,0.42
1004,logistic,200,500,50,112,IHT,0.6151508539915085,0.42
1005,logistic,200,500,50,112,HTP_jit,0.3835141318850219,0.42
1006,logistic,200,500,50,112,HTP,0.6940042220521718,0.42
1007,logistic,200,500,50,112,CVXPY,0.7802181330043823,0.48
1008,logistic,200,500,50,113,SCOPE,2.5175107300747186,0.38
1009,logistic,200,500,50,113,SCOPE_jit,0.6507242969237268,0.38
1010,logistic,200,500,50,113,GraSP,6.535510990070179,0.32
1011,logistic,200,500,50,113,GraSP_jit,0.8689859230071306,0.32
1012,logistic,200,500,50,113,IHT_jit,0.3263714830391109,0.4
1013,logistic,200,500,50,113,IHT,0.5829139649868011,0.4
1014,logistic,200,500,50,113,HTP_jit,0.3100314468611032,0.4
1015,logistic,200,500,50,113,HTP,0.6996471260208637,0.4
1016,logistic,200,500,50,113,CVXPY,0.9477874140720814,0.4
1017,logistic,200,500,50,114,SCOPE,1.186560888076201,0.32
1018,logistic,200,500,50,114,SCOPE_jit,0.47468316997401416,0.36
1019,logistic,200,500,50,114,GraSP,3.4890154090244323,0.34
1020,logistic,200,500,50,114,GraSP_jit,0.3281175459269434,0.34
1021,logistic,200,500,50,114,IHT_jit,0.22126991511322558,0.36
1022,logistic,200,500,50,114,IHT,0.4658799059689045,0.36
1023,logistic,200,500,50,114,HTP_jit,0.2824016909580678,0.36
1024,logistic,200,500,50,114,HTP,0.4150073388591409,0.36
1025,logistic,200,500,50,114,CVXPY,0.7432349929586053,0.42
1026,logistic,200,500,50,115,SCOPE,3.586258613038808,0.4
1027,logistic,200,500,50,115,SCOPE_jit,0.5333990561775863,0.4
1028,logistic,200,500,50,115,GraSP,7.9516319029498845,0.48
1029,logistic,200,500,50,115,GraSP_jit,0.3045499490108341,0.5
1030,logistic,200,500,50,115,IHT_jit,0.24830987304449081,0.38
1031,logistic,200,500,50,115,IHT,0.6279501218814403,0.38
1032,logistic,200,500,50,115,HTP_jit,0.3998151971027255,0.38
1033,logistic,200,500,50,115,HTP,0.48088252707384527,0.38
1034,logistic,200,500,50,115,CVXPY,0.7719315350987017,0.48
1035,logistic,200,500,50,116,SCOPE,1.882635163841769,0.42
1036,logistic,200,500,50,116,SCOPE_jit,0.531388825038448,0.42
1037,logistic,200,500,50,116,GraSP,5.695432944921777,0.5
1038,logistic,200,500,50,116,GraSP_jit,0.6863643180113286,0.52
1039,logistic,200,500,50,116,IHT_jit,0.3701722880359739,0.38
1040,logistic,200,500,50,116,IHT,0.41633644001558423,0.38
1041,logistic,200,500,50,116,HTP_jit,0.34022096707485616,0.38
1042,logistic,200,500,50,116,HTP,0.5651565340813249,0.38
1043,logistic,200,500,50,116,CVXPY,0.6521635639946908,0.4
1044,logistic,200,500,50,117,SCOPE,3.4231831200886518,0.38
1045,logistic,200,500,50,117,SCOPE_jit,0.5551641790661961,0.38
1046,logistic,200,500,50,117,GraSP,2.87551938300021,0.26
1047,logistic,200,500,50,117,GraSP_jit,0.3741125769447535,0.26
1048,logistic,200,500,50,117,IHT_jit,0.3266416999977082,0.38
1049,logistic,200,500,50,117,IHT,0.4845821720082313,0.38
1050,logistic,200,500,50,117,HTP_jit,0.35526347905397415,0.38
1051,logistic,200,500,50,117,HTP,0.5850955978967249,0.38
1052,logistic,200,500,50,117,CVXPY,0.6387385309208184,0.44
1053,logistic,200,500,50,118,SCOPE,2.4510426819324493,0.36
1054,logistic,200,500,50,118,SCOPE_jit,0.6550307851284742,0.36
1055,logistic,200,500,50,118,GraSP,8.680715340189636,0.26
1056,logistic,200,500,50,118,GraSP_jit,0.3782890890724957,0.3
1057,logistic,200,500,50,118,IHT_jit,0.19841461395844817,0.36
1058,logistic,200,500,50,118,IHT,0.4716522719245404,0.36
1059,logistic,200,500,50,118,HTP_jit,0.2536970318760723,0.36
1060,logistic,200,500,50,118,HTP,0.39459772501140833,0.36
1061,logistic,200,500,50,118,CVXPY,0.5874054708983749,0.36
1062,logistic,200,500,50,119,SCOPE,2.353640862973407,0.46
1063,logistic,200,500,50,119,SCOPE_jit,0.5130685099866241,0.46
1064,logistic,200,500,50,119,GraSP,8.927004100987688,0.54
1065,logistic,200,500,50,119,GraSP_jit,0.4494529359508306,0.54
1066,logistic,200,500,50,119,IHT_jit,0.24495827103964984,0.48
1067,logistic,200,500,50,119,IHT,0.72094925516285,0.48
1068,logistic,200,500,50,119,HTP_jit,0.21700309193693101,0.48
1069,logistic,200,500,50,119,HTP,0.7913791029714048,0.48
1070,logistic,200,500,50,119,CVXPY,0.6288443279918283,0.56
1071,logistic,200,500,50,120,SCOPE,2.360837089829147,0.4
1072,logistic,200,500,50,120,SCOPE_jit,0.5788338771089911,0.4
1073,logistic,200,500,50,120,GraSP,2.8858178190421313,0.42
1074,logistic,200,500,50,120,GraSP_jit,0.3838334900792688,0.42
1075,logistic,200,500,50,120,IHT_jit,0.24580604815855622,0.4
1076,logistic,200,500,50,120,IHT,0.3825965439900756,0.4
1077,logistic,200,500,50,120,HTP_jit,0.250952408881858,0.4
1078,logistic,200,500,50,120,HTP,0.4903727830387652,0.4
1079,logistic,200,500,50,120,CVXPY,0.7078380950260907,0.5
1080,logistic,300,500,50,121,SCOPE,7.81038570497185,0.5
1081,logistic,300,500,50,121,SCOPE_jit,1.0537422948982567,0.5
1082,logistic,300,500,50,121,GraSP,21.237807621015236,0.54
1083,logistic,300,500,50,121,GraSP_jit,0.6040966711007059,0.56
1084,logistic,300,500,50,121,IHT_jit,0.3392633378971368,0.48
1085,logistic,300,500,50,121,IHT,0.41042852587997913,0.48
1086,logistic,300,500,50,121,HTP_jit,0.5623096178751439,0.48
1087,logistic,300,500,50,121,HTP,0.319136586971581,0.48
1088,logistic,300,500,50,121,CVXPY,1.3750361369457096,0.56
1089,logistic,300,500,50,122,SCOPE,4.662187631009147,0.54
1090,logistic,300,500,50,122,SCOPE_jit,0.8213462568819523,0.52
1091,logistic,300,500,50,122,GraSP,21.525258497102186,0.56
1092,logistic,300,500,50,122,GraSP_jit,0.8379253731109202,0.54
1093,logistic,300,500,50,122,IHT_jit,0.41176935797557235,0.52
1094,logistic,300,500,50,122,IHT,0.8016928408760577,0.52
1095,logistic,300,500,50,122,HTP_jit,0.5461274208500981,0.52
1096,logistic,300,500,50,122,HTP,0.7189023410901427,0.52
1097,logistic,300,500,50,122,CVXPY,1.395693947095424,0.6
1098,logistic,300,500,50,123,SCOPE,3.5472905789501965,0.5
1099,logistic,300,500,50,123,SCOPE_jit,0.7875897618941963,0.48
1100,logistic,300,500,50,123,GraSP,13.285514187067747,0.52
1101,logistic,300,500,50,123,GraSP_jit,0.5780435579363257,0.52
1102,logistic,300,500,50,123,IHT_jit,0.4178199931047857,0.5
1103,logistic,300,500,50,123,IHT,0.9029835988767445,0.5
1104,logistic,300,500,50,123,HTP_jit,0.4999916048254818,0.52
1105,logistic,300,500,50,123,HTP,1.4945675870403647,0.52
1106,logistic,300,500,50,123,CVXPY,1.1704652889166027,0.56
1107,logistic,300,500,50,124,SCOPE,3.659530611941591,0.54
1108,logistic,300,500,50,124,SCOPE_jit,0.6087172029074281,0.54
1109,logistic,300,500,50,124,GraSP,7.105149289825931,0.62
1110,logistic,300,500,50,124,GraSP_jit,0.6525998148135841,0.62
1111,logistic,300,500,50,124,IHT_jit,0.25469474494457245,0.56
1112,logistic,300,500,50,124,IHT,0.4573595009278506,0.56
1113,logistic,300,500,50,124,HTP_jit,0.3020805399864912,0.56
1114,logistic,300,500,50,124,HTP,0.39117452781647444,0.56
1115,logistic,300,500,50,124,CVXPY,1.2276037111878395,0.6
1116,logistic,300,500,50,125,SCOPE,3.0052292118780315,0.58
1117,logistic,300,500,50,125,SCOPE_jit,0.6900090449489653,0.58
1118,logistic,300,500,50,125,GraSP,4.5670366869308054,0.56
1119,logistic,300,500,50,125,GraSP_jit,0.6810706879477948,0.52
1120,logistic,300,500,50,125,IHT_jit,0.3587151828687638,0.5
1121,logistic,300,500,50,125,IHT,0.5424164298456162,0.5
1122,logistic,300,500,50,125,HTP_jit,0.44930063700303435,0.5
1123,logistic,300,500,50,125,HTP,0.6302242099773139,0.5
1124,logistic,300,500,50,125,CVXPY,1.2865051720291376,0.56
1125,logistic,300,500,50,126,SCOPE,5.934181002900004,0.5
1126,logistic,300,500,50,126,SCOPE_jit,0.7541463100351393,0.48
1127,logistic,300,500,50,126,GraSP,6.208410582039505,0.52
1128,logistic,300,500,50,126,GraSP_jit,0.5513924979604781,0.52
1129,logistic,300,500,50,126,IHT_jit,0.2816235311329365,0.38
1130,logistic,300,500,50,126,IHT,0.5855465768836439,0.38
1131,logistic,300,500,50,126,HTP_jit,0.2889072550460696,0.4
1132,logistic,300,500,50,126,HTP,1.3565036680083722,0.4
1133,logistic,300,500,50,126,CVXPY,1.113390661077574,0.54
1134,logistic,300,500,50,127,SCOPE,4.7131809471175075,0.62
1135,logistic,300,500,50,127,SCOPE_jit,0.5866325090173632,0.66
1136,logistic,300,500,50,127,GraSP,8.744500555098057,0.56
1137,logistic,300,500,50,127,GraSP_jit,0.6768372599035501,0.56
1138,logistic,300,500,50,127,IHT_jit,0.3267053470481187,0.58
1139,logistic,300,500,50,127,IHT,0.6274173459969461,0.58
1140,logistic,300,500,50,127,HTP_jit,0.36178694292902946,0.58
1141,logistic,300,500,50,127,HTP,0.6136277900077403,0.58
1142,logistic,300,500,50,127,CVXPY,1.1649582160171121,0.64
1143,logistic,300,500,50,128,SCOPE,3.6299038850702345,0.66
1144,logistic,300,500,50,128,SCOPE_jit,0.7193399490788579,0.7
1145,logistic,300,500,50,128,GraSP,24.316198121989146,0.48
1146,logistic,300,500,50,128,GraSP_jit,1.2696147200185806,0.46
1147,logistic,300,500,50,128,IHT_jit,0.3340854439884424,0.5
1148,logistic,300,500,50,128,IHT,0.5870963658671826,0.5
1149,logistic,300,500,50,128,HTP_jit,0.3873431640677154,0.6
1150,logistic,300,500,50,128,HTP,3.1708536529913545,0.6
1151,logistic,300,500,50,128,CVXPY,1.1180600300431252,0.56
1152,logistic,300,500,50,129,SCOPE,5.51457006810233,0.48
1153,logistic,300,500,50,129,SCOPE_jit,0.760536280926317,0.5
1154,logistic,300,500,50,129,GraSP,8.991024374961853,0.48
1155,logistic,300,500,50,129,GraSP_jit,0.6317792651243508,0.5
1156,logistic,300,500,50,129,IHT_jit,0.2647053129039705,0.46
1157,logistic,300,500,50,129,IHT,0.3491615259554237,0.46
1158,logistic,300,500,50,129,HTP_jit,0.5933651451487094,0.46
1159,logistic,300,500,50,129,HTP,0.3535992151591927,0.46
1160,logistic,300,500,50,129,CVXPY,1.192111433017999,0.58
1161,logistic,300,500,50,130,SCOPE,9.768769194139168,0.54
1162,logistic,300,500,50,130,SCOPE_jit,0.7623221760150045,0.52
1163,logistic,300,500,50,130,GraSP,4.33868810092099,0.6
1164,logistic,300,500,50,130,GraSP_jit,0.6445543640293181,0.6
1165,logistic,300,500,50,130,IHT_jit,0.3286376898176968,0.48
1166,logistic,300,500,50,130,IHT,0.6203287120442837,0.48
1167,logistic,300,500,50,130,HTP_jit,0.3718038739170879,0.48
1168,logistic,300,500,50,130,HTP,0.714582143817097,0.48
1169,logistic,300,500,50,130,CVXPY,1.2997422078624368,0.54
1170,logistic,400,500,50,131,SCOPE,28.738752102945,0.68
1171,logistic,400,500,50,131,SCOPE_jit,1.1554868381936103,0.7
1172,logistic,400,500,50,131,GraSP,59.771010532043874,0.7
1173,logistic,400,500,50,131,GraSP_jit,1.0768286711536348,0.68
1174,logistic,400,500,50,131,IHT_jit,0.2790726260282099,0.56
1175,logistic,400,500,50,131,IHT,0.6757345958612859,0.56
1176,logistic,400,500,50,131,HTP_jit,0.31253522797487676,0.58
1177,logistic,400,500,50,131,HTP,1.601969838142395,0.58
1178,logistic,400,500,50,131,CVXPY,2.562491178046912,0.64
1179,logistic,400,500,50,132,SCOPE,16.67914117895998,0.68
1180,logistic,400,500,50,132,SCOPE_jit,1.1340841969940811,0.7
1181,logistic,400,500,50,132,GraSP,20.12245027301833,0.66
1182,logistic,400,500,50,132,GraSP_jit,1.455677388003096,0.64
1183,logistic,400,500,50,132,IHT_jit,0.2559039939660579,0.58
1184,logistic,400,500,50,132,IHT,0.2503484438639134,0.58
1185,logistic,400,500,50,132,HTP_jit,0.23960910993628204,0.6
1186,logistic,400,500,50,132,HTP,0.8838766179978848,0.6
1187,logistic,400,500,50,132,CVXPY,2.533009038073942,0.66
1188,logistic,400,500,50,133,SCOPE,24.842345966026187,0.62
1189,logistic,400,500,50,133,SCOPE_jit,2.422339861979708,0.58
1190,logistic,400,500,50,133,GraSP,61.242562018102035,0.6
1191,logistic,400,500,50,133,GraSP_jit,2.0713873831555247,0.6
1192,logistic,400,500,50,133,IHT_jit,0.33306764299049973,0.58
1193,logistic,400,500,50,133,IHT,0.5490935191046447,0.58
1194,logistic,400,500,50,133,HTP_jit,0.3115488081239164,0.58
1195,logistic,400,500,50,133,HTP,0.5068574598990381,0.58
1196,logistic,400,500,50,133,CVXPY,2.2656460979487747,0.7
1197,logistic,400,500,50,134,SCOPE,31.525033203186467,0.62
1198,logistic,400,500,50,134,SCOPE_jit,2.51061515789479,0.62
1199,logistic,400,500,50,134,GraSP,43.90973668405786,0.74
1200,logistic,400,500,50,134,GraSP_jit,1.1092429999262094,0.72
1201,logistic,400,500,50,134,IHT_jit,0.21131214615888894,0.6
1202,logistic,400,500,50,134,IHT,0.2783808240201324,0.6
1203,logistic,400,500,50,134,HTP_jit,0.3487529738340527,0.62
1204,logistic,400,500,50,134,HTP,1.4347991440445185,0.62
1205,logistic,400,500,50,134,CVXPY,2.360679519129917,0.68
1206,logistic,400,500,50,135,SCOPE,21.80328565603122,0.68
1207,logistic,400,500,50,135,SCOPE_jit,1.0936519489623606,0.66
1208,logistic,400,500,50,135,GraSP,16.238302179146558,0.54
1209,logistic,400,500,50,135,GraSP_jit,1.7803089891094714,0.62
1210,logistic,400,500,50,135,IHT_jit,0.2796871238388121,0.62
1211,logistic,400,500,50,135,IHT,0.35773012693971395,0.62
1212,logistic,400,500,50,135,HTP_jit,0.31068605184555054,0.62
1213,logistic,400,500,50,135,HTP,0.3216958239208907,0.62
1214,logistic,400,500,50,135,CVXPY,2.2603670600801706,0.62
1215,logistic,400,500,50,136,SCOPE,4.5057716621086,0.76
1216,logistic,400,500,50,136,SCOPE_jit,0.5117831360548735,0.76
1217,logistic,400,500,50,136,GraSP,6.733989119995385,0.74
1218,logistic,400,500,50,136,GraSP_jit,0.5530126199591905,0.74
1219,logistic,400,500,50,136,IHT_jit,0.22896829200908542,0.64
1220,logistic,400,500,50,136,IHT,0.6236480681691319,0.64
1221,logistic,400,500,50,136,HTP_jit,0.29046661010943353,0.64
1222,logistic,400,500,50,136,HTP,0.5689719209913164,0.64
1223,logistic,400,500,50,136,CVXPY,2.1760410210117698,0.72
1224,logistic,400,500,50,137,SCOPE,29.275399584090337,0.64
1225,logistic,400,500,50,137,SCOPE_jit,1.5198995869141072,0.64
1226,logistic,400,500,50,137,GraSP,19.00761719001457,0.72
1227,logistic,400,500,50,137,GraSP_jit,0.7492229449562728,0.72
1228,logistic,400,500,50,137,IHT_jit,0.36685852613300085,0.6
1229,logistic,400,500,50,137,IHT,0.8755602659657598,0.6
1230,logistic,400,500,50,137,HTP_jit,0.37082062801346183,0.6
1231,logistic,400,500,50,137,HTP,0.7905200021341443,0.6
1232,logistic,400,500,50,137,CVXPY,2.5594212498981506,0.68
1233,logistic,400,500,50,138,SCOPE,16.823060171911493,0.72
1234,logistic,400,500,50,138,SCOPE_jit,1.3059266998898238,0.7
1235,logistic,400,500,50,138,GraSP,46.04640685301274,0.64
1236,logistic,400,500,50,138,GraSP_jit,1.0395428580231965,0.64
1237,logistic,400,500,50,138,IHT_jit,0.2568301709834486,0.58
1238,logistic,400,500,50,138,IHT,0.5787472762167454,0.58
1239,logistic,400,500,50,138,HTP_jit,0.24785110400989652,0.62
1240,logistic,400,500,50,138,HTP,0.9991258399095386,0.62
1241,logistic,400,500,50,138,CVXPY,2.1120612090453506,0.7
1242,logistic,400,500,50,139,SCOPE,13.33608870091848,0.66
1243,logistic,400,500,50,139,SCOPE_jit,0.8571440610103309,0.62
1244,logistic,400,500,50,139,GraSP,13.478495340095833,0.58
1245,logistic,400,500,50,139,GraSP_jit,0.5894422538112849,0.64
1246,logistic,400,500,50,139,IHT_jit,0.23424034006893635,0.6
1247,logistic,400,500,50,139,IHT,0.28436222090385854,0.6
1248,logistic,400,500,50,139,HTP_jit,0.28189209708943963,0.6
1249,logistic,400,500,50,139,HTP,0.2525281028356403,0.6
1250,logistic,400,500,50,139,CVXPY,1.818125561112538,0.7
1251,logistic,400,500,50,140,SCOPE,13.279962495202199,0.52
1252,logistic,400,500,50,140,SCOPE_jit,1.1210245329421014,0.5
1253,logistic,400,500,50,140,GraSP,64.35474900901318,0.48
1254,logistic,400,500,50,140,GraSP_jit,2.0152888889424503,0.5
1255,logistic,400,500,50,140,IHT_jit,0.2286802229937166,0.52
1256,logistic,400,500,50,140,IHT,0.4045494880992919,0.52
1257,logistic,400,500,50,140,HTP_jit,0.2478497999254614,0.6
1258,logistic,400,500,50,140,HTP,1.2846830368507653,0.6
1259,logistic,400,500,50,140,CVXPY,1.932273488957435,0.6
1260,logistic,500,500,50,141,SCOPE,38.105507362866774,0.88
1261,logistic,500,500,50,141,SCOPE_jit,2.2622682789806277,0.88
1262,logistic,500,500,50,141,GraSP,62.755048064980656,0.74
1263,logistic,500,500,50,141,GraSP_jit,2.2040747080463916,0.7
1264,logistic,500,500,50,141,IHT_jit,0.5611494421027601,0.74
1265,logistic,500,500,50,141,IHT,0.6580958177801222,0.74
1266,logistic,500,500,50,141,HTP_jit,0.3164735028985888,0.74
1267,logistic,500,500,50,141,HTP,0.6048090509139001,0.74
1268,logistic,500,500,50,141,CVXPY,4.209073374979198,0.84
1269,logistic,500,500,50,142,SCOPE,25.538896425860003,0.76
1270,logistic,500,500,50,142,SCOPE_jit,2.1322749238461256,0.76
1271,logistic,500,500,50,142,GraSP,38.220315967919305,0.76
1272,logistic,500,500,50,142,GraSP_jit,1.591556689934805,0.76
1273,logistic,500,500,50,142,IHT_jit,0.3011431081686169,0.7
1274,logistic,500,500,50,142,IHT,0.4893417248968035,0.7
1275,logistic,500,500,50,142,HTP_jit,0.45805896003730595,0.76
1276,logistic,500,500,50,142,HTP,1.5391253191046417,0.76
1277,logistic,500,500,50,142,CVXPY,3.4530109809711576,0.8
1278,logistic,500,500,50,143,SCOPE,18.186920014210045,0.86
1279,logistic,500,500,50,143,SCOPE_jit,1.1112073850817978,0.86
1280,logistic,500,500,50,143,GraSP,11.33335026493296,0.8
1281,logistic,500,500,50,143,GraSP_jit,1.4704664240125567,0.84
1282,logistic,500,500,50,143,IHT_jit,0.27658293792046607,0.72
1283,logistic,500,500,50,143,IHT,0.5310643780976534,0.72
1284,logistic,500,500,50,143,HTP_jit,0.3542038600426167,0.74
1285,logistic,500,500,50,143,HTP,1.057149708038196,0.74
